,language,vowel,file,probabilities,classification
8880,BR,i,BR496,0.5999509,i
8881,BR,i,BR496,0.046727233,ɪ
8882,BR,i,BR496,0.019413527,eɪ
8883,BR,i,BR496,0.059348825,ɛ
8884,BR,i,BR496,0.031229807,æ
8885,BR,i,BR496,0.056305345,ɑ
8886,BR,i,BR496,0.15240593,ʌ
8887,BR,i,BR496,0.0025006786,oʊ
8888,BR,i,BR496,0.03209553,u
8889,BR,i,BR496,2.2131955e-05,ʊ
3810,BR,i,BR741,0.4279395,i
3811,BR,i,BR741,0.0064112493,ɪ
3812,BR,i,BR741,0.0014382474,eɪ
3813,BR,i,BR741,1.496555e-05,ɛ
3814,BR,i,BR741,1.4693215e-07,æ
3815,BR,i,BR741,5.2811934e-05,ɑ
3816,BR,i,BR741,1.0495927e-06,ʌ
3817,BR,i,BR741,0.0007325253,oʊ
3818,BR,i,BR741,0.56340927,u
3819,BR,i,BR741,2.3025554e-07,ʊ
3420,BR,i,BR742,0.99732745,i
3421,BR,i,BR742,0.0006201118,ɪ
3422,BR,i,BR742,0.0012812319,eɪ
3423,BR,i,BR742,0.00018935444,ɛ
3424,BR,i,BR742,2.550004e-06,æ
3425,BR,i,BR742,0.00028096014,ɑ
3426,BR,i,BR742,6.165286e-05,ʌ
3427,BR,i,BR742,0.0001300976,oʊ
3428,BR,i,BR742,0.00010555899,u
3429,BR,i,BR742,9.916718e-07,ʊ
1130,BR,i,BR757,0.005134177,i
1131,BR,i,BR757,4.3424803e-05,ɪ
1132,BR,i,BR757,0.9908408,eɪ
1133,BR,i,BR757,0.00018429292,ɛ
1134,BR,i,BR757,1.2584655e-06,æ
1135,BR,i,BR757,0.0017284681,ɑ
1136,BR,i,BR757,3.2977647e-07,ʌ
1137,BR,i,BR757,0.0020417362,oʊ
1138,BR,i,BR757,2.5389829e-05,u
1139,BR,i,BR757,9.953188e-08,ʊ
4250,BR,i,BR796,0.49678516,i
4251,BR,i,BR796,0.23610856,ɪ
4252,BR,i,BR796,0.023449365,eɪ
4253,BR,i,BR796,0.077426724,ɛ
4254,BR,i,BR796,0.0027091647,æ
4255,BR,i,BR796,0.047903996,ɑ
4256,BR,i,BR796,0.07115274,ʌ
4257,BR,i,BR796,0.01771456,oʊ
4258,BR,i,BR796,0.026414763,u
4259,BR,i,BR796,0.00033495715,ʊ
5180,BR,i,BR99,0.74514604,i
5181,BR,i,BR99,0.08345522,ɪ
5182,BR,i,BR99,0.031444874,eɪ
5183,BR,i,BR99,0.03501939,ɛ
5184,BR,i,BR99,0.00039301591,æ
5185,BR,i,BR99,0.051221073,ɑ
5186,BR,i,BR99,0.008824077,ʌ
5187,BR,i,BR99,0.009925417,oʊ
5188,BR,i,BR99,0.034436513,u
5189,BR,i,BR99,0.00013438785,ʊ
1900,BR,i,BR992,0.9999883,i
1901,BR,i,BR992,4.1277513e-06,ɪ
1902,BR,i,BR992,1.5201376e-06,eɪ
1903,BR,i,BR992,6.216966e-07,ɛ
1904,BR,i,BR992,1.8843e-07,æ
1905,BR,i,BR992,4.362436e-06,ɑ
1906,BR,i,BR992,2.5049998e-08,ʌ
1907,BR,i,BR992,5.294174e-07,oʊ
1908,BR,i,BR992,2.032446e-07,u
1909,BR,i,BR992,3.7443285e-10,ʊ
2190,BR,ĩ,BR1025,0.9996327,i
2191,BR,ĩ,BR1025,1.151155e-06,ɪ
2192,BR,ĩ,BR1025,0.00016899015,eɪ
2193,BR,ĩ,BR1025,1.6706889e-07,ɛ
2194,BR,ĩ,BR1025,1.00261936e-07,æ
2195,BR,ĩ,BR1025,4.175801e-05,ɑ
2196,BR,ĩ,BR1025,7.995478e-06,ʌ
2197,BR,ĩ,BR1025,1.1552764e-07,oʊ
2198,BR,ĩ,BR1025,0.0001470095,u
2199,BR,ĩ,BR1025,4.685022e-09,ʊ
3160,BR,ĩ,BR1029,0.99242884,i
3161,BR,ĩ,BR1029,0.0010987642,ɪ
3162,BR,ĩ,BR1029,0.0018173701,eɪ
3163,BR,ĩ,BR1029,5.515349e-05,ɛ
3164,BR,ĩ,BR1029,3.302121e-05,æ
3165,BR,ĩ,BR1029,0.00019952054,ɑ
3166,BR,ĩ,BR1029,2.9980129e-06,ʌ
3167,BR,ĩ,BR1029,0.00047648256,oʊ
3168,BR,ĩ,BR1029,0.0038662043,u
3169,BR,ĩ,BR1029,2.175586e-05,ʊ
2720,BR,ĩ,BR154,0.99986196,i
2721,BR,ĩ,BR154,6.2882823e-06,ɪ
2722,BR,ĩ,BR154,2.0003645e-05,eɪ
2723,BR,ĩ,BR154,1.992566e-05,ɛ
2724,BR,ĩ,BR154,6.1317514e-06,æ
2725,BR,ĩ,BR154,2.9519395e-06,ɑ
2726,BR,ĩ,BR154,5.761692e-08,ʌ
2727,BR,ĩ,BR154,3.309133e-05,oʊ
2728,BR,ĩ,BR154,4.9274357e-05,u
2729,BR,ĩ,BR154,3.302497e-07,ʊ
8440,BR,ĩ,BR158,0.10742496,i
8441,BR,ĩ,BR158,0.09841637,ɪ
8442,BR,ĩ,BR158,0.006288285,eɪ
8443,BR,ĩ,BR158,0.21263836,ɛ
8444,BR,ĩ,BR158,0.0025785025,æ
8445,BR,ĩ,BR158,0.42131037,ɑ
8446,BR,ĩ,BR158,0.055351663,ʌ
8447,BR,ĩ,BR158,0.075258374,oʊ
8448,BR,ĩ,BR158,0.020440564,u
8449,BR,ĩ,BR158,0.00029238875,ʊ
9290,BR,ĩ,BR159,0.027711328,i
9291,BR,ĩ,BR159,0.9122562,ɪ
9292,BR,ĩ,BR159,0.004352041,eɪ
9293,BR,ĩ,BR159,0.041905433,ɛ
9294,BR,ĩ,BR159,0.004834354,æ
9295,BR,ĩ,BR159,0.0066848528,ɑ
9296,BR,ĩ,BR159,0.0012099944,ʌ
9297,BR,ĩ,BR159,0.00014596703,oʊ
9298,BR,ĩ,BR159,0.00086226687,u
9299,BR,ĩ,BR159,3.770773e-05,ʊ
2960,BR,ĩ,BR264,0.4062801,i
2961,BR,ĩ,BR264,0.00016093932,ɪ
2962,BR,ĩ,BR264,0.5643396,eɪ
2963,BR,ĩ,BR264,0.0027937018,ɛ
2964,BR,ĩ,BR264,0.0012800262,æ
2965,BR,ĩ,BR264,0.00079872535,ɑ
2966,BR,ĩ,BR264,0.00066744146,ʌ
2967,BR,ĩ,BR264,0.020386765,oʊ
2968,BR,ĩ,BR264,0.003275052,u
2969,BR,ĩ,BR264,1.7676324e-05,ʊ
7340,BR,ĩ,BR411,0.14317214,i
7341,BR,ĩ,BR411,0.04990662,ɪ
7342,BR,ĩ,BR411,0.008230247,eɪ
7343,BR,ĩ,BR411,0.04129205,ɛ
7344,BR,ĩ,BR411,0.0034976914,æ
7345,BR,ĩ,BR411,0.023672985,ɑ
7346,BR,ĩ,BR411,0.0031588401,ʌ
7347,BR,ĩ,BR411,0.028370924,oʊ
7348,BR,ĩ,BR411,0.6984234,u
7349,BR,ĩ,BR411,0.00027508294,ʊ
5780,BR,ĩ,BR417,0.3668987,i
5781,BR,ĩ,BR417,0.00051115314,ɪ
5782,BR,ĩ,BR417,0.0005547499,eɪ
5783,BR,ĩ,BR417,0.00063575216,ɛ
5784,BR,ĩ,BR417,0.0021014137,æ
5785,BR,ĩ,BR417,0.003675287,ɑ
5786,BR,ĩ,BR417,0.01722514,ʌ
5787,BR,ĩ,BR417,0.012768645,oʊ
5788,BR,ĩ,BR417,0.59422827,u
5789,BR,ĩ,BR417,0.0014007834,ʊ
8860,BR,ĩ,BR504,0.9949596,i
8861,BR,ĩ,BR504,0.00052027946,ɪ
8862,BR,ĩ,BR504,0.0020722393,eɪ
8863,BR,ĩ,BR504,1.521005e-05,ɛ
8864,BR,ĩ,BR504,3.0992596e-05,æ
8865,BR,ĩ,BR504,0.0010589778,ɑ
8866,BR,ĩ,BR504,0.0007217195,ʌ
8867,BR,ĩ,BR504,0.00011992143,oʊ
8868,BR,ĩ,BR504,0.00050047005,u
8869,BR,ĩ,BR504,5.377348e-07,ʊ
1950,BR,ĩ,BR510,0.7282184,i
1951,BR,ĩ,BR510,0.040229674,ɪ
1952,BR,ĩ,BR510,0.11008554,eɪ
1953,BR,ĩ,BR510,0.029239282,ɛ
1954,BR,ĩ,BR510,0.010582982,æ
1955,BR,ĩ,BR510,0.06867357,ɑ
1956,BR,ĩ,BR510,0.00064255873,ʌ
1957,BR,ĩ,BR510,0.011021701,oʊ
1958,BR,ĩ,BR510,0.0012372422,u
1959,BR,ĩ,BR510,6.908625e-05,ʊ
8230,BR,ĩ,BR559,0.6271259,i
8231,BR,ĩ,BR559,0.01679568,ɪ
8232,BR,ĩ,BR559,0.05909329,eɪ
8233,BR,ĩ,BR559,0.1707887,ɛ
8234,BR,ĩ,BR559,0.0047721188,æ
8235,BR,ĩ,BR559,0.07247556,ɑ
8236,BR,ĩ,BR559,0.036891714,ʌ
8237,BR,ĩ,BR559,0.0036824346,oʊ
8238,BR,ĩ,BR559,0.008278511,u
8239,BR,ĩ,BR559,9.610048e-05,ʊ
2980,BR,ĩ,BR648,0.00053896714,i
2981,BR,ĩ,BR648,0.99463576,ɪ
2982,BR,ĩ,BR648,0.0005861513,eɪ
2983,BR,ĩ,BR648,0.0026451284,ɛ
2984,BR,ĩ,BR648,0.00036179018,æ
2985,BR,ĩ,BR648,0.000110542,ɑ
2986,BR,ĩ,BR648,0.0004085133,ʌ
2987,BR,ĩ,BR648,0.0003614481,oʊ
2988,BR,ĩ,BR648,0.00033634165,u
2989,BR,ĩ,BR648,1.5299589e-05,ʊ
7860,BR,ĩ,BR687,0.14116469,i
7861,BR,ĩ,BR687,0.0042978115,ɪ
7862,BR,ĩ,BR687,0.00210471,eɪ
7863,BR,ĩ,BR687,0.00033693895,ɛ
7864,BR,ĩ,BR687,0.00062626577,æ
7865,BR,ĩ,BR687,0.01727218,ɑ
7866,BR,ĩ,BR687,0.23679627,ʌ
7867,BR,ĩ,BR687,0.014242437,oʊ
7868,BR,ĩ,BR687,0.58123165,u
7869,BR,ĩ,BR687,0.0019270338,ʊ
4580,BR,ĩ,BR848,0.9999535,i
4581,BR,ĩ,BR848,2.736446e-07,ɪ
4582,BR,ĩ,BR848,2.0094265e-06,eɪ
4583,BR,ĩ,BR848,5.574189e-07,ɛ
4584,BR,ĩ,BR848,8.898834e-07,æ
4585,BR,ĩ,BR848,2.3512657e-06,ɑ
4586,BR,ĩ,BR848,1.6808868e-06,ʌ
4587,BR,ĩ,BR848,7.9668625e-06,oʊ
4588,BR,ĩ,BR848,3.0736453e-05,u
4589,BR,ĩ,BR848,2.2690855e-08,ʊ
4100,BR,ĩ,BR850,0.019577885,i
4101,BR,ĩ,BR850,0.09811056,ɪ
4102,BR,ĩ,BR850,0.0034012957,eɪ
4103,BR,ĩ,BR850,0.0010033981,ɛ
4104,BR,ĩ,BR850,0.0011979088,æ
4105,BR,ĩ,BR850,0.0031622394,ɑ
4106,BR,ĩ,BR850,0.00017238564,ʌ
4107,BR,ĩ,BR850,0.00055850926,oʊ
4108,BR,ĩ,BR850,0.8722111,u
4109,BR,ĩ,BR850,0.0006047408,ʊ
9700,BR,ĩ,BR880,0.5755995,i
9701,BR,ĩ,BR880,0.06256299,ɪ
9702,BR,ĩ,BR880,0.11174181,eɪ
9703,BR,ĩ,BR880,0.019452214,ɛ
9704,BR,ĩ,BR880,0.014639454,æ
9705,BR,ĩ,BR880,0.13507459,ɑ
9706,BR,ĩ,BR880,0.004825223,ʌ
9707,BR,ĩ,BR880,0.007538965,oʊ
9708,BR,ĩ,BR880,0.06832724,u
9709,BR,ĩ,BR880,0.00023798621,ʊ
880,BR,e,BR1014,0.025752965,i
881,BR,e,BR1014,0.029271122,ɪ
882,BR,e,BR1014,0.5776114,eɪ
883,BR,e,BR1014,0.113877356,ɛ
884,BR,e,BR1014,0.0041598985,æ
885,BR,e,BR1014,0.031342056,ɑ
886,BR,e,BR1014,0.0017986757,ʌ
887,BR,e,BR1014,0.1659132,oʊ
888,BR,e,BR1014,0.050246745,u
889,BR,e,BR1014,2.6569904e-05,ʊ
150,BR,e,BR283,0.008258507,i
151,BR,e,BR283,0.0034019263,ɪ
152,BR,e,BR283,0.09404175,eɪ
153,BR,e,BR283,0.86410594,ɛ
154,BR,e,BR283,0.0036239852,æ
155,BR,e,BR283,0.005404503,ɑ
156,BR,e,BR283,0.0021059962,ʌ
157,BR,e,BR283,0.005553643,oʊ
158,BR,e,BR283,0.013496827,u
159,BR,e,BR283,6.9313332e-06,ʊ
7700,BR,e,BR288,0.072341256,i
7701,BR,e,BR288,0.03392119,ɪ
7702,BR,e,BR288,0.047532406,eɪ
7703,BR,e,BR288,0.07981099,ɛ
7704,BR,e,BR288,0.082457624,æ
7705,BR,e,BR288,0.3684346,ɑ
7706,BR,e,BR288,0.27799025,ʌ
7707,BR,e,BR288,0.0334269,oʊ
7708,BR,e,BR288,0.0035534033,u
7709,BR,e,BR288,0.0005314809,ʊ
5030,BR,e,BR320,2.1138985e-06,i
5031,BR,e,BR320,2.93655e-05,ɪ
5032,BR,e,BR320,0.99991786,eɪ
5033,BR,e,BR320,1.0776986e-06,ɛ
5034,BR,e,BR320,2.5793455e-05,æ
5035,BR,e,BR320,1.7727565e-05,ɑ
5036,BR,e,BR320,6.045914e-08,ʌ
5037,BR,e,BR320,3.205457e-06,oʊ
5038,BR,e,BR320,2.7099957e-06,u
5039,BR,e,BR320,2.1984639e-09,ʊ
5120,BR,e,BR323,1.2682824e-06,i
5121,BR,e,BR323,9.897913e-07,ɪ
5122,BR,e,BR323,0.9999118,eɪ
5123,BR,e,BR323,7.811489e-06,ɛ
5124,BR,e,BR323,7.056423e-05,æ
5125,BR,e,BR323,6.773911e-06,ɑ
5126,BR,e,BR323,2.5111527e-07,ʌ
5127,BR,e,BR323,6.461387e-08,oʊ
5128,BR,e,BR323,3.0166666e-07,u
5129,BR,e,BR323,3.6403738e-09,ʊ
20,BR,e,BR489,0.17538123,i
21,BR,e,BR489,0.10078984,ɪ
22,BR,e,BR489,0.020401847,eɪ
23,BR,e,BR489,0.18041359,ɛ
24,BR,e,BR489,0.05111991,æ
25,BR,e,BR489,0.11655844,ɑ
26,BR,e,BR489,0.34084278,ʌ
27,BR,e,BR489,0.0119031975,oʊ
28,BR,e,BR489,0.0024365787,u
29,BR,e,BR489,0.00015252426,ʊ
1940,BR,e,BR490,0.27327943,i
1941,BR,e,BR490,0.10425515,ɪ
1942,BR,e,BR490,0.08709515,eɪ
1943,BR,e,BR490,0.22245276,ɛ
1944,BR,e,BR490,0.012817776,æ
1945,BR,e,BR490,0.25713,ɑ
1946,BR,e,BR490,0.023714764,ʌ
1947,BR,e,BR490,0.012326735,oʊ
1948,BR,e,BR490,0.0068537463,u
1949,BR,e,BR490,7.439266e-05,ʊ
7690,BR,e,BR636,0.039333038,i
7691,BR,e,BR636,0.18363652,ɪ
7692,BR,e,BR636,0.7047675,eɪ
7693,BR,e,BR636,0.03827443,ɛ
7694,BR,e,BR636,0.00043104362,æ
7695,BR,e,BR636,0.027064541,ɑ
7696,BR,e,BR636,0.0011828353,ʌ
7697,BR,e,BR636,0.0034151354,oʊ
7698,BR,e,BR636,0.00188027,u
7699,BR,e,BR636,1.4739601e-05,ʊ
2920,BR,e,BR637,0.40676698,i
2921,BR,e,BR637,0.050650954,ɪ
2922,BR,e,BR637,0.0036652256,eɪ
2923,BR,e,BR637,0.011745154,ɛ
2924,BR,e,BR637,0.023254894,æ
2925,BR,e,BR637,0.013740279,ɑ
2926,BR,e,BR637,0.25474253,ʌ
2927,BR,e,BR637,0.0017026685,oʊ
2928,BR,e,BR637,0.2334441,u
2929,BR,e,BR637,0.0002871703,ʊ
440,BR,e,BR751,0.14387746,i
441,BR,e,BR751,0.019471696,ɪ
442,BR,e,BR751,0.17882903,eɪ
443,BR,e,BR751,0.0026081654,ɛ
444,BR,e,BR751,0.00015593616,æ
445,BR,e,BR751,0.008953508,ɑ
446,BR,e,BR751,0.0033704818,ʌ
447,BR,e,BR751,0.5650662,oʊ
448,BR,e,BR751,0.07745043,u
449,BR,e,BR751,0.00021710462,ʊ
2550,BR,e,BR81,0.002521818,i
2551,BR,e,BR81,0.022906048,ɪ
2552,BR,e,BR81,0.9406875,eɪ
2553,BR,e,BR81,0.033242777,ɛ
2554,BR,e,BR81,0.00016667746,æ
2555,BR,e,BR81,0.0001462687,ɑ
2556,BR,e,BR81,0.000117817486,ʌ
2557,BR,e,BR81,9.8620614e-05,oʊ
2558,BR,e,BR81,0.00011251835,u
2559,BR,e,BR81,1.2073417e-07,ʊ
6090,BR,e,BR815,0.05311605,i
6091,BR,e,BR815,0.007967365,ɪ
6092,BR,e,BR815,0.04179445,eɪ
6093,BR,e,BR815,0.14317775,ɛ
6094,BR,e,BR815,0.0070789726,æ
6095,BR,e,BR815,0.39461526,ɑ
6096,BR,e,BR815,0.33101395,ʌ
6097,BR,e,BR815,0.00923413,oʊ
6098,BR,e,BR815,0.011096417,u
6099,BR,e,BR815,0.0009056108,ʊ
5150,BR,e,BR818,0.036104072,i
5151,BR,e,BR818,0.6385943,ɪ
5152,BR,e,BR818,0.030490948,eɪ
5153,BR,e,BR818,0.030360954,ɛ
5154,BR,e,BR818,0.0009150603,æ
5155,BR,e,BR818,0.045010474,ɑ
5156,BR,e,BR818,0.19129075,ʌ
5157,BR,e,BR818,0.008474786,oʊ
5158,BR,e,BR818,0.018361539,u
5159,BR,e,BR818,0.00039709744,ʊ
8540,BR,e,BR82,0.011069842,i
8541,BR,e,BR82,0.0023237662,ɪ
8542,BR,e,BR82,0.0023394201,eɪ
8543,BR,e,BR82,0.8517065,ɛ
8544,BR,e,BR82,3.9051643e-05,æ
8545,BR,e,BR82,0.00051629177,ɑ
8546,BR,e,BR82,0.002666163,ʌ
8547,BR,e,BR82,0.00013103393,oʊ
8548,BR,e,BR82,0.12912326,u
8549,BR,e,BR82,8.45296e-05,ʊ
9380,BR,e,BR931,0.00067196065,i
9381,BR,e,BR931,0.0027276636,ɪ
9382,BR,e,BR931,0.3168956,eɪ
9383,BR,e,BR931,0.66365945,ɛ
9384,BR,e,BR931,0.0016938515,æ
9385,BR,e,BR931,0.012386015,ɑ
9386,BR,e,BR931,8.9623034e-05,ʌ
9387,BR,e,BR931,0.00022709329,oʊ
9388,BR,e,BR931,0.0016452482,u
9389,BR,e,BR931,3.5873422e-06,ʊ
3540,BR,e,BR935,0.07448504,i
3541,BR,e,BR935,0.049159538,ɪ
3542,BR,e,BR935,0.4097029,eɪ
3543,BR,e,BR935,0.17946726,ɛ
3544,BR,e,BR935,0.020845974,æ
3545,BR,e,BR935,0.2266741,ɑ
3546,BR,e,BR935,0.006233933,ʌ
3547,BR,e,BR935,0.026629878,oʊ
3548,BR,e,BR935,0.0066700974,u
3549,BR,e,BR935,0.00013132239,ʊ
8840,BR,ẽ,BR1023,0.0004351111,i
8841,BR,ẽ,BR1023,0.004195021,ɪ
8842,BR,ẽ,BR1023,0.027198479,eɪ
8843,BR,ẽ,BR1023,0.003999742,ɛ
8844,BR,ẽ,BR1023,0.94149834,æ
8845,BR,ẽ,BR1023,0.014850871,ɑ
8846,BR,ẽ,BR1023,0.00034231562,ʌ
8847,BR,ẽ,BR1023,0.00013763434,oʊ
8848,BR,ẽ,BR1023,0.007321265,u
8849,BR,ẽ,BR1023,2.131014e-05,ʊ
6310,BR,ẽ,BR142,0.077069946,i
6311,BR,ẽ,BR142,0.024225986,ɪ
6312,BR,ẽ,BR142,0.027538061,eɪ
6313,BR,ẽ,BR142,0.71251714,ɛ
6314,BR,ẽ,BR142,0.0036702116,æ
6315,BR,ẽ,BR142,0.10639213,ɑ
6316,BR,ẽ,BR142,0.03593614,ʌ
6317,BR,ẽ,BR142,0.005881651,oʊ
6318,BR,ẽ,BR142,0.0063259006,u
6319,BR,ẽ,BR142,0.00044297025,ʊ
3970,BR,ẽ,BR144,0.14986125,i
3971,BR,ẽ,BR144,0.034492653,ɪ
3972,BR,ẽ,BR144,0.033059083,eɪ
3973,BR,ẽ,BR144,0.5218713,ɛ
3974,BR,ẽ,BR144,0.03590282,æ
3975,BR,ẽ,BR144,0.19710314,ɑ
3976,BR,ẽ,BR144,0.021941597,ʌ
3977,BR,ẽ,BR144,0.003417737,oʊ
3978,BR,ẽ,BR144,0.0022410648,u
3979,BR,ẽ,BR144,0.0001093779,ʊ
2480,BR,ẽ,BR146,2.380299e-08,i
2481,BR,ẽ,BR146,5.2622277e-06,ɪ
2482,BR,ẽ,BR146,0.9998901,eɪ
2483,BR,ẽ,BR146,4.5271027e-09,ɛ
2484,BR,ẽ,BR146,1.0024219e-08,æ
2485,BR,ẽ,BR146,0.000104705854,ɑ
2486,BR,ẽ,BR146,2.2267767e-11,ʌ
2487,BR,ẽ,BR146,8.940247e-09,oʊ
2488,BR,ẽ,BR146,5.679299e-09,u
2489,BR,ẽ,BR146,3.259268e-10,ʊ
8450,BR,ẽ,BR257,0.023960665,i
8451,BR,ẽ,BR257,0.0032500548,ɪ
8452,BR,ẽ,BR257,0.018248906,eɪ
8453,BR,ẽ,BR257,0.21062705,ɛ
8454,BR,ẽ,BR257,0.08869654,æ
8455,BR,ẽ,BR257,0.17068554,ɑ
8456,BR,ẽ,BR257,0.43016544,ʌ
8457,BR,ẽ,BR257,0.031151572,oʊ
8458,BR,ẽ,BR257,0.022662668,u
8459,BR,ẽ,BR257,0.00055142253,ʊ
640,BR,ẽ,BR300,0.01774392,i
641,BR,ẽ,BR300,0.00044932315,ɪ
642,BR,ẽ,BR300,0.0090433685,eɪ
643,BR,ẽ,BR300,0.03920476,ɛ
644,BR,ẽ,BR300,0.017382147,æ
645,BR,ẽ,BR300,0.8949961,ɑ
646,BR,ẽ,BR300,0.010994612,ʌ
647,BR,ẽ,BR300,0.0066661276,oʊ
648,BR,ẽ,BR300,0.0030075028,u
649,BR,ẽ,BR300,0.00051211065,ʊ
340,BR,ẽ,BR545,0.026275929,i
341,BR,ẽ,BR545,0.011268763,ɪ
342,BR,ẽ,BR545,0.08537027,eɪ
343,BR,ẽ,BR545,0.06763657,ɛ
344,BR,ẽ,BR545,0.0003657216,æ
345,BR,ẽ,BR545,0.20104009,ɑ
346,BR,ẽ,BR545,6.416481e-05,ʌ
347,BR,ẽ,BR545,0.59487015,oʊ
348,BR,ẽ,BR545,0.012391432,u
349,BR,ẽ,BR545,0.0007169665,ʊ
1300,BR,ẽ,BR548,0.60161996,i
1301,BR,ẽ,BR548,0.014374188,ɪ
1302,BR,ẽ,BR548,0.03371602,eɪ
1303,BR,ẽ,BR548,0.013632486,ɛ
1304,BR,ẽ,BR548,0.030007789,æ
1305,BR,ẽ,BR548,0.061986763,ɑ
1306,BR,ẽ,BR548,0.22873977,ʌ
1307,BR,ẽ,BR548,0.014002698,oʊ
1308,BR,ẽ,BR548,0.0014626016,u
1309,BR,ẽ,BR548,0.0004575672,ʊ
1290,BR,ẽ,BR552,2.6515894e-05,i
1291,BR,ẽ,BR552,1.4373876e-06,ɪ
1292,BR,ẽ,BR552,0.9782215,eɪ
1293,BR,ẽ,BR552,0.017131798,ɛ
1294,BR,ẽ,BR552,0.00015011278,æ
1295,BR,ẽ,BR552,5.775914e-06,ɑ
1296,BR,ẽ,BR552,0.0013259093,ʌ
1297,BR,ẽ,BR552,0.003123743,oʊ
1298,BR,ẽ,BR552,1.2883437e-05,u
1299,BR,ẽ,BR552,4.3174012e-07,ʊ
4870,BR,ẽ,BR57,0.33895114,i
4871,BR,ẽ,BR57,0.25895658,ɪ
4872,BR,ẽ,BR57,0.009935979,eɪ
