Unnamed: 0,probabilities,classification,language,vowel,file
7171,0.2422200202941894,i,BR,i,BR454
7177,0.36801174432039263,ɪ,BR,i,BR454
7170,0.02617658893577751,eɪ,BR,i,BR454
7176,0.05634522624313827,ɛ,BR,i,BR454
7174,0.01541214748285705,æ,BR,i,BR454
7175,0.00413798762601795,ɑ,BR,i,BR454
7179,0.06430504806339736,ʌ,BR,i,BR454
7172,0.025167968217283444,oʊ,BR,i,BR454
7173,0.12436884045600889,u,BR,i,BR454
7178,0.0738543819636106,ʊ,BR,i,BR454
7791,0.26051552295684816,i,BR,i,BR46
7797,0.2595156952738762,ɪ,BR,i,BR46
7790,0.04083922095596786,eɪ,BR,i,BR46
7796,0.15265313610434533,ɛ,BR,i,BR46
7794,0.0036097966833039397,æ,BR,i,BR46
7795,0.0002153104876924363,ɑ,BR,i,BR46
7799,0.013502911943942254,ʌ,BR,i,BR46
7792,0.00941755685489619,oʊ,BR,i,BR46
7793,0.17498682737350463,u,BR,i,BR46
7798,0.08474402911961074,ʊ,BR,i,BR46
7901,0.7383046388626099,i,BR,i,BR47
7907,0.13093396499752996,ɪ,BR,i,BR47
7900,0.08328882008790965,eɪ,BR,i,BR47
7906,0.012669677846133662,ɛ,BR,i,BR47
7904,0.00231658569537098,æ,BR,i,BR47
7905,0.00063671129173597,ɑ,BR,i,BR47
7909,0.0035016760462894406,ʌ,BR,i,BR47
7902,0.0017491856706328198,oʊ,BR,i,BR47
7903,0.016110548656433767,u,BR,i,BR47
7908,0.01048815315589305,ʊ,BR,i,BR47
7301,0.03266513189300891,i,BR,i,BR496
7307,0.06621783934533593,ɪ,BR,i,BR496
7300,0.00116282093804325,eɪ,BR,i,BR496
7306,0.0157822279259562,ɛ,BR,i,BR496
7304,0.00063408176647495,æ,BR,i,BR496
7305,0.00029073473706371,ɑ,BR,i,BR496
7309,0.0117848980473354,ʌ,BR,i,BR496
7302,0.01046041797380889,oʊ,BR,i,BR496
7303,0.6065210223197937,u,BR,i,BR496
7308,0.254480816423893,ʊ,BR,i,BR496
7571,0.6277962893247604,i,BR,i,BR741
7577,0.1628317408263683,ɪ,BR,i,BR741
7570,0.015673791058361468,eɪ,BR,i,BR741
7576,0.02503492552787061,ɛ,BR,i,BR741
7574,0.000282740013062695,æ,BR,i,BR741
7575,7.158835142032924e-05,ɑ,BR,i,BR741
7579,0.006241658964427149,ʌ,BR,i,BR741
7572,0.00399201255640941,oʊ,BR,i,BR741
7573,0.10980783179402345,u,BR,i,BR741
7578,0.04826741293072697,ʊ,BR,i,BR741
8321,0.7644103527069092,i,BR,i,BR742
8327,0.10960069596767426,ɪ,BR,i,BR742
8320,0.10250029414892195,eɪ,BR,i,BR742
8326,0.01036484981887038,ɛ,BR,i,BR742
8324,0.00103601839946344,æ,BR,i,BR742
8325,0.00018612839339762882,ɑ,BR,i,BR742
8329,0.00222734813578423,ʌ,BR,i,BR742
8322,0.00072178988484661,oʊ,BR,i,BR742
8323,0.004375995323061899,u,BR,i,BR742
8328,0.00457653962075705,ʊ,BR,i,BR742
7811,0.8057802498340607,i,BR,i,BR757
7817,0.039802790805697395,ɪ,BR,i,BR757
7810,0.14499104209244248,eɪ,BR,i,BR757
7816,0.004329253896139511,ɛ,BR,i,BR757
7814,0.00021458308328870762,æ,BR,i,BR757
7815,2.5586284846212947e-05,ɑ,BR,i,BR757
7819,0.00032803683134257006,ʌ,BR,i,BR757
7812,0.00018429527881375202,oʊ,BR,i,BR757
7813,0.0029042305657639603,u,BR,i,BR757
7818,0.0014399193925782598,ʊ,BR,i,BR757
6731,0.6165466785430909,i,BR,i,BR796
6737,0.16541092097759244,ɪ,BR,i,BR796
6730,0.08043980374932283,eɪ,BR,i,BR796
6736,0.030378366820514174,ɛ,BR,i,BR796
6734,0.00334870869410218,æ,BR,i,BR796
6735,0.00088782811217237,ɑ,BR,i,BR796
6739,0.0099595528794452,ʌ,BR,i,BR796
6732,0.00973995046224441,oʊ,BR,i,BR796
6733,0.04356681909412141,u,BR,i,BR796
6738,0.03972138836979862,ʊ,BR,i,BR796
7651,0.917182856798172,i,BR,i,BR99
7657,0.01348738428205247,ɪ,BR,i,BR99
7650,0.05999945774674413,eɪ,BR,i,BR99
7656,0.00687079071067268,ɛ,BR,i,BR99
7654,0.0006208531078300001,æ,BR,i,BR99
7655,0.00012578565874716004,ɑ,BR,i,BR99
7659,0.00029801677665088094,ʌ,BR,i,BR99
7652,0.00032931082969292,oʊ,BR,i,BR99
7653,0.00074679884128266,u,BR,i,BR99
7658,0.00033876912493720007,ʊ,BR,i,BR99
7331,0.7845600783824921,i,BR,i,BR992
7337,0.1033806454390287,ɪ,BR,i,BR992
7330,0.07292651124298569,eɪ,BR,i,BR992
7336,0.01019848412834102,ɛ,BR,i,BR992
7334,0.00112908155133477,æ,BR,i,BR992
7335,0.00011302646198599129,ɑ,BR,i,BR992
7339,0.00195624482585112,ʌ,BR,i,BR992
7332,0.0009692797844763299,oʊ,BR,i,BR992
7333,0.01579129742458458,u,BR,i,BR992
7338,0.00897535746917123,ʊ,BR,i,BR992
7821,0.8439094662666321,i,BR,ĩ,BR1025
7827,0.025322174490429415,ɪ,BR,ĩ,BR1025
7820,0.11153062917292116,eɪ,BR,ĩ,BR1025
7826,0.0041274428949690705,ɛ,BR,ĩ,BR1025
7824,0.0008559911650081276,æ,BR,ĩ,BR1025
7825,0.0016566910140681588,ɑ,BR,ĩ,BR1025
7829,0.0008259758324128975,ʌ,BR,ĩ,BR1025
7822,0.00312644261284728,oʊ,BR,ĩ,BR1025
7823,0.005925396340899119,u,BR,ĩ,BR1025
7828,0.00271982574486168,ʊ,BR,ĩ,BR1025
7031,0.7543785691261291,i,BR,ĩ,BR1029
7037,0.12751602306962012,ɪ,BR,ĩ,BR1029
7030,0.026619074121117553,eɪ,BR,ĩ,BR1029
7036,0.023208895046263882,ɛ,BR,ĩ,BR1029
7034,0.00336263009812676,æ,BR,ĩ,BR1029
7035,0.00054570138454432,ɑ,BR,ĩ,BR1029
7039,0.00606461196439335,ʌ,BR,ĩ,BR1029
7032,0.00531047566328193,oʊ,BR,ĩ,BR1029
7033,0.04429291058331723,u,BR,ĩ,BR1029
7038,0.00870108304079617,ʊ,BR,ĩ,BR1029
7801,0.5999753683805465,i,BR,ĩ,BR154
7807,0.15578978881239886,ɪ,BR,ĩ,BR154
7800,0.0272017333656549,eɪ,BR,ĩ,BR154
7806,0.04507744852453465,ɛ,BR,ĩ,BR154
7804,0.014306387375108831,æ,BR,ĩ,BR154
7805,0.00724439208861435,ɑ,BR,ĩ,BR154
7809,0.028359080851077984,ʌ,BR,ĩ,BR154
7802,0.020647230744361842,oʊ,BR,ĩ,BR154
7803,0.05282332524657244,u,BR,ĩ,BR154
7808,0.04857521690428251,ʊ,BR,ĩ,BR154
7521,0.5804569959640503,i,BR,ĩ,BR158
7527,0.12287843748927114,ɪ,BR,ĩ,BR158
7520,0.07213267423212524,eɪ,BR,ĩ,BR158
7526,0.07932969275861976,ɛ,BR,ĩ,BR158
7524,0.02795392927946518,æ,BR,ĩ,BR158
7525,0.00771051348419855,ɑ,BR,ĩ,BR158
7529,0.021512821689248042,ʌ,BR,ĩ,BR158
7522,0.020206503290682968,oʊ,BR,ĩ,BR158
7523,0.0442604053765535,u,BR,ĩ,BR158
7528,0.023558058217167815,ʊ,BR,ĩ,BR158
8541,0.7975892066955567,i,BR,ĩ,BR159
8547,0.0702618081122636,ɪ,BR,ĩ,BR159
8540,0.035012766066938594,eɪ,BR,ĩ,BR159
8546,0.032310251146554905,ɛ,BR,ĩ,BR159
8544,0.00896637849509711,æ,BR,ĩ,BR159
8545,0.0031191338668576907,ɑ,BR,ĩ,BR159
8549,0.009902268368750768,ʌ,BR,ĩ,BR159
8542,0.00532822860404845,oʊ,BR,ĩ,BR159
8543,0.02973893415182826,u,BR,ĩ,BR159
8548,0.007771014887839521,ʊ,BR,ĩ,BR159
7001,0.5062909662723541,i,BR,ĩ,BR264
7007,0.18665999323129653,ɪ,BR,ĩ,BR264
7000,0.15126393213868142,eɪ,BR,ĩ,BR264
7006,0.017722317110747052,ɛ,BR,ĩ,BR264
7004,0.0047060948098077895,æ,BR,ĩ,BR264
7005,0.00138078057207162,ɑ,BR,ĩ,BR264
7009,0.013250391511246528,ʌ,BR,ĩ,BR264
7002,0.01298140110447998,oʊ,BR,ĩ,BR264
7003,0.08421512432396407,u,BR,ĩ,BR264
7008,0.02152895405888553,ʊ,BR,ĩ,BR264
6851,0.13838778026401993,i,BR,ĩ,BR411
6857,0.0077436746563762,ɪ,BR,ĩ,BR411
6850,0.0007762801178614199,eɪ,BR,ĩ,BR411
6856,0.0003775107499677232,ɛ,BR,ĩ,BR411
6854,1.9399684788368177e-05,æ,BR,ĩ,BR411
6855,0.00011165044998049452,ɑ,BR,ĩ,BR411
6859,0.0018952642218209397,ʌ,BR,ĩ,BR411
6852,0.0047847157111390905,oʊ,BR,ĩ,BR411
6853,0.678062629699707,u,BR,ĩ,BR411
6858,0.16784108132123948,ʊ,BR,ĩ,BR411
7641,0.21442557871341705,i,BR,ĩ,BR417
7647,0.07536146678030488,ɪ,BR,ĩ,BR417
7640,0.0018455321434884702,eɪ,BR,ĩ,BR417
7646,0.00275194126879792,ɛ,BR,ĩ,BR417
7644,0.0014304762851679097,æ,BR,ĩ,BR417
7645,0.00250396769260983,ɑ,BR,ĩ,BR417
7649,0.036048417445272186,ʌ,BR,ĩ,BR417
7642,0.011881064390763602,oʊ,BR,ĩ,BR417
7643,0.36245704591274264,u,BR,ĩ,BR417
7648,0.2912945106625557,ʊ,BR,ĩ,BR417
8121,0.9499977946281433,i,BR,ĩ,BR504
8127,0.02336825868114824,ɪ,BR,ĩ,BR504
8120,0.010896690422669008,eɪ,BR,ĩ,BR504
8126,0.00800653253681952,ɛ,BR,ĩ,BR504
8124,0.0004014047808595605,æ,BR,ĩ,BR504
8125,0.0005517649842658775,ɑ,BR,ĩ,BR504
8129,0.0020519603844149597,ʌ,BR,ĩ,BR504
8122,0.0008269113131973028,oʊ,BR,ĩ,BR504
8123,0.0030246645561418897,u,BR,ĩ,BR504
8128,0.0008740285447856299,ʊ,BR,ĩ,BR504
7361,0.7444547116756439,i,BR,ĩ,BR510
7367,0.07805080339312549,ɪ,BR,ĩ,BR510
7360,0.00963350604288275,eɪ,BR,ĩ,BR510
7366,0.010673273622523922,ɛ,BR,ĩ,BR510
7364,0.0022569063752598227,æ,BR,ĩ,BR510
7365,0.0006518341164337228,ɑ,BR,ĩ,BR510
7369,0.014181962690781761,ʌ,BR,ĩ,BR510
7362,0.00340792480274098,oʊ,BR,ĩ,BR510
7363,0.09925809167325492,u,BR,ĩ,BR510
7368,0.037430950673297,ʊ,BR,ĩ,BR510
7061,0.15217250436544416,i,BR,ĩ,BR559
7067,0.18012523055076599,ɪ,BR,ĩ,BR559
7060,0.02702455576509233,eɪ,BR,ĩ,BR559
7066,0.08514449000358577,ɛ,BR,ĩ,BR559
7064,0.026442064344882922,æ,BR,ĩ,BR559
7065,0.008389036497101151,ɑ,BR,ĩ,BR559
7069,0.15801700949668884,ʌ,BR,ĩ,BR559
7062,0.03864146862179037,oʊ,BR,ĩ,BR559
7063,0.21140927970409393,u,BR,ĩ,BR559
7068,0.1126343764364719,ʊ,BR,ĩ,BR559
8041,0.2917881220579147,i,BR,ĩ,BR648
8047,0.35776462256908415,ɪ,BR,ĩ,BR648
8040,0.07234431952238077,eɪ,BR,ĩ,BR648
8046,0.00913938852027053,ɛ,BR,ĩ,BR648
8044,0.00506832592654968,æ,BR,ĩ,BR648
8045,0.0022117965825599996,ɑ,BR,ĩ,BR648
8049,0.011345310555770937,ʌ,BR,ĩ,BR648
8042,0.021181202970910758,oʊ,BR,ĩ,BR648
8043,0.17400364652276037,u,BR,ĩ,BR648
8048,0.055153273418545666,ʊ,BR,ĩ,BR648
8161,0.7258590638637543,i,BR,ĩ,BR687
8167,0.07780191637575624,ɪ,BR,ĩ,BR687
8160,0.06477737538516518,eɪ,BR,ĩ,BR687
8166,0.0067024395568295895,ɛ,BR,ĩ,BR687
8164,0.00280719460570249,æ,BR,ĩ,BR687
8165,0.0010357716091675098,ɑ,BR,ĩ,BR687
8169,0.00310606874991204,ʌ,BR,ĩ,BR687
8162,0.014755215495824769,oʊ,BR,ĩ,BR687
8163,0.08187282346189019,u,BR,ĩ,BR687
8168,0.021282121632248102,ʊ,BR,ĩ,BR687
8021,0.5330227851867676,i,BR,ĩ,BR848
8027,0.3650668799877167,ɪ,BR,ĩ,BR848
8020,0.050647678226232486,eɪ,BR,ĩ,BR848
8026,0.0044046793598681196,ɛ,BR,ĩ,BR848
8024,0.00018587423546700832,æ,BR,ĩ,BR848
8025,7.810464558132815e-05,ɑ,BR,ĩ,BR848
8029,0.0009160653513390201,ʌ,BR,ĩ,BR848
8022,0.00203389084781514,oʊ,BR,ĩ,BR848
8023,0.03566055539995426,u,BR,ĩ,BR848
8028,0.0079834715928882,ʊ,BR,ĩ,BR848
7671,0.5173531174659729,i,BR,ĩ,BR850
7677,0.2874602168798447,ɪ,BR,ĩ,BR850
7670,0.07386241443455216,eɪ,BR,ĩ,BR850
7676,0.007571344729512881,ɛ,BR,ĩ,BR850
7674,0.0009383335942402,æ,BR,ĩ,BR850
7675,0.00080089572293213,ɑ,BR,ĩ,BR850
7679,0.0054460427490994,ʌ,BR,ĩ,BR850
7672,0.01125232314225281,oʊ,BR,ĩ,BR850
7673,0.06342308185994619,u,BR,ĩ,BR850
7678,0.03189220856875179,ʊ,BR,ĩ,BR850
6971,0.8379790008068084,i,BR,ĩ,BR880
6977,0.06053322851657862,ɪ,BR,ĩ,BR880
6970,0.030602769739925834,eɪ,BR,ĩ,BR880
6976,0.009388175001367871,ɛ,BR,ĩ,BR880
6974,0.00302130520576607,æ,BR,ĩ,BR880
6975,0.00043607142288232,ɑ,BR,ĩ,BR880
6979,0.00407772761536757,ʌ,BR,ĩ,BR880
6972,0.00303094082046295,oʊ,BR,ĩ,BR880
6973,0.04427708089351649,u,BR,ĩ,BR880
6978,0.006653729872778,ʊ,BR,ĩ,BR880
8061,0.07354571092873807,i,BR,e,BR1014
8067,0.46150686144828795,ɪ,BR,e,BR1014
8060,0.08444821722805493,eɪ,BR,e,BR1014
8066,0.08538074493408201,ɛ,BR,e,BR1014
8064,0.00504906304413447,æ,BR,e,BR1014
8065,0.00149767565890211,ɑ,BR,e,BR1014
8069,0.023903440684080065,ʌ,BR,e,BR1014
8062,0.02365137469023462,oʊ,BR,e,BR1014
8063,0.08709055632352826,u,BR,e,BR1014
8068,0.15392634123563761,ʊ,BR,e,BR1014
7181,0.0053416728740557405,i,BR,e,BR283
7187,0.5686676323413848,ɪ,BR,e,BR283
7180,0.03208217527717345,eɪ,BR,e,BR283
7186,0.1590770810842514,ɛ,BR,e,BR283
7184,0.005495665600756139,æ,BR,e,BR283
7185,0.0007042245197225901,ɑ,BR,e,BR283
7189,0.01448812112212176,ʌ,BR,e,BR283
7182,0.013897973624989332,oʊ,BR,e,BR283
7183,0.035198817774653404,u,BR,e,BR283
7188,0.1650466352701187,ʊ,BR,e,BR283
8011,0.05477692550048228,i,BR,e,BR288
8017,0.34599679708480835,ɪ,BR,e,BR288
8010,0.02269481075927609,eɪ,BR,e,BR288
8016,0.03904410619288677,ɛ,BR,e,BR288
8014,0.00106482718547335,æ,BR,e,BR288
8015,0.00100142138107907,ɑ,BR,e,BR288
8019,0.01036176960915323,ʌ,BR,e,BR288
8012,0.02656026910990472,oʊ,BR,e,BR288
8013,0.14063097536563868,u,BR,e,BR288
8018,0.35786808729171754,ʊ,BR,e,BR288
7621,0.21002609655261034,i,BR,e,BR320
7627,0.35547154545784,ɪ,BR,e,BR320
7620,0.2461450442671776,eɪ,BR,e,BR320
7626,0.07742324285209176,ɛ,BR,e,BR320
7624,0.0136116493493318,æ,BR,e,BR320
7625,0.00305656981363422,ɑ,BR,e,BR320
7629,0.014452270022593392,ʌ,BR,e,BR320
7622,0.01513113838154818,oʊ,BR,e,BR320
7623,0.0367382518947124,u,BR,e,BR320
7628,0.027944187819957684,ʊ,BR,e,BR320
7931,0.2556169271469116,i,BR,e,BR323
7937,0.41588295698165895,ɪ,BR,e,BR323
7930,0.2466413378715515,eɪ,BR,e,BR323
7936,0.047622247412800765,ɛ,BR,e,BR323
7934,0.0036341315601020607,æ,BR,e,BR323
7935,0.00025928833056236,ɑ,BR,e,BR323
7939,0.00244259539758782,ʌ,BR,e,BR323
7932,0.0024454938014968697,oʊ,BR,e,BR323
7933,0.01436045318841928,u,BR,e,BR323
7938,0.01109455246478316,ʊ,BR,e,BR323
8241,0.06691345479339356,i,BR,e,BR489
8247,0.6136035978794098,ɪ,BR,e,BR489
8240,0.2254126936197281,eɪ,BR,e,BR489
8246,0.04165608882904052,ɛ,BR,e,BR489
8244,0.0011860532278660202,æ,BR,e,BR489
8245,8.240779279729113e-05,ɑ,BR,e,BR489
8249,0.0022321828000712502,ʌ,BR,e,BR489
8242,0.00200807700166474,oʊ,BR,e,BR489
8243,0.024281697347760152,u,BR,e,BR489
8248,0.02262372616678472,ʊ,BR,e,BR489
8211,0.017427213024347972,i,BR,e,BR490
8217,0.5621288597583771,ɪ,BR,e,BR490
8210,0.01073255613446231,eɪ,BR,e,BR490
8216,0.225345878303051,ɛ,BR,e,BR490
8214,0.01668213189113881,æ,BR,e,BR490
8215,0.0058836661861277695,ɑ,BR,e,BR490
8219,0.06658428795635697,ʌ,BR,e,BR490
8212,0.018335478543303856,oʊ,BR,e,BR490
8213,0.037826588563621,u,BR,e,BR490
8218,0.039053362421691364,ʊ,BR,e,BR490
7271,0.06294867582619187,i,BR,e,BR636
7277,0.7608035624027252,ɪ,BR,e,BR636
7270,0.01541950767859811,eɪ,BR,e,BR636
7276,0.05284876562654968,ɛ,BR,e,BR636
7274,0.0008178409247193002,æ,BR,e,BR636
7275,0.0007058962168229792,ɑ,BR,e,BR636
7279,0.01109390774508933,ʌ,BR,e,BR636
7272,0.00262921286921476,oʊ,BR,e,BR636
7273,0.055190246459096634,u,BR,e,BR636
7278,0.03754240637645121,ʊ,BR,e,BR636
7541,0.12334594056010244,i,BR,e,BR637
7547,0.5825376093387604,ɪ,BR,e,BR637
7540,0.015456688450649339,eɪ,BR,e,BR637
7546,0.121537359803915,ɛ,BR,e,BR637
7544,0.0030892160546499596,æ,BR,e,BR637
7545,0.00207937341183419,ɑ,BR,e,BR637
7549,0.05159501694142814,ʌ,BR,e,BR637
7542,0.00721003712969826,oʊ,BR,e,BR637
7543,0.05564622208476063,u,BR,e,BR637
7548,0.03750254856422537,ʊ,BR,e,BR637
8421,0.5499596297740936,i,BR,e,BR751
8427,0.06783212013542647,ɪ,BR,e,BR751
8420,0.28627748489379884,eɪ,BR,e,BR751
8426,0.04892454948276275,ɛ,BR,e,BR751
8424,0.005349912692327,æ,BR,e,BR751
8425,0.0005232110634096399,ɑ,BR,e,BR751
8429,0.005096890067215961,ʌ,BR,e,BR751
8422,0.00433426613453771,oʊ,BR,e,BR751
8423,0.01234892997890706,u,BR,e,BR751
8428,0.019353019259870013,ʊ,BR,e,BR751
8591,0.23982491642236708,i,BR,e,BR81
8597,0.11837182268500326,ɪ,BR,e,BR81
8590,0.5508353650569916,eɪ,BR,e,BR81
8596,0.07848142534494394,ɛ,BR,e,BR81
8594,0.00521344576263795,æ,BR,e,BR81
8595,0.00015892775772950637,ɑ,BR,e,BR81
8599,0.00205319828819478,ʌ,BR,e,BR81
8592,0.00039591443346575995,oʊ,BR,e,BR81
8593,0.00245855228276919,u,BR,e,BR81
8598,0.0022064134362153203,ʊ,BR,e,BR81
8431,0.06747588720172638,i,BR,e,BR815
8437,0.7414274692535401,ɪ,BR,e,BR815
8430,0.058426025137305215,eɪ,BR,e,BR815
8436,0.0844652604311704,ɛ,BR,e,BR815
8434,0.00311192451044912,æ,BR,e,BR815
8435,0.0005510882059752,ɑ,BR,e,BR815
8439,0.007256703730672559,ʌ,BR,e,BR815
8432,0.00411919093457978,oʊ,BR,e,BR815
8433,0.01984050963073964,u,BR,e,BR815
8438,0.013325950643047637,ʊ,BR,e,BR815
7241,0.3273945450782776,i,BR,e,BR818
7247,0.3025613188743591,ɪ,BR,e,BR818
7240,0.25961084067821505,eɪ,BR,e,BR818
7246,0.0742939911782741,ɛ,BR,e,BR818
7244,0.00402683912543575,æ,BR,e,BR818
7245,0.0002797859201563978,ɑ,BR,e,BR818
7249,0.00375958781223739,ʌ,BR,e,BR818
7242,0.0014320630405563399,oʊ,BR,e,BR818
7243,0.017630012240260805,u,BR,e,BR818
7248,0.009011027403175779,ʊ,BR,e,BR818
7091,0.06243924200534817,i,BR,e,BR82
7097,0.07526612579822536,ɪ,BR,e,BR82
7090,0.6473500996828079,eɪ,BR,e,BR82
7096,0.1875946387648582,ɛ,BR,e,BR82
7094,0.007768148323520961,æ,BR,e,BR82
7095,0.00089221541129514,ɑ,BR,e,BR82
7099,0.005197197222150821,ʌ,BR,e,BR82
7092,0.00449029735755172,oʊ,BR,e,BR82
7093,0.00649901289725671,u,BR,e,BR82
7098,0.00250307171954771,ʊ,BR,e,BR82
7401,0.02096540783531959,i,BR,e,BR931
7407,0.5835823655128479,ɪ,BR,e,BR931
7400,0.05016403347253795,eɪ,BR,e,BR931
7406,0.13514725044369694,ɛ,BR,e,BR931
7404,0.02554781259968872,æ,BR,e,BR931
7405,0.00301927831606004,ɑ,BR,e,BR931
7409,0.04780781846493478,ʌ,BR,e,BR931
7402,0.02001953283324833,oʊ,BR,e,BR931
7403,0.05249260347336526,u,BR,e,BR931
7408,0.061253925785422284,ʊ,BR,e,BR931
6921,0.19539133906364442,i,BR,e,BR935
6927,0.4766386181116104,ɪ,BR,e,BR935
6920,0.021009285841137117,eɪ,BR,e,BR935
6926,0.14774834364652628,ɛ,BR,e,BR935
6924,0.0045178810833021495,æ,BR,e,BR935
6925,0.0025834545318502303,ɑ,BR,e,BR935
6929,0.04699250720441334,ʌ,BR,e,BR935
6922,0.01838261669035996,oʊ,BR,e,BR935
6923,0.05395661965012546,u,BR,e,BR935
6928,0.032779346313327504,ʊ,BR,e,BR935
7251,0.011363987065851639,i,BR,ẽ,BR1023
7257,0.15858018100261687,ɪ,BR,ẽ,BR1023
7250,0.10221351161599157,eɪ,BR,ẽ,BR1023
7256,0.3009565383195877,ɛ,BR,ẽ,BR1023
7254,0.31497362852096555,æ,BR,ẽ,BR1023
7255,0.024559912830591148,ɑ,BR,ẽ,BR1023
7259,0.02756195636466141,ʌ,BR,ẽ,BR1023
7252,0.021838192362338242,oʊ,BR,ẽ,BR1023
7253,0.0083988547790795,u,BR,ẽ,BR1023
7258,0.029553224705159607,ʊ,BR,ẽ,BR1023
7531,0.01084934921236703,i,BR,ẽ,BR142
7537,0.040597903355956026,ɪ,BR,ẽ,BR142
7530,0.1373725928366184,eɪ,BR,ẽ,BR142
7536,0.20893273577094074,ɛ,BR,ẽ,BR142
7534,0.42811042368412017,æ,BR,ẽ,BR142
7535,0.04203652068972584,ɑ,BR,ẽ,BR142
7539,0.05297155342996115,ʌ,BR,ẽ,BR142
7532,0.044518958684056954,oʊ,BR,ẽ,BR142
7533,0.01473501897417005,u,BR,ẽ,BR142
7538,0.0198749552480876,ʊ,BR,ẽ,BR142
6781,0.02250873949378725,i,BR,ẽ,BR144
6787,0.029272093065082983,ɪ,BR,ẽ,BR144
6780,0.3227413296699524,eɪ,BR,ẽ,BR144
6786,0.09074244797229762,ɛ,BR,ẽ,BR144
6784,0.29219442456960676,æ,BR,ẽ,BR144
6785,0.09360692128539083,ɑ,BR,ẽ,BR144
6789,0.04437533672899002,ʌ,BR,ẽ,BR144
6782,0.07036240547895425,oʊ,BR,ẽ,BR144
6783,0.02177162989974016,u,BR,ẽ,BR144
6788,0.01242466396652157,ʊ,BR,ẽ,BR144
8621,0.003911930031608741,i,BR,ẽ,BR146
8627,0.005144938663579469,ɪ,BR,ẽ,BR146
8620,0.34061136394739144,eɪ,BR,ẽ,BR146
8626,0.034101823717355664,ɛ,BR,ẽ,BR146
8624,0.5688797473907471,æ,BR,ẽ,BR146
8625,0.02950231544673439,ɑ,BR,ẽ,BR146
8629,0.004020644444972221,ʌ,BR,ẽ,BR146
8622,0.010699178138747758,oʊ,BR,ẽ,BR146
8623,0.00071842628822191,u,BR,ẽ,BR146
8628,0.00240962643874805,ʊ,BR,ẽ,BR146
6751,0.00221266447333614,i,BR,ẽ,BR257
6757,0.009698362601920911,ɪ,BR,ẽ,BR257
6750,0.3905639797449112,eɪ,BR,ẽ,BR257
6756,0.049897361546754795,ɛ,BR,ẽ,BR257
