,language,vowel,file,probabilities,classification
7736,BR,ĩ,BR1029,6.274651e-10,ʌ
7737,BR,ĩ,BR1029,1.5948297e-10,oʊ
7738,BR,ĩ,BR1029,3.757402e-09,u
7739,BR,ĩ,BR1029,7.213072e-11,ʊ
5950,BR,ĩ,BR154,0.99806696,i
5951,BR,ĩ,BR154,9.0549576e-05,ɪ
5952,BR,ĩ,BR154,0.0018194029,eɪ
5953,BR,ĩ,BR154,3.8092808e-06,ɛ
5954,BR,ĩ,BR154,5.4134546e-08,æ
5955,BR,ĩ,BR154,2.7063182e-08,ɑ
5956,BR,ĩ,BR154,9.2350504e-08,ʌ
5957,BR,ĩ,BR154,9.822198e-06,oʊ
5958,BR,ĩ,BR154,9.099031e-06,u
5959,BR,ĩ,BR154,2.239163e-07,ʊ
8220,BR,ĩ,BR158,0.03557286,i
8221,BR,ĩ,BR158,0.13584965,ɪ
8222,BR,ĩ,BR158,0.5763639,eɪ
8223,BR,ĩ,BR158,0.20518301,ɛ
8224,BR,ĩ,BR158,0.02296196,æ
8225,BR,ĩ,BR158,0.0091761025,ɑ
8226,BR,ĩ,BR158,0.009782229,ʌ
8227,BR,ĩ,BR158,9.8825134e-05,oʊ
8228,BR,ĩ,BR158,0.0046718433,u
8229,BR,ĩ,BR158,0.00033962738,ʊ
4710,BR,ĩ,BR159,0.00018256088,i
4711,BR,ĩ,BR159,5.701761e-06,ɪ
4712,BR,ĩ,BR159,4.5476292e-05,eɪ
4713,BR,ĩ,BR159,1.1564364e-05,ɛ
4714,BR,ĩ,BR159,2.485212e-05,æ
4715,BR,ĩ,BR159,2.4615275e-07,ɑ
4716,BR,ĩ,BR159,0.9997274,ʌ
4717,BR,ĩ,BR159,2.704119e-07,oʊ
4718,BR,ĩ,BR159,1.3632437e-06,u
4719,BR,ĩ,BR159,6.1656584e-07,ʊ
5180,BR,ĩ,BR264,0.11526282,i
5181,BR,ĩ,BR264,0.0057106456,ɪ
5182,BR,ĩ,BR264,0.6603833,eɪ
5183,BR,ĩ,BR264,0.040367324,ɛ
5184,BR,ĩ,BR264,0.13539895,æ
5185,BR,ĩ,BR264,0.022624675,ɑ
5186,BR,ĩ,BR264,0.01482857,ʌ
5187,BR,ĩ,BR264,0.0016790212,oʊ
5188,BR,ĩ,BR264,0.0027503863,u
5189,BR,ĩ,BR264,0.0009943015,ʊ
5190,BR,ĩ,BR411,0.009936063,i
5191,BR,ĩ,BR411,0.011674719,ɪ
5192,BR,ĩ,BR411,0.0068565146,eɪ
5193,BR,ĩ,BR411,0.044819377,ɛ
5194,BR,ĩ,BR411,0.06387249,æ
5195,BR,ĩ,BR411,0.30479297,ɑ
5196,BR,ĩ,BR411,0.39265394,ʌ
5197,BR,ĩ,BR411,0.054108705,oʊ
5198,BR,ĩ,BR411,0.09640034,u
5199,BR,ĩ,BR411,0.014884876,ʊ
3240,BR,ĩ,BR417,0.00930861,i
3241,BR,ĩ,BR417,0.008834757,ɪ
3242,BR,ĩ,BR417,0.031567596,eɪ
3243,BR,ĩ,BR417,0.00060748344,ɛ
3244,BR,ĩ,BR417,0.00030774492,æ
3245,BR,ĩ,BR417,0.00034297912,ɑ
3246,BR,ĩ,BR417,0.8890414,ʌ
3247,BR,ĩ,BR417,0.008083512,oʊ
3248,BR,ĩ,BR417,0.016826931,u
3249,BR,ĩ,BR417,0.0350789,ʊ
2690,BR,ĩ,BR504,0.979007,i
2691,BR,ĩ,BR504,0.004528171,ɪ
2692,BR,ĩ,BR504,4.670389e-06,eɪ
2693,BR,ĩ,BR504,1.8219929e-07,ɛ
2694,BR,ĩ,BR504,4.5039744e-07,æ
2695,BR,ĩ,BR504,3.316566e-07,ɑ
2696,BR,ĩ,BR504,0.016434465,ʌ
2697,BR,ĩ,BR504,2.193574e-05,oʊ
2698,BR,ĩ,BR504,2.6911612e-06,u
2699,BR,ĩ,BR504,4.428076e-08,ʊ
2010,BR,ĩ,BR510,0.28670177,i
2011,BR,ĩ,BR510,0.10155502,ɪ
2012,BR,ĩ,BR510,0.0021144075,eɪ
2013,BR,ĩ,BR510,0.0072425674,ɛ
2014,BR,ĩ,BR510,0.024531217,æ
2015,BR,ĩ,BR510,0.0006093478,ɑ
2016,BR,ĩ,BR510,0.017929902,ʌ
2017,BR,ĩ,BR510,0.00047699988,oʊ
2018,BR,ĩ,BR510,0.5583279,u
2019,BR,ĩ,BR510,0.0005109971,ʊ
6900,BR,ĩ,BR559,0.9339513,i
6901,BR,ĩ,BR559,0.051131207,ɪ
6902,BR,ĩ,BR559,0.00027753963,eɪ
6903,BR,ĩ,BR559,0.0060341326,ɛ
6904,BR,ĩ,BR559,0.00080859626,æ
6905,BR,ĩ,BR559,0.0009320529,ɑ
6906,BR,ĩ,BR559,0.0039240895,ʌ
6907,BR,ĩ,BR559,1.3497794e-05,oʊ
6908,BR,ĩ,BR559,0.0029164914,u
6909,BR,ĩ,BR559,1.0953554e-05,ʊ
1960,BR,ĩ,BR648,0.22244571,i
1961,BR,ĩ,BR648,0.4929755,ɪ
1962,BR,ĩ,BR648,0.0070516886,eɪ
1963,BR,ĩ,BR648,0.10261678,ɛ
1964,BR,ĩ,BR648,0.025239585,æ
1965,BR,ĩ,BR648,0.011711734,ɑ
1966,BR,ĩ,BR648,0.117192045,ʌ
1967,BR,ĩ,BR648,0.0002542374,oʊ
1968,BR,ĩ,BR648,0.020350013,u
1969,BR,ĩ,BR648,0.00016283084,ʊ
7550,BR,ĩ,BR687,0.0012045227,i
7551,BR,ĩ,BR687,0.9947725,ɪ
7552,BR,ĩ,BR687,8.4015126e-05,eɪ
7553,BR,ĩ,BR687,4.5375654e-07,ɛ
7554,BR,ĩ,BR687,2.9796049e-05,æ
7555,BR,ĩ,BR687,0.0033120192,ɑ
7556,BR,ĩ,BR687,0.0001702963,ʌ
7557,BR,ĩ,BR687,0.00018551043,oʊ
7558,BR,ĩ,BR687,0.00023703986,u
7559,BR,ĩ,BR687,4.024097e-06,ʊ
8790,BR,ĩ,BR848,1.0,i
8791,BR,ĩ,BR848,1.8582369e-09,ɪ
8792,BR,ĩ,BR848,1.1788946e-08,eɪ
8793,BR,ĩ,BR848,9.102626e-11,ɛ
8794,BR,ĩ,BR848,1.1253666e-11,æ
8795,BR,ĩ,BR848,7.971282e-12,ɑ
8796,BR,ĩ,BR848,6.8716747e-12,ʌ
8797,BR,ĩ,BR848,8.839576e-12,oʊ
8798,BR,ĩ,BR848,1.7544584e-08,u
8799,BR,ĩ,BR848,2.6085828e-11,ʊ
6650,BR,ĩ,BR850,5.758658e-10,i
6651,BR,ĩ,BR850,1.0,ɪ
6652,BR,ĩ,BR850,2.3141187e-12,eɪ
6653,BR,ĩ,BR850,1.7304937e-11,ɛ
6654,BR,ĩ,BR850,7.5662236e-13,æ
6655,BR,ĩ,BR850,1.2684623e-13,ɑ
6656,BR,ĩ,BR850,4.1565902e-13,ʌ
6657,BR,ĩ,BR850,4.701417e-13,oʊ
6658,BR,ĩ,BR850,5.053266e-12,u
6659,BR,ĩ,BR850,1.1011478e-12,ʊ
4060,BR,ĩ,BR880,0.55792403,i
4061,BR,ĩ,BR880,0.42641968,ɪ
4062,BR,ĩ,BR880,0.003104767,eɪ
4063,BR,ĩ,BR880,0.0014853255,ɛ
4064,BR,ĩ,BR880,4.119959e-05,æ
4065,BR,ĩ,BR880,3.379072e-05,ɑ
4066,BR,ĩ,BR880,0.010895062,ʌ
4067,BR,ĩ,BR880,3.2152926e-05,oʊ
4068,BR,ĩ,BR880,5.3063006e-05,u
4069,BR,ĩ,BR880,1.0952844e-05,ʊ
2960,BR,e,BR1014,0.003294826,i
2961,BR,e,BR1014,0.103821255,ɪ
2962,BR,e,BR1014,0.018822052,eɪ
2963,BR,e,BR1014,0.074469924,ɛ
2964,BR,e,BR1014,0.7797927,æ
2965,BR,e,BR1014,0.01391923,ɑ
2966,BR,e,BR1014,0.0005228467,ʌ
2967,BR,e,BR1014,0.0009266296,oʊ
2968,BR,e,BR1014,0.0037664857,u
2969,BR,e,BR1014,0.0006640132,ʊ
7940,BR,e,BR283,0.00017606502,i
7941,BR,e,BR283,0.0005578285,ɪ
7942,BR,e,BR283,7.406582e-07,eɪ
7943,BR,e,BR283,0.99926394,ɛ
7944,BR,e,BR283,7.779106e-07,æ
7945,BR,e,BR283,1.9313623e-08,ɑ
7946,BR,e,BR283,6.8430964e-08,ʌ
7947,BR,e,BR283,4.137003e-07,oʊ
7948,BR,e,BR283,2.6534286e-08,u
7949,BR,e,BR283,1.0148067e-07,ʊ
9290,BR,e,BR288,0.0152304,i
9291,BR,e,BR288,0.001177888,ɪ
9292,BR,e,BR288,0.0388163,eɪ
9293,BR,e,BR288,0.6902647,ɛ
9294,BR,e,BR288,0.17399445,æ
9295,BR,e,BR288,0.06045471,ɑ
9296,BR,e,BR288,0.0188841,ʌ
9297,BR,e,BR288,0.000103205784,oʊ
9298,BR,e,BR288,0.0009743008,u
9299,BR,e,BR288,9.998165e-05,ʊ
3170,BR,e,BR320,4.307781e-05,i
3171,BR,e,BR320,0.027948132,ɪ
3172,BR,e,BR320,0.097263195,eɪ
3173,BR,e,BR320,0.006362949,ɛ
3174,BR,e,BR320,0.85679775,æ
3175,BR,e,BR320,7.865402e-05,ɑ
3176,BR,e,BR320,0.010430712,ʌ
3177,BR,e,BR320,0.0010601153,oʊ
3178,BR,e,BR320,8.957143e-06,u
3179,BR,e,BR320,6.4256515e-06,ʊ
500,BR,e,BR323,0.00014402052,i
501,BR,e,BR323,0.002181149,ɪ
502,BR,e,BR323,0.8087592,eɪ
503,BR,e,BR323,0.026198225,ɛ
504,BR,e,BR323,0.12556586,æ
505,BR,e,BR323,5.0162525e-05,ɑ
506,BR,e,BR323,0.035638656,ʌ
507,BR,e,BR323,0.001341145,oʊ
508,BR,e,BR323,1.8321332e-05,u
509,BR,e,BR323,0.00010321621,ʊ
9020,BR,e,BR489,0.26551005,i
9021,BR,e,BR489,0.31007186,ɪ
9022,BR,e,BR489,0.024168406,eɪ
9023,BR,e,BR489,0.006543863,ɛ
9024,BR,e,BR489,0.013055396,æ
9025,BR,e,BR489,0.01112741,ɑ
9026,BR,e,BR489,0.3327804,ʌ
9027,BR,e,BR489,0.00038015528,oʊ
9028,BR,e,BR489,0.036121987,u
9029,BR,e,BR489,0.00024058184,ʊ
6880,BR,e,BR490,0.51024646,i
6881,BR,e,BR490,0.47023323,ɪ
6882,BR,e,BR490,0.0007838797,eɪ
6883,BR,e,BR490,0.015366784,ɛ
6884,BR,e,BR490,0.00011123208,æ
6885,BR,e,BR490,5.216526e-05,ɑ
6886,BR,e,BR490,0.002939971,ʌ
6887,BR,e,BR490,1.940489e-05,oʊ
6888,BR,e,BR490,0.00024056279,u
6889,BR,e,BR490,6.3098505e-06,ʊ
8040,BR,e,BR636,4.4108862e-11,i
8041,BR,e,BR636,1.0,ɪ
8042,BR,e,BR636,1.1474224e-11,eɪ
8043,BR,e,BR636,5.5181766e-12,ɛ
8044,BR,e,BR636,9.083262e-13,æ
8045,BR,e,BR636,1.2149641e-13,ɑ
8046,BR,e,BR636,4.634182e-13,ʌ
8047,BR,e,BR636,1.2624722e-12,oʊ
8048,BR,e,BR636,4.2454187e-12,u
8049,BR,e,BR636,1.836438e-12,ʊ
3140,BR,e,BR637,0.8869785,i
3141,BR,e,BR637,0.09143277,ɪ
3142,BR,e,BR637,0.005536733,eɪ
3143,BR,e,BR637,0.0027901686,ɛ
3144,BR,e,BR637,0.0067391777,æ
3145,BR,e,BR637,0.0013130042,ɑ
3146,BR,e,BR637,0.0021658354,ʌ
3147,BR,e,BR637,0.002404982,oʊ
3148,BR,e,BR637,0.00063616864,u
3149,BR,e,BR637,2.6075038e-06,ʊ
9580,BR,e,BR751,0.7555272,i
9581,BR,e,BR751,0.07344106,ɪ
9582,BR,e,BR751,0.031578895,eɪ
9583,BR,e,BR751,0.00043669651,ɛ
9584,BR,e,BR751,0.009478232,æ
9585,BR,e,BR751,0.09047751,ɑ
9586,BR,e,BR751,2.3756627e-05,ʌ
9587,BR,e,BR751,0.0025616412,oʊ
9588,BR,e,BR751,0.036360398,u
9589,BR,e,BR751,0.00011451862,ʊ
160,BR,e,BR81,5.247674e-06,i
161,BR,e,BR81,0.0044736234,ɪ
162,BR,e,BR81,0.9954829,eɪ
163,BR,e,BR81,1.0002195e-05,ɛ
164,BR,e,BR81,6.497439e-06,æ
165,BR,e,BR81,1.8159845e-06,ɑ
166,BR,e,BR81,1.8200286e-05,ʌ
167,BR,e,BR81,5.8526155e-07,oʊ
168,BR,e,BR81,1.2455193e-06,u
169,BR,e,BR81,1.632326e-08,ʊ
5280,BR,e,BR815,0.2548313,i
5281,BR,e,BR815,0.09588838,ɪ
5282,BR,e,BR815,0.37622568,eɪ
5283,BR,e,BR815,0.06260557,ɛ
5284,BR,e,BR815,0.013096435,æ
5285,BR,e,BR815,0.023494156,ɑ
5286,BR,e,BR815,0.13572039,ʌ
5287,BR,e,BR815,0.00050820695,oʊ
5288,BR,e,BR815,0.03750691,u
5289,BR,e,BR815,0.00012277538,ʊ
5830,BR,e,BR818,1.5307203e-06,i
5831,BR,e,BR818,0.99999833,ɪ
5832,BR,e,BR818,6.7050216e-08,eɪ
5833,BR,e,BR818,1.6090072e-10,ɛ
5834,BR,e,BR818,6.32468e-12,æ
5835,BR,e,BR818,3.0649556e-12,ɑ
5836,BR,e,BR818,1.2523314e-10,ʌ
5837,BR,e,BR818,1.0283808e-10,oʊ
5838,BR,e,BR818,1.8227869e-08,u
5839,BR,e,BR818,1.6829349e-10,ʊ
3540,BR,e,BR82,0.35371295,i
3541,BR,e,BR82,0.5376388,ɪ
3542,BR,e,BR82,0.022778336,eɪ
3543,BR,e,BR82,0.0009658831,ɛ
3544,BR,e,BR82,0.0076111825,æ
3545,BR,e,BR82,0.003205123,ɑ
3546,BR,e,BR82,0.05868717,ʌ
3547,BR,e,BR82,0.00070587924,oʊ
3548,BR,e,BR82,0.005480122,u
3549,BR,e,BR82,0.009214521,ʊ
490,BR,e,BR931,0.6103613,i
491,BR,e,BR931,0.03284935,ɪ
492,BR,e,BR931,0.3102993,eɪ
493,BR,e,BR931,0.03442582,ɛ
494,BR,e,BR931,0.011235247,æ
495,BR,e,BR931,3.3771857e-07,ɑ
496,BR,e,BR931,0.0008233718,ʌ
497,BR,e,BR931,1.0769421e-06,oʊ
498,BR,e,BR931,1.0557255e-06,u
499,BR,e,BR931,3.1626053e-06,ʊ
4660,BR,e,BR935,0.017690945,i
4661,BR,e,BR935,0.066051565,ɪ
4662,BR,e,BR935,0.4214011,eɪ
4663,BR,e,BR935,0.00083126355,ɛ
4664,BR,e,BR935,0.2764966,æ
4665,BR,e,BR935,0.0139231235,ɑ
4666,BR,e,BR935,0.059592545,ʌ
4667,BR,e,BR935,0.0013127193,oʊ
4668,BR,e,BR935,0.14032705,u
4669,BR,e,BR935,0.002372969,ʊ
4930,BR,ẽ,BR1023,0.000682623,i
4931,BR,ẽ,BR1023,0.0012418176,ɪ
4932,BR,ẽ,BR1023,0.0005023525,eɪ
4933,BR,ẽ,BR1023,0.029630886,ɛ
4934,BR,ẽ,BR1023,0.11526292,æ
4935,BR,ẽ,BR1023,0.2285013,ɑ
4936,BR,ẽ,BR1023,0.5813656,ʌ
4937,BR,ẽ,BR1023,0.0050655357,oʊ
4938,BR,ẽ,BR1023,0.009627963,u
4939,BR,ẽ,BR1023,0.028119102,ʊ
9100,BR,ẽ,BR142,0.00010097982,i
9101,BR,ẽ,BR142,0.00025032437,ɪ
9102,BR,ẽ,BR142,0.028398195,eɪ
9103,BR,ẽ,BR142,0.023194913,ɛ
9104,BR,ẽ,BR142,0.8678365,æ
9105,BR,ẽ,BR142,0.06233097,ɑ
9106,BR,ẽ,BR142,0.016994637,ʌ
9107,BR,ẽ,BR142,7.125663e-05,oʊ
9108,BR,ẽ,BR142,0.00080776116,u
9109,BR,ẽ,BR142,1.4494345e-05,ʊ
4000,BR,ẽ,BR144,0.0006671072,i
4001,BR,ẽ,BR144,0.007906369,ɪ
4002,BR,ẽ,BR144,0.07875759,eɪ
4003,BR,ẽ,BR144,0.0017083073,ɛ
4004,BR,ẽ,BR144,0.84755117,æ
4005,BR,ẽ,BR144,0.057140484,ɑ
4006,BR,ẽ,BR144,0.0051344205,ʌ
4007,BR,ẽ,BR144,0.0008810267,oʊ
4008,BR,ẽ,BR144,0.0002504999,u
4009,BR,ẽ,BR144,3.01297e-06,ʊ
1290,BR,ẽ,BR146,6.90478e-08,i
1291,BR,ẽ,BR146,1.4140045e-07,ɪ
1292,BR,ẽ,BR146,1.9500676e-06,eɪ
1293,BR,ẽ,BR146,0.99993646,ɛ
1294,BR,ẽ,BR146,1.1142693e-05,æ
1295,BR,ẽ,BR146,1.2258118e-07,ɑ
1296,BR,ẽ,BR146,4.9404513e-05,ʌ
1297,BR,ẽ,BR146,2.1448115e-07,oʊ
1298,BR,ẽ,BR146,5.666022e-07,u
1299,BR,ẽ,BR146,6.644946e-09,ʊ
4290,BR,ẽ,BR257,8.7789565e-05,i
4291,BR,ẽ,BR257,0.004062433,ɪ
4292,BR,ẽ,BR257,0.0024178075,eɪ
4293,BR,ẽ,BR257,0.0019912636,ɛ
4294,BR,ẽ,BR257,0.85765254,æ
4295,BR,ẽ,BR257,0.1328971,ɑ
4296,BR,ẽ,BR257,0.0006759238,ʌ
4297,BR,ẽ,BR257,0.00012543079,oʊ
4298,BR,ẽ,BR257,6.2847685e-05,u
4299,BR,ẽ,BR257,2.674164e-05,ʊ
9470,BR,ẽ,BR300,0.00030283886,i
9471,BR,ẽ,BR300,0.012525112,ɪ
9472,BR,ẽ,BR300,0.011571116,eɪ
9473,BR,ẽ,BR300,0.274049,ɛ
9474,BR,ẽ,BR300,0.46514988,æ
9475,BR,ẽ,BR300,0.22575702,ɑ
9476,BR,ẽ,BR300,0.0084738815,ʌ
9477,BR,ẽ,BR300,0.0019261887,oʊ
9478,BR,ẽ,BR300,0.0001957902,u
9479,BR,ẽ,BR300,4.908231e-05,ʊ
1040,BR,ẽ,BR545,4.672831e-06,i
1041,BR,ẽ,BR545,0.0002812656,ɪ
1042,BR,ẽ,BR545,4.723427e-05,eɪ
1043,BR,ẽ,BR545,0.79033905,ɛ
1044,BR,ẽ,BR545,0.20852618,æ
1045,BR,ẽ,BR545,4.093055e-07,ɑ
1046,BR,ẽ,BR545,0.0007898887,ʌ
1047,BR,ẽ,BR545,1.0705361e-05,oʊ
1048,BR,ẽ,BR545,4.6944297e-07,u
1049,BR,ẽ,BR545,1.0346337e-07,ʊ
4570,BR,ẽ,BR548,0.036845326,i
4571,BR,ẽ,BR548,0.024724709,ɪ
4572,BR,ẽ,BR548,0.16622141,eɪ
4573,BR,ẽ,BR548,0.49076346,ɛ
4574,BR,ẽ,BR548,0.18486834,æ
4575,BR,ẽ,BR548,0.052688375,ɑ
4576,BR,ẽ,BR548,0.021311428,ʌ
4577,BR,ẽ,BR548,0.0006541627,oʊ
4578,BR,ẽ,BR548,0.021549484,u
4579,BR,ẽ,BR548,0.0003732771,ʊ
6600,BR,ẽ,BR552,0.0004206055,i
6601,BR,ẽ,BR552,0.90165156,ɪ
6602,BR,ẽ,BR552,0.00063317886,eɪ
6603,BR,ẽ,BR552,0.0969314,ɛ
