,language,vowel,file,probabilities,classification
6777,BR,i,BR374,2.9950643e-06,ø
6778,BR,i,BR374,4.0071333e-07,œ
6779,BR,i,BR374,4.6665494e-07,a
6780,BR,i,BR374,3.937418e-06,ɑ̃
6781,BR,i,BR374,9.15502e-05,o
6782,BR,i,BR374,5.7696143e-06,ɔ
6783,BR,i,BR374,0.00025330333,ɔ̃
6784,BR,i,BR374,0.027426915,u
9373,BR,i,BR375,0.00013549313,i
9374,BR,i,BR375,2.199211e-05,y
9375,BR,i,BR375,0.000643096,e
9376,BR,i,BR375,0.0006192148,ɛ
9385,BR,i,BR375,0.003832713,ɛ̃
9377,BR,i,BR375,0.69506985,ø
9378,BR,i,BR375,0.002090434,œ
9379,BR,i,BR375,0.0008438903,a
9380,BR,i,BR375,1.871465e-05,ɑ̃
9381,BR,i,BR375,0.017135141,o
9382,BR,i,BR375,8.113191e-06,ɔ
9383,BR,i,BR375,0.27929518,ɔ̃
9384,BR,i,BR375,0.0002862094,u
4758,BR,i,BR452,0.005507424,i
4759,BR,i,BR452,0.9939169,y
4760,BR,i,BR452,4.0825682e-05,e
4761,BR,i,BR452,1.6824508e-05,ɛ
4770,BR,i,BR452,2.8324033e-05,ɛ̃
4762,BR,i,BR452,0.000169963,ø
4763,BR,i,BR452,1.0698225e-05,œ
4764,BR,i,BR452,0.00014658882,a
4765,BR,i,BR452,1.068387e-05,ɑ̃
4766,BR,i,BR452,4.663008e-05,o
4767,BR,i,BR452,3.3368885e-06,ɔ
4768,BR,i,BR452,1.7867619e-06,ɔ̃
4769,BR,i,BR452,0.00010006256,u
3679,BR,i,BR454,0.19576454,i
3680,BR,i,BR454,0.114747375,y
3681,BR,i,BR454,0.007461084,e
3682,BR,i,BR454,0.3405294,ɛ
3691,BR,i,BR454,9.441548e-05,ɛ̃
3683,BR,i,BR454,0.0054893834,ø
3684,BR,i,BR454,5.593249e-05,œ
3685,BR,i,BR454,0.0007527663,a
3686,BR,i,BR454,0.00048141676,ɑ̃
3687,BR,i,BR454,0.0037093186,o
3688,BR,i,BR454,1.1421784e-05,ɔ
3689,BR,i,BR454,0.32256424,ɔ̃
3690,BR,i,BR454,0.008338695,u
5356,BR,i,BR46,1.0,i
5357,BR,i,BR46,9.4099285e-20,y
5358,BR,i,BR46,2.2903545e-19,e
5359,BR,i,BR46,6.570348e-18,ɛ
5368,BR,i,BR46,7.002261e-20,ɛ̃
5360,BR,i,BR46,6.861611e-21,ø
5361,BR,i,BR46,7.211124e-21,œ
5362,BR,i,BR46,5.2511427e-18,a
5363,BR,i,BR46,5.0719397e-20,ɑ̃
5364,BR,i,BR46,5.2114085e-19,o
5365,BR,i,BR46,6.0473895e-20,ɔ
5366,BR,i,BR46,8.162746e-19,ɔ̃
5367,BR,i,BR46,4.08012e-18,u
1170,BR,i,BR47,1.0,i
1171,BR,i,BR47,4.1498284e-19,y
1172,BR,i,BR47,3.0432948e-17,e
1173,BR,i,BR47,1.2918845e-18,ɛ
1182,BR,i,BR47,7.2965235e-19,ɛ̃
1174,BR,i,BR47,1.2307366e-19,ø
1175,BR,i,BR47,9.446501e-21,œ
1176,BR,i,BR47,3.6589346e-16,a
1177,BR,i,BR47,3.6801364e-19,ɑ̃
1178,BR,i,BR47,1.2297858e-16,o
1179,BR,i,BR47,2.507117e-20,ɔ
1180,BR,i,BR47,2.0388803e-18,ɔ̃
1181,BR,i,BR47,1.1303837e-18,u
2509,BR,i,BR496,0.73963666,i
2510,BR,i,BR496,0.008233691,y
2511,BR,i,BR496,0.2493553,e
2512,BR,i,BR496,0.0027224843,ɛ
2521,BR,i,BR496,4.90344e-07,ɛ̃
2513,BR,i,BR496,2.4182762e-06,ø
2514,BR,i,BR496,3.2298292e-08,œ
2515,BR,i,BR496,5.9736126e-06,a
2516,BR,i,BR496,2.2150151e-07,ɑ̃
2517,BR,i,BR496,8.0597715e-07,o
2518,BR,i,BR496,2.6807118e-06,ɔ
2519,BR,i,BR496,3.842391e-05,ɔ̃
2520,BR,i,BR496,7.923202e-07,u
1794,BR,i,BR741,0.9744571,i
1795,BR,i,BR741,0.00057645456,y
1796,BR,i,BR741,0.0017241294,e
1797,BR,i,BR741,0.023139104,ɛ
1806,BR,i,BR741,3.9925496e-08,ɛ̃
1798,BR,i,BR741,7.569338e-07,ø
1799,BR,i,BR741,1.2083303e-08,œ
1800,BR,i,BR741,6.600841e-05,a
1801,BR,i,BR741,1.6898184e-06,ɑ̃
1802,BR,i,BR741,1.1452355e-05,o
1803,BR,i,BR741,2.1995785e-07,ɔ
1804,BR,i,BR741,2.2859285e-05,ɔ̃
1805,BR,i,BR741,1.5976977e-07,u
8112,BR,i,BR742,1.0,i
8113,BR,i,BR742,6.8135775e-10,y
8114,BR,i,BR742,7.352859e-10,e
8115,BR,i,BR742,2.9409557e-09,ɛ
8124,BR,i,BR742,8.6321156e-10,ɛ̃
8116,BR,i,BR742,7.727185e-11,ø
8117,BR,i,BR742,3.6122882e-12,œ
8118,BR,i,BR742,1.3331836e-10,a
8119,BR,i,BR742,1.0017775e-11,ɑ̃
8120,BR,i,BR742,4.3489862e-10,o
8121,BR,i,BR742,1.698681e-11,ɔ
8122,BR,i,BR742,4.045791e-10,ɔ̃
8123,BR,i,BR742,3.0043754e-10,u
9321,BR,i,BR757,0.47371265,i
9322,BR,i,BR757,1.340433e-05,y
9323,BR,i,BR757,0.013983748,e
9324,BR,i,BR757,0.5113309,ɛ
9333,BR,i,BR757,4.4816748e-06,ɛ̃
9325,BR,i,BR757,3.0899145e-07,ø
9326,BR,i,BR757,7.7820694e-08,œ
9327,BR,i,BR757,0.0006780099,a
9328,BR,i,BR757,1.867784e-06,ɑ̃
9329,BR,i,BR757,2.0426694e-05,o
9330,BR,i,BR757,9.4851316e-07,ɔ
9331,BR,i,BR757,0.0002516278,ɔ̃
9332,BR,i,BR757,1.4991587e-06,u
260,BR,i,BR796,1.0,i
261,BR,i,BR796,1.9676995e-14,y
262,BR,i,BR796,1.80461e-13,e
263,BR,i,BR796,4.1907252e-13,ɛ
272,BR,i,BR796,7.8439714e-16,ɛ̃
264,BR,i,BR796,4.782778e-15,ø
265,BR,i,BR796,3.7630167e-17,œ
266,BR,i,BR796,5.4232015e-13,a
267,BR,i,BR796,1.975642e-14,ɑ̃
268,BR,i,BR796,1.3985479e-14,o
269,BR,i,BR796,5.238766e-15,ɔ
270,BR,i,BR796,1.8136151e-14,ɔ̃
271,BR,i,BR796,1.6115321e-13,u
7397,BR,i,BR99,1.0,i
7398,BR,i,BR99,1.03164394e-17,y
7399,BR,i,BR99,1.9766869e-17,e
7400,BR,i,BR99,4.0002264e-18,ɛ
7409,BR,i,BR99,3.286393e-19,ɛ̃
7401,BR,i,BR99,7.424808e-20,ø
7402,BR,i,BR99,1.01646274e-19,œ
7403,BR,i,BR99,3.5856824e-19,a
7404,BR,i,BR99,1.4947348e-19,ɑ̃
7405,BR,i,BR99,2.4384337e-18,o
7406,BR,i,BR99,7.181453e-20,ɔ
7407,BR,i,BR99,3.9190262e-18,ɔ̃
7408,BR,i,BR99,9.20792e-19,u
11167,BR,i,BR992,0.99937266,i
11168,BR,i,BR992,2.1239226e-05,y
11169,BR,i,BR992,1.0879764e-05,e
11170,BR,i,BR992,7.4465747e-06,ɛ
11179,BR,i,BR992,1.0740911e-06,ɛ̃
11171,BR,i,BR992,7.084399e-08,ø
11172,BR,i,BR992,1.9574983e-07,œ
11173,BR,i,BR992,0.00022129081,a
11174,BR,i,BR992,1.8613081e-06,ɑ̃
11175,BR,i,BR992,2.8213071e-05,o
11176,BR,i,BR992,9.684144e-09,ɔ
11177,BR,i,BR992,3.5569014e-05,ɔ̃
11178,BR,i,BR992,0.0002993465,u
6331,BR,ĩ,BR1025,0.9800205,i
6332,BR,ĩ,BR1025,3.366296e-05,y
6333,BR,ĩ,BR1025,0.019370386,e
6334,BR,ĩ,BR1025,4.575417e-05,ɛ
6343,BR,ĩ,BR1025,5.5920964e-06,ɛ̃
6335,BR,ĩ,BR1025,1.3862552e-05,ø
6336,BR,ĩ,BR1025,3.1226605e-07,œ
6337,BR,ĩ,BR1025,2.0590318e-05,a
6338,BR,ĩ,BR1025,9.445364e-06,ɑ̃
6339,BR,ĩ,BR1025,0.0004640226,o
6340,BR,ĩ,BR1025,5.32871e-07,ɔ
6341,BR,ĩ,BR1025,1.0247841e-05,ɔ̃
6342,BR,ĩ,BR1025,4.8876454e-06,u
7826,BR,ĩ,BR1029,0.99998415,i
7827,BR,ĩ,BR1029,2.5623596e-08,y
7828,BR,ĩ,BR1029,1.786633e-08,e
7829,BR,ĩ,BR1029,3.4357537e-09,ɛ
7838,BR,ĩ,BR1029,6.6777903e-09,ɛ̃
7830,BR,ĩ,BR1029,5.4965035e-08,ø
7831,BR,ĩ,BR1029,3.027891e-10,œ
7832,BR,ĩ,BR1029,1.8031143e-07,a
7833,BR,ĩ,BR1029,3.0264953e-09,ɑ̃
7834,BR,ĩ,BR1029,1.5586465e-05,o
7835,BR,ĩ,BR1029,7.0287026e-11,ɔ
7836,BR,ĩ,BR1029,1.13177805e-08,ɔ̃
7837,BR,ĩ,BR1029,2.2715108e-08,u
6513,BR,ĩ,BR154,0.99999917,i
6514,BR,ĩ,BR154,5.372682e-07,y
6515,BR,ĩ,BR154,1.3625046e-09,e
6516,BR,ĩ,BR154,2.754165e-07,ɛ
6525,BR,ĩ,BR154,7.1497673e-12,ɛ̃
6517,BR,ĩ,BR154,5.580797e-10,ø
6518,BR,ĩ,BR154,7.3652286e-11,œ
6519,BR,ĩ,BR154,8.780065e-09,a
6520,BR,ĩ,BR154,1.6892138e-10,ɑ̃
6521,BR,ĩ,BR154,6.708574e-11,o
6522,BR,ĩ,BR154,2.3120468e-09,ɔ
6523,BR,ĩ,BR154,2.0270237e-08,ɔ̃
6524,BR,ĩ,BR154,8.29354e-09,u
988,BR,ĩ,BR158,0.99999833,i
989,BR,ĩ,BR158,3.626471e-07,y
990,BR,ĩ,BR158,7.5235396e-10,e
991,BR,ĩ,BR158,1.260828e-06,ɛ
1000,BR,ĩ,BR158,2.918974e-11,ɛ̃
992,BR,ĩ,BR158,3.2433478e-10,ø
993,BR,ĩ,BR158,1.0082781e-11,œ
994,BR,ĩ,BR158,1.2983652e-09,a
995,BR,ĩ,BR158,2.3210307e-10,ɑ̃
996,BR,ĩ,BR158,2.1448274e-09,o
997,BR,ĩ,BR158,4.70728e-12,ɔ
998,BR,ĩ,BR158,3.3818015e-08,ɔ̃
999,BR,ĩ,BR158,2.6517433e-09,u
8944,BR,ĩ,BR159,0.90580916,i
8945,BR,ĩ,BR159,0.090955175,y
8946,BR,ĩ,BR159,0.0025063162,e
8947,BR,ĩ,BR159,0.00030621098,ɛ
8956,BR,ĩ,BR159,1.1152372e-05,ɛ̃
8948,BR,ĩ,BR159,4.1405754e-05,ø
8949,BR,ĩ,BR159,1.1799079e-06,œ
8950,BR,ĩ,BR159,7.413681e-06,a
8951,BR,ĩ,BR159,3.2448213e-05,ɑ̃
8952,BR,ĩ,BR159,4.8377374e-06,o
8953,BR,ĩ,BR159,3.3398857e-07,ɔ
8954,BR,ĩ,BR159,0.00029769697,ɔ̃
8955,BR,ĩ,BR159,2.663259e-05,u
6760,BR,ĩ,BR264,0.19805333,i
6761,BR,ĩ,BR264,0.0012140136,y
6762,BR,ĩ,BR264,0.0011753703,e
6763,BR,ĩ,BR264,0.0012670058,ɛ
6772,BR,ĩ,BR264,0.008719933,ɛ̃
6764,BR,ĩ,BR264,0.0016852852,ø
6765,BR,ĩ,BR264,0.00013047979,œ
6766,BR,ĩ,BR264,0.0048896484,a
6767,BR,ĩ,BR264,0.015826425,ɑ̃
6768,BR,ĩ,BR264,0.032541174,o
6769,BR,ĩ,BR264,0.00047188764,ɔ
6770,BR,ĩ,BR264,0.073440164,ɔ̃
6771,BR,ĩ,BR264,0.6605853,u
2834,BR,ĩ,BR411,0.0014136321,i
2835,BR,ĩ,BR411,0.0707136,y
2836,BR,ĩ,BR411,0.0015702972,e
2837,BR,ĩ,BR411,0.0030268272,ɛ
2846,BR,ĩ,BR411,0.73227954,ɛ̃
2838,BR,ĩ,BR411,0.12251071,ø
2839,BR,ĩ,BR411,0.00028388549,œ
2840,BR,ĩ,BR411,0.060624994,a
2841,BR,ĩ,BR411,0.00035559438,ɑ̃
2842,BR,ĩ,BR411,0.0028237249,o
2843,BR,ĩ,BR411,0.0006048864,ɔ
2844,BR,ĩ,BR411,7.0114766e-05,ɔ̃
2845,BR,ĩ,BR411,0.003722152,u
9178,BR,ĩ,BR417,0.00023160178,i
9179,BR,ĩ,BR417,0.0001631114,y
9180,BR,ĩ,BR417,1.15364055e-05,e
9181,BR,ĩ,BR417,0.0010913714,ɛ
9190,BR,ĩ,BR417,8.2238126e-05,ɛ̃
9182,BR,ĩ,BR417,0.040604953,ø
9183,BR,ĩ,BR417,0.0010513568,œ
9184,BR,ĩ,BR417,1.0384176e-05,a
9185,BR,ĩ,BR417,2.029899e-05,ɑ̃
9186,BR,ĩ,BR417,0.0013042885,o
9187,BR,ĩ,BR417,0.00034086758,ɔ
9188,BR,ĩ,BR417,0.9545488,ɔ̃
9189,BR,ĩ,BR417,0.00053914805,u
9217,BR,ĩ,BR504,1.0,i
9218,BR,ĩ,BR504,1.9817081e-09,y
9219,BR,ĩ,BR504,9.116835e-12,e
9220,BR,ĩ,BR504,2.3066297e-10,ɛ
9229,BR,ĩ,BR504,1.7942135e-10,ɛ̃
9221,BR,ĩ,BR504,3.793613e-11,ø
9222,BR,ĩ,BR504,3.013476e-11,œ
9223,BR,ĩ,BR504,3.1624253e-10,a
9224,BR,ĩ,BR504,4.0641057e-10,ɑ̃
9225,BR,ĩ,BR504,6.0322396e-09,o
9226,BR,ĩ,BR504,4.113406e-11,ɔ
9227,BR,ĩ,BR504,9.59462e-10,ɔ̃
9228,BR,ĩ,BR504,1.3883614e-09,u
2639,BR,ĩ,BR510,0.99969125,i
2640,BR,ĩ,BR510,0.00025342056,y
2641,BR,ĩ,BR510,5.377735e-06,e
2642,BR,ĩ,BR510,6.143815e-06,ɛ
2651,BR,ĩ,BR510,1.00206634e-07,ɛ̃
2643,BR,ĩ,BR510,2.5285055e-06,ø
2644,BR,ĩ,BR510,1.0877031e-08,œ
2645,BR,ĩ,BR510,4.144952e-06,a
2646,BR,ĩ,BR510,1.1392696e-06,ɑ̃
2647,BR,ĩ,BR510,1.0719444e-06,o
2648,BR,ĩ,BR510,2.2122922e-08,ɔ
2649,BR,ĩ,BR510,1.8156155e-07,ɔ̃
2650,BR,ĩ,BR510,3.439737e-05,u
7059,BR,ĩ,BR559,0.009543316,i
7060,BR,ĩ,BR559,0.14218585,y
7061,BR,ĩ,BR559,0.043037277,e
7062,BR,ĩ,BR559,0.43280798,ɛ
7071,BR,ĩ,BR559,0.0129158255,ɛ̃
7063,BR,ĩ,BR559,0.030514272,ø
7064,BR,ĩ,BR559,0.00013591224,œ
7065,BR,ĩ,BR559,0.0021291417,a
7066,BR,ĩ,BR559,0.012903218,ɑ̃
7067,BR,ĩ,BR559,0.09548237,o
7068,BR,ĩ,BR559,0.00018362814,ɔ
7069,BR,ĩ,BR559,0.15679094,ɔ̃
7070,BR,ĩ,BR559,0.061370242,u
12012,BR,ĩ,BR648,0.9825231,i
12013,BR,ĩ,BR648,8.975627e-05,y
12014,BR,ĩ,BR648,0.012700141,e
12015,BR,ĩ,BR648,0.0035608762,ɛ
12024,BR,ĩ,BR648,2.5624728e-05,ɛ̃
12016,BR,ĩ,BR648,8.9242785e-05,ø
12017,BR,ĩ,BR648,1.498798e-07,œ
12018,BR,ĩ,BR648,0.00033372932,a
12019,BR,ĩ,BR648,0.00013377318,ɑ̃
12020,BR,ĩ,BR648,0.00024619678,o
12021,BR,ĩ,BR648,5.1364026e-07,ɔ
12022,BR,ĩ,BR648,0.00025769725,ɔ̃
12023,BR,ĩ,BR648,3.934106e-05,u
11362,BR,ĩ,BR687,0.9979012,i
11363,BR,ĩ,BR687,0.0020781122,y
11364,BR,ĩ,BR687,2.3802735e-07,e
11365,BR,ĩ,BR687,1.3989871e-06,ɛ
11374,BR,ĩ,BR687,8.832278e-10,ɛ̃
11366,BR,ĩ,BR687,3.0316416e-09,ø
11367,BR,ĩ,BR687,1.7553888e-10,œ
11368,BR,ĩ,BR687,4.0060993e-08,a
11369,BR,ĩ,BR687,8.864924e-09,ɑ̃
11370,BR,ĩ,BR687,1.6654664e-09,o
11371,BR,ĩ,BR687,3.109518e-10,ɔ
11372,BR,ĩ,BR687,1.6015115e-08,ɔ̃
11373,BR,ĩ,BR687,1.9047855e-05,u
2379,BR,ĩ,BR848,0.99963427,i
2380,BR,ĩ,BR848,5.7836314e-08,y
2381,BR,ĩ,BR848,0.00017325151,e
2382,BR,ĩ,BR848,0.0001694035,ɛ
2391,BR,ĩ,BR848,3.126135e-08,ɛ̃
2383,BR,ĩ,BR848,1.815512e-07,ø
2384,BR,ĩ,BR848,1.019723e-09,œ
2385,BR,ĩ,BR848,1.0863733e-06,a
2386,BR,ĩ,BR848,1.3546935e-05,ɑ̃
2387,BR,ĩ,BR848,2.4107476e-07,o
2388,BR,ĩ,BR848,6.700945e-08,ɔ
2389,BR,ĩ,BR848,6.3454468e-06,ɔ̃
2390,BR,ĩ,BR848,1.4409688e-06,u
12116,BR,ĩ,BR850,0.9759521,i
12117,BR,ĩ,BR850,4.4231297e-06,y
12118,BR,ĩ,BR850,2.5341744e-05,e
12119,BR,ĩ,BR850,0.00015816356,ɛ
12128,BR,ĩ,BR850,3.5441199e-06,ɛ̃
12120,BR,ĩ,BR850,3.2097592e-05,ø
12121,BR,ĩ,BR850,3.668942e-08,œ
12122,BR,ĩ,BR850,9.779924e-05,a
12123,BR,ĩ,BR850,0.00011412973,ɑ̃
12124,BR,ĩ,BR850,0.0001679947,o
12125,BR,ĩ,BR850,2.8595466e-07,ɔ
12126,BR,ĩ,BR850,3.6424655e-05,ɔ̃
12127,BR,ĩ,BR850,0.023407742,u
8372,BR,ĩ,BR880,0.99994123,i
8373,BR,ĩ,BR880,8.275083e-08,y
8374,BR,ĩ,BR880,1.0861764e-06,e
8375,BR,ĩ,BR880,1.417602e-08,ɛ
8384,BR,ĩ,BR880,2.6045768e-07,ɛ̃
8376,BR,ĩ,BR880,4.5062297e-08,ø
8377,BR,ĩ,BR880,1.7859023e-08,œ
8378,BR,ĩ,BR880,2.7645974e-05,a
8379,BR,ĩ,BR880,6.716744e-09,ɑ̃
8380,BR,ĩ,BR880,1.5289937e-05,o
8381,BR,ĩ,BR880,1.6753574e-10,ɔ
8382,BR,ĩ,BR880,4.979897e-09,ɔ̃
8383,BR,ĩ,BR880,1.4418024e-05,u
11674,BR,e,BR1014,0.08830439,i
11675,BR,e,BR1014,0.00012567957,y
11676,BR,e,BR1014,0.49656707,e
11677,BR,e,BR1014,0.3692877,ɛ
11686,BR,e,BR1014,0.019048272,ɛ̃
11678,BR,e,BR1014,0.0020216913,ø
11679,BR,e,BR1014,6.0737588e-05,œ
11680,BR,e,BR1014,0.0019494699,a
11681,BR,e,BR1014,0.0050251577,ɑ̃
11682,BR,e,BR1014,0.002152079,o
11683,BR,e,BR1014,0.0055015674,ɔ
11684,BR,e,BR1014,0.00819256,ɔ̃
11685,BR,e,BR1014,0.0017635657,u
6747,BR,e,BR283,0.00096581306,i
6748,BR,e,BR283,0.0009443618,y
6749,BR,e,BR283,0.0016380972,e
6750,BR,e,BR283,0.20973195,ɛ
6759,BR,e,BR283,0.6045873,ɛ̃
6751,BR,e,BR283,0.0013846459,ø
6752,BR,e,BR283,0.03618882,œ
6753,BR,e,BR283,0.017637022,a
6754,BR,e,BR283,0.00421841,ɑ̃
6755,BR,e,BR283,0.025850357,o
6756,BR,e,BR283,0.0049288115,ɔ
6757,BR,e,BR283,0.07933365,ɔ̃
6758,BR,e,BR283,0.012590771,u
1404,BR,e,BR288,0.0004997496,i
1405,BR,e,BR288,0.17666793,y
1406,BR,e,BR288,0.0042404,e
1407,BR,e,BR288,0.0004048084,ɛ
1416,BR,e,BR288,0.117671855,ɛ̃
1408,BR,e,BR288,0.00029580283,ø
1409,BR,e,BR288,8.216154e-05,œ
1410,BR,e,BR288,0.32119557,a
1411,BR,e,BR288,0.12974305,ɑ̃
1412,BR,e,BR288,0.2044137,o
1413,BR,e,BR288,0.00011792107,ɔ
1414,BR,e,BR288,0.00010731593,ɔ̃
1415,BR,e,BR288,0.044559725,u
7423,BR,e,BR320,0.010014431,i
7424,BR,e,BR320,0.011580131,y
7425,BR,e,BR320,0.00020010026,e
7426,BR,e,BR320,0.96301323,ɛ
7435,BR,e,BR320,0.0005813464,ɛ̃
7427,BR,e,BR320,5.1208393e-05,ø
7428,BR,e,BR320,3.3395238e-05,œ
7429,BR,e,BR320,0.00014785118,a
7430,BR,e,BR320,0.00012685034,ɑ̃
7431,BR,e,BR320,0.0015126913,o
7432,BR,e,BR320,0.00019726268,ɔ
7433,BR,e,BR320,0.011808529,ɔ̃
7434,BR,e,BR320,0.0007329198,u
12376,BR,e,BR323,0.002988344,i
12377,BR,e,BR323,0.009545754,y
12378,BR,e,BR323,0.036086917,e
12379,BR,e,BR323,0.7212065,ɛ
12388,BR,e,BR323,0.008601791,ɛ̃
12380,BR,e,BR323,0.0006031301,ø
12381,BR,e,BR323,0.0066202264,œ
12382,BR,e,BR323,0.00225022,a
12383,BR,e,BR323,0.002442591,ɑ̃
12384,BR,e,BR323,0.0028763192,o
12385,BR,e,BR323,0.0021328074,ɔ
12386,BR,e,BR323,0.19661409,ɔ̃
12387,BR,e,BR323,0.008031465,u
12194,BR,e,BR489,2.892036e-07,i
12195,BR,e,BR489,9.342131e-06,y
12196,BR,e,BR489,0.99417514,e
12197,BR,e,BR489,0.0057908758,ɛ
12206,BR,e,BR489,1.1936779e-06,ɛ̃
12198,BR,e,BR489,2.7906722e-06,ø
12199,BR,e,BR489,3.970246e-08,œ
12200,BR,e,BR489,2.0674058e-06,a
12201,BR,e,BR489,1.2393781e-07,ɑ̃
12202,BR,e,BR489,1.2151017e-05,o
12203,BR,e,BR489,4.1396174e-07,ɔ
12204,BR,e,BR489,5.352633e-06,ɔ̃
12205,BR,e,BR489,3.9555994e-07,u
9113,BR,e,BR490,6.056994e-07,i
9114,BR,e,BR490,0.00019310148,y
9115,BR,e,BR490,0.0006419105,e
9116,BR,e,BR490,0.98246783,ɛ
9125,BR,e,BR490,2.1979124e-06,ɛ̃
9117,BR,e,BR490,0.0042101233,ø
9118,BR,e,BR490,0.00015990123,œ
9119,BR,e,BR490,1.7478897e-05,a
9120,BR,e,BR490,8.079967e-06,ɑ̃
9121,BR,e,BR490,0.00048810133,o
9122,BR,e,BR490,5.159679e-07,ɔ
9123,BR,e,BR490,0.0101186875,ɔ̃
9124,BR,e,BR490,0.0016915186,u
4641,BR,e,BR636,0.000117013835,i
4642,BR,e,BR636,0.011595373,y
4643,BR,e,BR636,0.9504906,e
4644,BR,e,BR636,0.035343274,ɛ
4653,BR,e,BR636,0.00100629,ɛ̃
4645,BR,e,BR636,0.00019438883,ø
4646,BR,e,BR636,4.08507e-05,œ
4647,BR,e,BR636,0.0004930678,a
4648,BR,e,BR636,6.445573e-05,ɑ̃
4649,BR,e,BR636,9.428761e-05,o
4650,BR,e,BR636,8.843215e-06,ɔ
4651,BR,e,BR636,0.0005050071,ɔ̃
4652,BR,e,BR636,4.64881e-05,u
8398,BR,e,BR637,0.00040836728,i
8399,BR,e,BR637,0.00018221006,y
8400,BR,e,BR637,0.101994574,e
8401,BR,e,BR637,0.8810986,ɛ
8410,BR,e,BR637,7.5826756e-05,ɛ̃
8402,BR,e,BR637,0.0012086388,ø
8403,BR,e,BR637,5.6902645e-05,œ
8404,BR,e,BR637,0.0006378415,a
8405,BR,e,BR637,7.174753e-05,ɑ̃
8406,BR,e,BR637,0.010347155,o
8407,BR,e,BR637,0.00013169032,ɔ
8408,BR,e,BR637,0.003776422,ɔ̃
8409,BR,e,BR637,9.862881e-06,u
11427,BR,e,BR751,3.9301483e-08,i
11428,BR,e,BR751,1.6941461e-06,y
11429,BR,e,BR751,0.14475091,e
11430,BR,e,BR751,0.85523957,ɛ
11439,BR,e,BR751,8.818727e-09,ɛ̃
11431,BR,e,BR751,4.902506e-08,ø
11432,BR,e,BR751,2.0289475e-09,œ
11433,BR,e,BR751,1.1491187e-06,a
11434,BR,e,BR751,2.964983e-06,ɑ̃
11435,BR,e,BR751,8.1105405e-08,o
11436,BR,e,BR751,1.3769574e-07,ɔ
11437,BR,e,BR751,3.4948835e-06,ɔ̃
11438,BR,e,BR751,3.1772966e-08,u
6617,BR,e,BR81,1.2784218e-09,i
6618,BR,e,BR81,7.537709e-09,y
6619,BR,e,BR81,3.7140176e-06,e
6620,BR,e,BR81,0.9986797,ɛ
6629,BR,e,BR81,2.61133e-09,ɛ̃
6621,BR,e,BR81,1.9360802e-09,ø
6622,BR,e,BR81,1.5749402e-10,œ
6623,BR,e,BR81,0.0013163231,a
6624,BR,e,BR81,1.6530326e-08,ɑ̃
6625,BR,e,BR81,3.2658487e-08,o
6626,BR,e,BR81,4.0075385e-10,ɔ
6627,BR,e,BR81,2.970405e-07,ɔ̃
6628,BR,e,BR81,1.4518677e-08,u
10374,BR,e,BR815,6.8835895e-08,i
10375,BR,e,BR815,8.962564e-08,y
10376,BR,e,BR815,3.4981e-05,e
10377,BR,e,BR815,0.99991465,ɛ
10386,BR,e,BR815,1.0420897e-07,ɛ̃
10378,BR,e,BR815,2.7717318e-08,ø
10379,BR,e,BR815,1.5210102e-08,œ
10380,BR,e,BR815,1.0385905e-05,a
10381,BR,e,BR815,2.629104e-07,ɑ̃
