,language,vowel,file,probabilities,classification
12302,BR,i,BR496,0.0003498295,ø
12303,BR,i,BR496,9.084723e-05,œ
12304,BR,i,BR496,0.00075926294,a
12305,BR,i,BR496,0.0048981165,ɑ̃
12306,BR,i,BR496,9.687178e-05,o
12307,BR,i,BR496,0.0027738805,ɔ
12308,BR,i,BR496,0.0017263409,ɔ̃
12309,BR,i,BR496,0.028407786,u
12506,BR,i,BR741,0.99865013,i
12507,BR,i,BR741,9.180485e-05,y
12508,BR,i,BR741,0.0006554371,e
12509,BR,i,BR741,4.374569e-05,ɛ
12518,BR,i,BR741,1.1439641e-05,ɛ̃
12510,BR,i,BR741,0.00030905905,ø
12511,BR,i,BR741,1.3819912e-05,œ
12512,BR,i,BR741,4.9764378e-05,a
12513,BR,i,BR741,9.2858674e-05,ɑ̃
12514,BR,i,BR741,6.794745e-06,o
12515,BR,i,BR741,3.6400738e-06,ɔ
12516,BR,i,BR741,2.1604203e-05,ɔ̃
12517,BR,i,BR741,4.996525e-05,u
5096,BR,i,BR742,0.99996233,i
5097,BR,i,BR742,3.6268818e-06,y
5098,BR,i,BR742,3.9648077e-07,e
5099,BR,i,BR742,1.0086251e-06,ɛ
5108,BR,i,BR742,4.2787315e-06,ɛ̃
5100,BR,i,BR742,5.4132994e-07,ø
5101,BR,i,BR742,3.404553e-07,œ
5102,BR,i,BR742,6.3830987e-07,a
5103,BR,i,BR742,8.635365e-06,ɑ̃
5104,BR,i,BR742,2.9899738e-08,o
5105,BR,i,BR742,3.9957953e-08,ɔ
5106,BR,i,BR742,1.3749296e-06,ɔ̃
5107,BR,i,BR742,1.6930973e-05,u
8723,BR,i,BR757,0.55109036,i
8724,BR,i,BR757,0.00073997537,y
8725,BR,i,BR757,0.4328727,e
8726,BR,i,BR757,9.5174655e-05,ɛ
8735,BR,i,BR757,4.2830554e-05,ɛ̃
8727,BR,i,BR757,0.00049431575,ø
8728,BR,i,BR757,3.0583473e-05,œ
8729,BR,i,BR757,8.211582e-05,a
8730,BR,i,BR757,0.000438528,ɑ̃
8731,BR,i,BR757,0.00015026174,o
8732,BR,i,BR757,0.000112458445,ɔ
8733,BR,i,BR757,0.013577413,ɔ̃
8734,BR,i,BR757,0.00027322044,u
12610,BR,i,BR796,0.99967325,i
12611,BR,i,BR796,2.0853773e-05,y
12612,BR,i,BR796,8.654206e-05,e
12613,BR,i,BR796,3.5967387e-06,ɛ
12622,BR,i,BR796,2.7994338e-06,ɛ̃
12614,BR,i,BR796,1.7687567e-05,ø
12615,BR,i,BR796,7.9833933e-07,œ
12616,BR,i,BR796,2.2516058e-06,a
12617,BR,i,BR796,1.9871025e-07,ɑ̃
12618,BR,i,BR796,4.064708e-06,o
12619,BR,i,BR796,1.6961815e-06,ɔ
12620,BR,i,BR796,1.8748045e-05,ɔ̃
12621,BR,i,BR796,0.00016770234,u
6864,BR,i,BR99,0.99563783,i
6865,BR,i,BR99,3.6949288e-07,y
6866,BR,i,BR99,0.00015800136,e
6867,BR,i,BR99,0.0036800255,ɛ
6876,BR,i,BR99,1.2389228e-05,ɛ̃
6868,BR,i,BR99,8.202563e-07,ø
6869,BR,i,BR99,8.26006e-06,œ
6870,BR,i,BR99,7.773829e-06,a
6871,BR,i,BR99,3.9276874e-05,ɑ̃
6872,BR,i,BR99,3.347975e-06,o
6873,BR,i,BR99,9.57742e-05,ɔ
6874,BR,i,BR99,0.0002159359,ɔ̃
6875,BR,i,BR99,0.0001403065,u
2912,BR,i,BR992,0.9678137,i
2913,BR,i,BR992,0.015310749,y
2914,BR,i,BR992,0.015230594,e
2915,BR,i,BR992,0.00032957684,ɛ
2924,BR,i,BR992,4.4368658e-06,ɛ̃
2916,BR,i,BR992,0.00042030204,ø
2917,BR,i,BR992,8.7371816e-05,œ
2918,BR,i,BR992,3.161309e-05,a
2919,BR,i,BR992,3.631101e-05,ɑ̃
2920,BR,i,BR992,1.32622135e-05,o
2921,BR,i,BR992,0.00033916815,ɔ
2922,BR,i,BR992,1.976848e-05,ɔ̃
2923,BR,i,BR992,0.00036334168,u
6136,BR,ĩ,BR1025,0.12938693,i
6137,BR,ĩ,BR1025,0.0008312197,y
6138,BR,ĩ,BR1025,0.6421733,e
6139,BR,ĩ,BR1025,0.026171288,ɛ
6148,BR,ĩ,BR1025,0.0014592813,ɛ̃
6140,BR,ĩ,BR1025,0.00020384842,ø
6141,BR,ĩ,BR1025,0.000115456656,œ
6142,BR,ĩ,BR1025,0.04011157,a
6143,BR,ĩ,BR1025,0.0173468,ɑ̃
6144,BR,ĩ,BR1025,0.0003749804,o
6145,BR,ĩ,BR1025,0.0003167689,ɔ
6146,BR,ĩ,BR1025,0.002535765,ɔ̃
6147,BR,ĩ,BR1025,0.13897298,u
7618,BR,ĩ,BR1029,0.6082762,i
7619,BR,ĩ,BR1029,0.18710575,y
7620,BR,ĩ,BR1029,0.026945269,e
7621,BR,ĩ,BR1029,0.0392674,ɛ
7630,BR,ĩ,BR1029,0.00091954356,ɛ̃
7622,BR,ĩ,BR1029,0.00077926414,ø
7623,BR,ĩ,BR1029,0.00032078684,œ
7624,BR,ĩ,BR1029,0.008781014,a
7625,BR,ĩ,BR1029,0.004447286,ɑ̃
7626,BR,ĩ,BR1029,0.0022861948,o
7627,BR,ĩ,BR1029,0.03591084,ɔ
7628,BR,ĩ,BR1029,0.078465216,ɔ̃
7629,BR,ĩ,BR1029,0.006495296,u
1417,BR,ĩ,BR154,0.99023706,i
1418,BR,ĩ,BR154,6.9450134e-06,y
1419,BR,ĩ,BR154,0.006971913,e
1420,BR,ĩ,BR154,0.0017953505,ɛ
1429,BR,ĩ,BR154,6.308259e-05,ɛ̃
1421,BR,ĩ,BR154,2.6175034e-05,ø
1422,BR,ĩ,BR154,1.9610843e-06,œ
1423,BR,ĩ,BR154,2.9761752e-05,a
1424,BR,ĩ,BR154,3.614577e-05,ɑ̃
1425,BR,ĩ,BR154,6.389461e-06,o
1426,BR,ĩ,BR154,1.0371118e-05,ɔ
1427,BR,ĩ,BR154,0.0004819749,ɔ̃
1428,BR,ĩ,BR154,0.0003328776,u
5941,BR,ĩ,BR158,0.9927805,i
5942,BR,ĩ,BR158,0.00012750056,y
5943,BR,ĩ,BR158,0.00020420596,e
5944,BR,ĩ,BR158,0.0061899927,ɛ
5953,BR,ĩ,BR158,3.936439e-06,ɛ̃
5945,BR,ĩ,BR158,4.5228016e-06,ø
5946,BR,ĩ,BR158,3.0074054e-05,œ
5947,BR,ĩ,BR158,4.0951372e-07,a
5948,BR,ĩ,BR158,4.0119834e-05,ɑ̃
5949,BR,ĩ,BR158,1.1593559e-06,o
5950,BR,ĩ,BR158,3.2236317e-06,ɔ
5951,BR,ĩ,BR158,0.00056345237,ɔ̃
5952,BR,ĩ,BR158,5.1120234e-05,u
780,BR,ĩ,BR159,0.9250909,i
781,BR,ĩ,BR159,6.7853866e-06,y
782,BR,ĩ,BR159,8.4664556e-05,e
783,BR,ĩ,BR159,0.0224056,ɛ
792,BR,ĩ,BR159,6.823596e-06,ɛ̃
784,BR,ĩ,BR159,2.504377e-07,ø
785,BR,ĩ,BR159,4.8771994e-06,œ
786,BR,ĩ,BR159,8.5037434e-05,a
787,BR,ĩ,BR159,0.000162123,ɑ̃
788,BR,ĩ,BR159,3.8804872e-05,o
789,BR,ĩ,BR159,0.00068331364,ɔ
790,BR,ĩ,BR159,0.050405584,ɔ̃
791,BR,ĩ,BR159,0.0010251494,u
7319,BR,ĩ,BR264,0.0070268656,i
7320,BR,ĩ,BR264,0.00079022313,y
7321,BR,ĩ,BR264,0.002184541,e
7322,BR,ĩ,BR264,0.011373751,ɛ
7331,BR,ĩ,BR264,0.0005498494,ɛ̃
7323,BR,ĩ,BR264,2.2573426e-05,ø
7324,BR,ĩ,BR264,0.00041348048,œ
7325,BR,ĩ,BR264,0.9405542,a
7326,BR,ĩ,BR264,0.012358152,ɑ̃
7327,BR,ĩ,BR264,0.00010223473,o
7328,BR,ĩ,BR264,0.023201078,ɔ
7329,BR,ĩ,BR264,0.0010487942,ɔ̃
7330,BR,ĩ,BR264,0.00037414173,u
9659,BR,ĩ,BR411,0.0051387497,i
9660,BR,ĩ,BR411,0.6209456,y
9661,BR,ĩ,BR411,0.16965349,e
9662,BR,ĩ,BR411,0.16074239,ɛ
9671,BR,ĩ,BR411,3.1499152e-05,ɛ̃
9663,BR,ĩ,BR411,0.0015468929,ø
9664,BR,ĩ,BR411,0.00017691487,œ
9665,BR,ĩ,BR411,0.0019157621,a
9666,BR,ĩ,BR411,0.017420279,ɑ̃
9667,BR,ĩ,BR411,0.0006424053,o
9668,BR,ĩ,BR411,0.005808768,ɔ
9669,BR,ĩ,BR411,0.011802989,ɔ̃
9670,BR,ĩ,BR411,0.004174206,u
11999,BR,ĩ,BR417,0.008611669,i
12000,BR,ĩ,BR417,0.008936155,y
12001,BR,ĩ,BR417,0.1363137,e
12002,BR,ĩ,BR417,0.12251942,ɛ
12011,BR,ĩ,BR417,0.0016153217,ɛ̃
12003,BR,ĩ,BR417,0.20879452,ø
12004,BR,ĩ,BR417,0.0763345,œ
12005,BR,ĩ,BR417,0.016532693,a
12006,BR,ĩ,BR417,0.02780899,ɑ̃
12007,BR,ĩ,BR417,0.0012558658,o
12008,BR,ĩ,BR417,0.35240746,ɔ
12009,BR,ĩ,BR417,0.033128973,ɔ̃
12010,BR,ĩ,BR417,0.005740811,u
338,BR,ĩ,BR504,0.9670911,i
339,BR,ĩ,BR504,1.4492764e-05,y
340,BR,ĩ,BR504,1.4155312e-05,e
341,BR,ĩ,BR504,4.2725633e-06,ɛ
350,BR,ĩ,BR504,7.966625e-06,ɛ̃
342,BR,ĩ,BR504,3.580674e-07,ø
343,BR,ĩ,BR504,3.2554684e-07,œ
344,BR,ĩ,BR504,2.4619942e-05,a
345,BR,ĩ,BR504,2.2844893e-05,ɑ̃
346,BR,ĩ,BR504,5.2936873e-08,o
347,BR,ĩ,BR504,1.0074172e-06,ɔ
348,BR,ĩ,BR504,4.034935e-05,ɔ̃
349,BR,ĩ,BR504,0.032778446,u
4706,BR,ĩ,BR510,0.4838183,i
4707,BR,ĩ,BR510,0.07278751,y
4708,BR,ĩ,BR510,0.28449157,e
4709,BR,ĩ,BR510,0.03836569,ɛ
4718,BR,ĩ,BR510,0.0005103489,ɛ̃
4710,BR,ĩ,BR510,0.0002723377,ø
4711,BR,ĩ,BR510,0.004176151,œ
4712,BR,ĩ,BR510,0.0029022852,a
4713,BR,ĩ,BR510,0.041070033,ɑ̃
4714,BR,ĩ,BR510,0.00079966366,o
4715,BR,ĩ,BR510,0.01856376,ɔ
4716,BR,ĩ,BR510,0.025883581,ɔ̃
4717,BR,ĩ,BR510,0.02635867,u
9425,BR,ĩ,BR559,0.19649792,i
9426,BR,ĩ,BR559,0.1634004,y
9427,BR,ĩ,BR559,0.28246844,e
9428,BR,ĩ,BR559,0.05290607,ɛ
9437,BR,ĩ,BR559,0.0052148034,ɛ̃
9429,BR,ĩ,BR559,0.0010375658,ø
9430,BR,ĩ,BR559,0.017845048,œ
9431,BR,ĩ,BR559,0.080220394,a
9432,BR,ĩ,BR559,0.028453715,ɑ̃
9433,BR,ĩ,BR559,0.0043709823,o
9434,BR,ĩ,BR559,0.052886695,ɔ
9435,BR,ĩ,BR559,0.07257933,ɔ̃
9436,BR,ĩ,BR559,0.04211865,u
4251,BR,ĩ,BR648,0.038288545,i
4252,BR,ĩ,BR648,0.3444428,y
4253,BR,ĩ,BR648,0.18749906,e
4254,BR,ĩ,BR648,0.051022165,ɛ
4263,BR,ĩ,BR648,0.0007497956,ɛ̃
4255,BR,ĩ,BR648,0.0013471385,ø
4256,BR,ĩ,BR648,0.0061821397,œ
4257,BR,ĩ,BR648,0.020559529,a
4258,BR,ĩ,BR648,0.011763188,ɑ̃
4259,BR,ĩ,BR648,0.009167892,o
4260,BR,ĩ,BR648,0.017184421,ɔ
4261,BR,ĩ,BR648,0.30992714,ɔ̃
4262,BR,ĩ,BR648,0.0018662116,u
9711,BR,ĩ,BR687,0.12050111,i
9712,BR,ĩ,BR687,0.04477584,y
9713,BR,ĩ,BR687,0.0011812071,e
9714,BR,ĩ,BR687,0.006624534,ɛ
9723,BR,ĩ,BR687,0.0009766287,ɛ̃
9715,BR,ĩ,BR687,0.0009827279,ø
9716,BR,ĩ,BR687,0.000104786915,œ
9717,BR,ĩ,BR687,0.0009510982,a
9718,BR,ĩ,BR687,0.009334111,ɑ̃
9719,BR,ĩ,BR687,0.0005491782,o
9720,BR,ĩ,BR687,0.00045673203,ɔ
9721,BR,ĩ,BR687,0.5221566,ɔ̃
9722,BR,ĩ,BR687,0.29140544,u
1131,BR,ĩ,BR848,0.47559994,i
1132,BR,ĩ,BR848,0.0077183866,y
1133,BR,ĩ,BR848,0.28157735,e
1134,BR,ĩ,BR848,0.00021102896,ɛ
1143,BR,ĩ,BR848,0.0014180313,ɛ̃
1135,BR,ĩ,BR848,0.0008812283,ø
1136,BR,ĩ,BR848,0.0001546373,œ
1137,BR,ĩ,BR848,0.0002861628,a
1138,BR,ĩ,BR848,0.001614902,ɑ̃
1139,BR,ĩ,BR848,2.9682857e-05,o
1140,BR,ĩ,BR848,0.00019715738,ɔ
1141,BR,ĩ,BR848,0.22716701,ɔ̃
1142,BR,ĩ,BR848,0.0031445038,u
12116,BR,ĩ,BR850,0.006947591,i
12117,BR,ĩ,BR850,0.0037069935,y
12118,BR,ĩ,BR850,0.80755424,e
12119,BR,ĩ,BR850,0.00091177074,ɛ
12128,BR,ĩ,BR850,4.7485886e-05,ɛ̃
12120,BR,ĩ,BR850,0.00023945185,ø
12121,BR,ĩ,BR850,3.2378608e-05,œ
12122,BR,ĩ,BR850,0.0003729587,a
12123,BR,ĩ,BR850,0.0020349876,ɑ̃
12124,BR,ĩ,BR850,1.1930341e-05,o
12125,BR,ĩ,BR850,1.4105508e-05,ɔ
12126,BR,ĩ,BR850,0.17791662,ɔ̃
12127,BR,ĩ,BR850,0.00020959429,u
1599,BR,ĩ,BR880,0.6941575,i
1600,BR,ĩ,BR880,0.024807746,y
1601,BR,ĩ,BR880,0.018380497,e
1602,BR,ĩ,BR880,0.08083664,ɛ
1611,BR,ĩ,BR880,0.0008577281,ɛ̃
1603,BR,ĩ,BR880,0.0002758921,ø
1604,BR,ĩ,BR880,0.07954939,œ
1605,BR,ĩ,BR880,0.0051419144,a
1606,BR,ĩ,BR880,0.03400765,ɑ̃
1607,BR,ĩ,BR880,0.005898113,o
1608,BR,ĩ,BR880,0.009582351,ɔ
1609,BR,ĩ,BR880,0.043741383,ɔ̃
1610,BR,ĩ,BR880,0.002763209,u
1170,BR,e,BR1014,0.0019489486,i
1171,BR,e,BR1014,0.00010118145,y
1172,BR,e,BR1014,0.042726293,e
1173,BR,e,BR1014,0.9408027,ɛ
1182,BR,e,BR1014,1.8783063e-05,ɛ̃
1174,BR,e,BR1014,6.7459e-05,ø
1175,BR,e,BR1014,0.0005263484,œ
1176,BR,e,BR1014,0.00041979522,a
1177,BR,e,BR1014,0.012875826,ɑ̃
1178,BR,e,BR1014,4.6014273e-05,o
1179,BR,e,BR1014,7.99901e-06,ɔ
1180,BR,e,BR1014,0.00026843895,ɔ̃
1181,BR,e,BR1014,0.00019044468,u
9867,BR,e,BR283,2.5943351e-05,i
9868,BR,e,BR283,9.693402e-05,y
9869,BR,e,BR283,0.83184683,e
9870,BR,e,BR283,0.16668476,ɛ
9879,BR,e,BR283,4.209879e-06,ɛ̃
9871,BR,e,BR283,1.4274907e-05,ø
9872,BR,e,BR283,1.1854555e-05,œ
9873,BR,e,BR283,0.0009492259,a
9874,BR,e,BR283,0.000112995825,ɑ̃
9875,BR,e,BR283,0.00019758893,o
9876,BR,e,BR283,3.6629679e-06,ɔ
9877,BR,e,BR283,4.5227327e-05,ɔ̃
9878,BR,e,BR283,6.561108e-06,u
11973,BR,e,BR288,0.0033770546,i
11974,BR,e,BR288,0.00050650915,y
11975,BR,e,BR288,0.8139242,e
11976,BR,e,BR288,0.17762071,ɛ
11985,BR,e,BR288,4.790006e-06,ɛ̃
11977,BR,e,BR288,7.158442e-05,ø
11978,BR,e,BR288,1.4066586e-05,œ
11979,BR,e,BR288,0.0030065493,a
11980,BR,e,BR288,9.839526e-05,ɑ̃
11981,BR,e,BR288,0.00017425606,o
11982,BR,e,BR288,0.000269926,ɔ
11983,BR,e,BR288,0.00018926866,ɔ̃
11984,BR,e,BR288,0.00074265595,u
12675,BR,e,BR320,7.2282836e-07,i
12676,BR,e,BR320,1.4989419e-07,y
12677,BR,e,BR320,0.00050082116,e
12678,BR,e,BR320,0.9994935,ɛ
12687,BR,e,BR320,3.8425586e-08,ɛ̃
12679,BR,e,BR320,1.9263899e-08,ø
12680,BR,e,BR320,3.1083614e-06,œ
12681,BR,e,BR320,6.260906e-07,a
12682,BR,e,BR320,3.3754444e-07,ɑ̃
12683,BR,e,BR320,4.866946e-08,o
12684,BR,e,BR320,3.164363e-07,ɔ
12685,BR,e,BR320,4.1399744e-07,ɔ̃
12686,BR,e,BR320,5.9364353e-09,u
4862,BR,e,BR323,0.00015898889,i
4863,BR,e,BR323,0.00078649714,y
4864,BR,e,BR323,0.7791077,e
4865,BR,e,BR323,0.21898085,ɛ
4874,BR,e,BR323,1.615079e-05,ɛ̃
4866,BR,e,BR323,3.3086722e-05,ø
4867,BR,e,BR323,0.00035710802,œ
4868,BR,e,BR323,0.00017159348,a
4869,BR,e,BR323,0.00030878728,ɑ̃
4870,BR,e,BR323,6.644473e-06,o
4871,BR,e,BR323,6.341749e-06,ɔ
4872,BR,e,BR323,5.2917632e-05,ɔ̃
4873,BR,e,BR323,1.3264213e-05,u
10920,BR,e,BR489,0.042415693,i
10921,BR,e,BR489,0.0052221743,y
10922,BR,e,BR489,0.7178012,e
10923,BR,e,BR489,0.18458302,ɛ
10932,BR,e,BR489,0.00015871956,ɛ̃
10924,BR,e,BR489,0.007482703,ø
10925,BR,e,BR489,0.0003570911,œ
10926,BR,e,BR489,0.00048639058,a
10927,BR,e,BR489,0.003617957,ɑ̃
10928,BR,e,BR489,0.00062652316,o
10929,BR,e,BR489,0.0013023638,ɔ
10930,BR,e,BR489,0.0004805186,ɔ̃
10931,BR,e,BR489,0.0354656,u
2392,BR,e,BR490,0.010813861,i
2393,BR,e,BR490,0.000676861,y
2394,BR,e,BR490,0.87343204,e
2395,BR,e,BR490,0.099321105,ɛ
2404,BR,e,BR490,9.6128286e-05,ɛ̃
2396,BR,e,BR490,0.01133698,ø
2397,BR,e,BR490,0.00020514976,œ
2398,BR,e,BR490,0.00022457156,a
2399,BR,e,BR490,0.0004798491,ɑ̃
2400,BR,e,BR490,8.998506e-05,o
2401,BR,e,BR490,0.00023534897,ɔ
2402,BR,e,BR490,0.00033048028,ɔ̃
2403,BR,e,BR490,0.0027576357,u
7982,BR,e,BR636,0.0006228819,i
7983,BR,e,BR636,0.00010752949,y
7984,BR,e,BR636,0.00043691677,e
7985,BR,e,BR636,0.997877,ɛ
7994,BR,e,BR636,4.794948e-05,ɛ̃
7986,BR,e,BR636,9.0317095e-05,ø
7987,BR,e,BR636,7.1176844e-05,œ
7988,BR,e,BR636,1.6155009e-06,a
7989,BR,e,BR636,0.0003318617,ɑ̃
7990,BR,e,BR636,1.1043688e-06,o
7991,BR,e,BR636,4.2263648e-05,ɔ
7992,BR,e,BR636,3.4688823e-05,ɔ̃
7993,BR,e,BR636,0.0003347913,u
8138,BR,e,BR637,0.021908414,i
8139,BR,e,BR637,0.0007124592,y
8140,BR,e,BR637,0.5284648,e
8141,BR,e,BR637,0.42515206,ɛ
8150,BR,e,BR637,3.7223508e-05,ɛ̃
8142,BR,e,BR637,0.018511899,ø
8143,BR,e,BR637,0.0002167315,œ
8144,BR,e,BR637,0.0006546678,a
8145,BR,e,BR637,0.00025555922,ɑ̃
8146,BR,e,BR637,0.00010521469,o
8147,BR,e,BR637,8.681177e-05,ɔ
8148,BR,e,BR637,0.00012312862,ɔ̃
8149,BR,e,BR637,0.0037710338,u
2275,BR,e,BR751,0.018080393,i
2276,BR,e,BR751,7.363831e-05,y
2277,BR,e,BR751,0.98078996,e
2278,BR,e,BR751,0.00058468006,ɛ
2287,BR,e,BR751,2.5962618e-06,ɛ̃
2279,BR,e,BR751,1.26011055e-05,ø
2280,BR,e,BR751,5.364379e-06,œ
2281,BR,e,BR751,1.011292e-05,a
2282,BR,e,BR751,0.00013979213,ɑ̃
2283,BR,e,BR751,8.435232e-06,o
2284,BR,e,BR751,1.6313015e-05,ɔ
2285,BR,e,BR751,0.00026363248,ɔ̃
2286,BR,e,BR751,1.2449737e-05,u
10816,BR,e,BR81,0.0025006682,i
10817,BR,e,BR81,1.879339e-05,y
10818,BR,e,BR81,0.1888052,e
10819,BR,e,BR81,0.8062847,ɛ
10828,BR,e,BR81,5.9195412e-05,ɛ̃
10820,BR,e,BR81,0.00010718905,ø
10821,BR,e,BR81,0.0011221971,œ
10822,BR,e,BR81,0.000107746586,a
10823,BR,e,BR81,0.0007889862,ɑ̃
10824,BR,e,BR81,1.2391383e-05,o
10825,BR,e,BR81,3.179933e-05,ɔ
10826,BR,e,BR81,0.00014939059,ɔ̃
10827,BR,e,BR81,1.1766347e-05,u
7098,BR,e,BR815,0.0014260698,i
7099,BR,e,BR815,0.0003909142,y
7100,BR,e,BR815,0.99175686,e
7101,BR,e,BR815,0.004587702,ɛ
7110,BR,e,BR815,5.6604463e-06,ɛ̃
7102,BR,e,BR815,8.311876e-05,ø
7103,BR,e,BR815,5.1294173e-06,œ
7104,BR,e,BR815,8.844706e-05,a
7105,BR,e,BR815,0.00041112743,ɑ̃
7106,BR,e,BR815,0.00020624892,o
7107,BR,e,BR815,7.167034e-05,ɔ
7108,BR,e,BR815,0.000812947,ɔ̃
7109,BR,e,BR815,0.0001541719,u
1144,BR,e,BR818,0.08466147,i
1145,BR,e,BR818,0.0014704375,y
1146,BR,e,BR818,0.83239335,e
1147,BR,e,BR818,0.05699187,ɛ
1156,BR,e,BR818,0.00020201257,ɛ̃
1148,BR,e,BR818,0.00011733053,ø
