Unnamed: 0,probabilities,classification,language,vowel,file
6851,0.20860473476350308,i,BR,ĩ,BR411
6857,0.0243367467541247,ɪ,BR,ĩ,BR411
6850,0.024607547602499787,eɪ,BR,ĩ,BR411
6856,0.00128458474355279,ɛ,BR,ĩ,BR411
6854,0.0005264610917947562,æ,BR,ĩ,BR411
6855,0.00055456457339454,ɑ,BR,ĩ,BR411
6859,0.014019705727696372,ʌ,BR,ĩ,BR411
6852,0.015663083316758218,oʊ,BR,ĩ,BR411
6853,0.3361156262457371,u,BR,ĩ,BR411
6858,0.3742869354784489,ʊ,BR,ĩ,BR411
7641,0.24743897318840027,i,BR,ĩ,BR417
7647,0.0756827432662248,ɪ,BR,ĩ,BR417
7640,0.0034695181646383797,eɪ,BR,ĩ,BR417
7646,0.00703732722904529,ɛ,BR,ĩ,BR417
7644,0.00632858838653186,æ,BR,ĩ,BR417
7645,0.00311848334968084,ɑ,BR,ĩ,BR417
7649,0.03155497312545773,ʌ,BR,ĩ,BR417
7642,0.01640495946630831,oʊ,BR,ĩ,BR417
7643,0.29549183547496793,u,BR,ĩ,BR417
7648,0.313472618162632,ʊ,BR,ĩ,BR417
8121,0.9430781781673432,i,BR,ĩ,BR504
8127,0.028053499851375768,ɪ,BR,ĩ,BR504
8120,0.0016887266421690098,eɪ,BR,ĩ,BR504
8126,0.00707632948178794,ɛ,BR,ĩ,BR504
8124,0.00035686182818604,æ,BR,ĩ,BR504
8125,0.00099440150661389,ɑ,BR,ĩ,BR504
8129,0.0026578544930088896,ʌ,BR,ĩ,BR504
8122,0.00109482675616158,oʊ,BR,ĩ,BR504
8123,0.012500916654244007,u,BR,ĩ,BR504
8128,0.002498414524598,ʊ,BR,ĩ,BR504
7361,0.8602977275848389,i,BR,ĩ,BR510
7367,0.09947918746620413,ɪ,BR,ĩ,BR510
7360,0.00042687420791475,eɪ,BR,ĩ,BR510
7366,0.0027315084880683,ɛ,BR,ĩ,BR510
7364,0.00025930418851199553,æ,BR,ĩ,BR510
7365,0.00150998758035707,ɑ,BR,ĩ,BR510
7369,0.00367841258412221,ʌ,BR,ĩ,BR510
7362,0.00052324033458712,oʊ,BR,ĩ,BR510
7363,0.02367791691794986,u,BR,ĩ,BR510
7368,0.00741580286994571,ʊ,BR,ĩ,BR510
7061,0.3731981575489044,i,BR,ĩ,BR559
7067,0.5780587732791901,ɪ,BR,ĩ,BR559
7060,0.00329313799156801,eɪ,BR,ĩ,BR559
7066,0.017784033622592652,ɛ,BR,ĩ,BR559
7064,0.0011555931418115106,æ,BR,ĩ,BR559
7065,0.00035854327434202995,ɑ,BR,ĩ,BR559
7069,0.005741472728550389,ʌ,BR,ĩ,BR559
7062,0.000984713973593856,oʊ,BR,ĩ,BR559
7063,0.014835734129883288,u,BR,ĩ,BR559
7068,0.00458984707947817,ʊ,BR,ĩ,BR559
8041,0.4722874641418457,i,BR,ĩ,BR648
8047,0.3979828417301178,ɪ,BR,ĩ,BR648
8040,0.00366294117411594,eɪ,BR,ĩ,BR648
8046,0.01737261600792403,ɛ,BR,ĩ,BR648
8044,0.001773920186315038,æ,BR,ĩ,BR648
8045,0.0023656165663850904,ɑ,BR,ĩ,BR648
8049,0.003941783017944491,ʌ,BR,ĩ,BR648
8042,0.016260368062648876,oʊ,BR,ĩ,BR648
8043,0.06628424474038176,u,BR,ĩ,BR648
8048,0.018068206985481026,ʊ,BR,ĩ,BR648
8161,0.5084305912256241,i,BR,ĩ,BR687
8167,0.08144397363066672,ɪ,BR,ĩ,BR687
8160,0.015360091067850537,eɪ,BR,ĩ,BR687
8166,0.00804075174964958,ɛ,BR,ĩ,BR687
8164,0.00543384521151888,æ,BR,ĩ,BR687
8165,0.024090419383719513,ɑ,BR,ĩ,BR687
8169,0.00798038411885495,ʌ,BR,ĩ,BR687
8162,0.09500829051248724,oʊ,BR,ĩ,BR687
8163,0.22138031809590758,u,BR,ĩ,BR687
8168,0.03283132654614741,ʊ,BR,ĩ,BR687
8021,0.7860223710536957,i,BR,ĩ,BR848
8027,0.08678228221833702,ɪ,BR,ĩ,BR848
8020,0.02509058378636834,eɪ,BR,ĩ,BR848
8026,0.005224785837344791,ɛ,BR,ĩ,BR848
8024,0.0026106212266312837,æ,BR,ĩ,BR848
8025,0.00369215720565984,ɑ,BR,ĩ,BR848
8029,0.007147718757914789,ʌ,BR,ĩ,BR848
8022,0.0197093587717972,oʊ,BR,ĩ,BR848
8023,0.051465661497786586,u,BR,ĩ,BR848
8028,0.012254497373942238,ʊ,BR,ĩ,BR848
7671,0.5515010803937912,i,BR,ĩ,BR850
7677,0.33798945918679235,ɪ,BR,ĩ,BR850
7670,0.009713187580928151,eɪ,BR,ĩ,BR850
7676,0.009471095283515711,ɛ,BR,ĩ,BR850
7674,0.0036237093082490636,æ,BR,ĩ,BR850
7675,0.002241058106028477,ɑ,BR,ĩ,BR850
7679,0.0028258787307094695,ʌ,BR,ĩ,BR850
7672,0.016157010125607447,oʊ,BR,ĩ,BR850
7673,0.04036338119040007,u,BR,ĩ,BR850
7678,0.026114162630255983,ʊ,BR,ĩ,BR850
6971,0.8407971203327179,i,BR,ĩ,BR880
6977,0.08955350257456299,ɪ,BR,ĩ,BR880
6970,0.028966378280892907,eɪ,BR,ĩ,BR880
6976,0.012554674735292731,ɛ,BR,ĩ,BR880
6974,0.0023451431043212704,æ,BR,ĩ,BR880
6975,0.00109770419076081,ɑ,BR,ĩ,BR880
6979,0.0031831264903302604,ʌ,BR,ĩ,BR880
6972,0.00405476283631283,oʊ,BR,ĩ,BR880
6973,0.012889510160312001,u,BR,ĩ,BR880
6978,0.0045581073267385004,ʊ,BR,ĩ,BR880
8061,0.036387201119214244,i,BR,e,BR1014
8067,0.6975718140602112,ɪ,BR,e,BR1014
8060,0.06025029495358464,eɪ,BR,e,BR1014
8066,0.17000805512070655,ɛ,BR,e,BR1014
8064,0.0026708322548074197,æ,BR,e,BR1014
8065,5.521952589333523e-05,ɑ,BR,e,BR1014
8069,0.00149643082404503,ʌ,BR,e,BR1014
8062,0.00216426495462651,oʊ,BR,e,BR1014
8063,0.009994209458818588,u,BR,e,BR1014
8068,0.01940168517176056,ʊ,BR,e,BR1014
7181,0.00817306099925185,i,BR,e,BR283
7187,0.1873823471367359,ɪ,BR,e,BR283
7180,0.07893358916044232,eɪ,BR,e,BR283
7186,0.13098251968622204,ɛ,BR,e,BR283
7184,0.10010621398687361,æ,BR,e,BR283
7185,0.004683257755823389,ɑ,BR,e,BR283
7189,0.04276052545756097,ʌ,BR,e,BR283
7182,0.02831810172647234,oʊ,BR,e,BR283
7183,0.15233488883823154,u,BR,e,BR283
7188,0.26632549315690995,ʊ,BR,e,BR283
8011,0.02150773265166203,i,BR,e,BR288
8017,0.34320962727069854,ɪ,BR,e,BR288
8010,0.12367760664783414,eɪ,BR,e,BR288
8016,0.08758609071373935,ɛ,BR,e,BR288
8014,0.00583815685240546,æ,BR,e,BR288
8015,0.00033945848554136,ɑ,BR,e,BR288
8019,0.010535433096811108,ʌ,BR,e,BR288
8012,0.017146357009187294,oʊ,BR,e,BR288
8013,0.14695566035807134,u,BR,e,BR288
8018,0.2432038728147745,ʊ,BR,e,BR288
7621,0.06114392371382556,i,BR,e,BR320
7627,0.2753843113780022,ɪ,BR,e,BR320
7620,0.530804967880249,eɪ,BR,e,BR320
7626,0.10865091681480403,ɛ,BR,e,BR320
7624,0.0077752466779201805,æ,BR,e,BR320
7625,0.00045748017273578023,ɑ,BR,e,BR320
7629,0.0013416065608907572,ʌ,BR,e,BR320
7622,0.00589264612863184,oʊ,BR,e,BR320
7623,0.00381460179050913,u,BR,e,BR320
7628,0.00473427911638278,ʊ,BR,e,BR320
7931,0.11756502760108556,i,BR,e,BR323
7937,0.4199997767806053,ɪ,BR,e,BR323
7930,0.3830161988735199,eɪ,BR,e,BR323
7936,0.07064040116965767,ɛ,BR,e,BR323
7934,0.0016935027320868802,æ,BR,e,BR323
7935,5.354293698473998e-05,ɑ,BR,e,BR323
7939,0.0001434393223462016,ʌ,BR,e,BR323
7932,0.00024560699966964003,oʊ,BR,e,BR323
7933,0.00248348929453636,u,BR,e,BR323
7938,0.0041590319568058,ʊ,BR,e,BR323
8241,0.14085177481174466,i,BR,e,BR489
8247,0.8084866106510162,ɪ,BR,e,BR489
8240,0.00952767690178001,eɪ,BR,e,BR489
8246,0.03555200248956677,ɛ,BR,e,BR489
8244,5.9061347565143627e-05,æ,BR,e,BR489
8245,2.3434463855664943e-06,ɑ,BR,e,BR489
8249,0.0002525047690141415,ʌ,BR,e,BR489
8242,0.0002344719734537391,oʊ,BR,e,BR489
8243,0.0018192040210123603,u,BR,e,BR489
8248,0.00321436425438148,ʊ,BR,e,BR489
8211,0.016828146018087825,i,BR,e,BR490
8217,0.7279067814350129,ɪ,BR,e,BR490
8210,0.00221527872490692,eɪ,BR,e,BR490
8216,0.2303579080849886,ɛ,BR,e,BR490
8214,0.0028935413924045302,æ,BR,e,BR490
8215,0.00045592526257675736,ɑ,BR,e,BR490
8219,0.00449139312840993,ʌ,BR,e,BR490
8212,0.0045353026514930546,oʊ,BR,e,BR490
8213,0.006629859036183851,u,BR,e,BR490
8218,0.00368587617995213,ʊ,BR,e,BR490
7271,0.11684647202491756,i,BR,e,BR636
7277,0.593702957034111,ɪ,BR,e,BR636
7270,0.00855119118932629,eɪ,BR,e,BR636
7276,0.18831464163959027,ɛ,BR,e,BR636
7274,0.0008339315703778709,æ,BR,e,BR636
7275,0.00021666374514092796,ɑ,BR,e,BR636
7279,0.023537651667720594,ʌ,BR,e,BR636
7272,0.0010694205169783837,oʊ,BR,e,BR636
7273,0.02643338846974071,u,BR,e,BR636
7278,0.04049367699772114,ʊ,BR,e,BR636
7541,0.04878050535917276,i,BR,e,BR637
7547,0.8478069186210633,ɪ,BR,e,BR637
7540,0.0016058508481364198,eɪ,BR,e,BR637
7546,0.09016078757122155,ɛ,BR,e,BR637
7544,0.0001961858625690832,æ,BR,e,BR637
7545,0.00017548233008706312,ɑ,BR,e,BR637
7549,0.0013631482415803055,ʌ,BR,e,BR637
7542,0.0011220589785807282,oʊ,BR,e,BR637
7543,0.0063523532415274,u,BR,e,BR637
7548,0.002436703659623114,ʊ,BR,e,BR637
8421,0.6379219114780426,i,BR,e,BR751
8427,0.056360603123903216,ɪ,BR,e,BR751
8420,0.2623081117868423,eɪ,BR,e,BR751
8426,0.03447908628731962,ɛ,BR,e,BR751
8424,0.00059496290632519,æ,BR,e,BR751
8425,6.98938329151047e-05,ɑ,BR,e,BR751
8429,0.0008132757764541899,ʌ,BR,e,BR751
8422,0.00136256890837098,oʊ,BR,e,BR751
8423,0.00214131548418658,u,BR,e,BR751
8428,0.0039482945867348,ʊ,BR,e,BR751
8591,0.1910133875906467,i,BR,e,BR81
8597,0.02489968892186876,ɪ,BR,e,BR81
8590,0.6830450534820557,eɪ,BR,e,BR81
8596,0.09634741973131893,ɛ,BR,e,BR81
8594,0.00351486320141697,æ,BR,e,BR81
8595,4.083379917574348e-05,ɑ,BR,e,BR81
8599,0.00035353221028339995,ʌ,BR,e,BR81
8592,9.287306274925871e-05,oʊ,BR,e,BR81
8593,0.00023116969896359,u,BR,e,BR81
8598,0.00046118804893917006,ʊ,BR,e,BR81
8431,0.11794959008693691,i,BR,e,BR815
8437,0.48853126764297483,ɪ,BR,e,BR815
8430,0.13674727752804755,eɪ,BR,e,BR815
8436,0.158104033395648,ɛ,BR,e,BR815
8434,0.004134127820725494,æ,BR,e,BR815
8435,0.0010005161988373844,ɑ,BR,e,BR815
8439,0.01072053970856355,ʌ,BR,e,BR815
8432,0.01770295019960027,oʊ,BR,e,BR815
8433,0.03093676946591581,u,BR,e,BR815
8438,0.03417293177917595,ʊ,BR,e,BR815
7241,0.6192522466182708,i,BR,e,BR818
7247,0.2054388210177421,ɪ,BR,e,BR818
7240,0.15762684270739552,eɪ,BR,e,BR818
7246,0.013858630135655362,ɛ,BR,e,BR818
7244,0.00031000130584283957,æ,BR,e,BR818
7245,1.706969042061246e-05,ɑ,BR,e,BR818
7249,0.0005492508898896198,ʌ,BR,e,BR818
7242,0.00022009705608066799,oʊ,BR,e,BR818
7243,0.0013083847297820598,u,BR,e,BR818
7248,0.0014186777378198897,ʊ,BR,e,BR818
7091,0.024711986072361407,i,BR,e,BR82
7097,0.02857383922673758,ɪ,BR,e,BR82
7090,0.8145408570766449,eɪ,BR,e,BR82
7096,0.11217230930924413,ɛ,BR,e,BR82
7094,0.01204752195626492,æ,BR,e,BR82
7095,0.00078241851588241,ɑ,BR,e,BR82
7099,0.0009053744288393701,ʌ,BR,e,BR82
7092,0.00243932559387753,oʊ,BR,e,BR82
7093,0.00151516299229112,u,BR,e,BR82
7098,0.00231125392019743,ʊ,BR,e,BR82
7401,0.013205275265499902,i,BR,e,BR931
7407,0.6781296700239181,ɪ,BR,e,BR931
7400,0.007351329573430069,eɪ,BR,e,BR931
7406,0.24222789108753204,ɛ,BR,e,BR931
7404,0.01306616835063317,æ,BR,e,BR931
7405,0.00168224665394514,ɑ,BR,e,BR931
7409,0.013752674707211499,ʌ,BR,e,BR931
7402,0.00280293494579376,oʊ,BR,e,BR931
7403,0.01119610714958977,u,BR,e,BR931
7408,0.01658571064472194,ʊ,BR,e,BR931
6921,0.08690228126943109,i,BR,e,BR935
6927,0.5021321401000023,ɪ,BR,e,BR935
6920,0.04501232113689181,eɪ,BR,e,BR935
6926,0.3281805977225304,ɛ,BR,e,BR935
6924,0.01697879079729315,æ,BR,e,BR935
6925,0.0023791171173797505,ɑ,BR,e,BR935
6929,0.0022960912087000305,ʌ,BR,e,BR935
6922,0.0034616408600413227,oʊ,BR,e,BR935
6923,0.00780790309654545,u,BR,e,BR935
6928,0.004849129379726899,ʊ,BR,e,BR935
7251,0.11081862803548573,i,BR,ẽ,BR1023
7257,0.10451322421431537,ɪ,BR,ẽ,BR1023
7250,0.2511490132659674,eɪ,BR,ẽ,BR1023
7256,0.35481260567903516,ɛ,BR,ẽ,BR1023
7254,0.16489757522940635,æ,BR,ẽ,BR1023
7255,0.00161474943161007,ɑ,BR,ẽ,BR1023
7259,0.0024583112681284096,ʌ,BR,ẽ,BR1023
7252,0.0031939318781950997,oʊ,BR,ẽ,BR1023
7253,0.0014484387633273903,u,BR,ẽ,BR1023
7258,0.0050935468403622095,ʊ,BR,ẽ,BR1023
7531,0.0006217745078174318,i,BR,ẽ,BR142
7537,0.012725298781879207,ɪ,BR,ẽ,BR142
7530,0.06413056589663024,eɪ,BR,ẽ,BR142
7536,0.22347816154360772,ɛ,BR,ẽ,BR142
7534,0.630419471859932,æ,BR,ẽ,BR142
7535,0.012908521527424421,ɑ,BR,ẽ,BR142
7539,0.030715123564004826,ʌ,BR,ẽ,BR142
7532,0.00983073255047196,oʊ,BR,ẽ,BR142
7533,0.010908311510138399,u,BR,ẽ,BR142
7538,0.0042620273743522894,ʊ,BR,ẽ,BR142
6781,0.00066380922653474,i,BR,ẽ,BR144
6787,0.00886262228013943,ɪ,BR,ẽ,BR144
6780,0.20099504441022872,eɪ,BR,ẽ,BR144
6786,0.21450179889798165,ɛ,BR,ẽ,BR144
6784,0.5468323588371277,æ,BR,ẽ,BR144
6785,0.004202952608466099,ɑ,BR,ẽ,BR144
6789,0.012041175138438078,ʌ,BR,ẽ,BR144
6782,0.00498553267680103,oʊ,BR,ẽ,BR144
6783,0.004880755502381319,u,BR,ẽ,BR144
6788,0.00203395195712796,ʊ,BR,ẽ,BR144
8621,0.01442919303663071,i,BR,ẽ,BR146
8627,0.00201578976848391,ɪ,BR,ẽ,BR146
8620,0.7456592381000519,eɪ,BR,ẽ,BR146
8626,0.03896349538117642,ɛ,BR,ẽ,BR146
8624,0.17125502228736875,æ,BR,ẽ,BR146
8625,0.007105488586239479,ɑ,BR,ẽ,BR146
8629,0.0049559081671759105,ʌ,BR,ẽ,BR146
8622,0.01031897161155934,oʊ,BR,ẽ,BR146
8623,0.0015683384699513904,u,BR,ẽ,BR146
8628,0.0037285673781297505,ʊ,BR,ẽ,BR146
6751,0.0008261337789007801,i,BR,ẽ,BR257
