,language,vowel,file,probabilities,classification
12320,BR,i,BR454,0.04188442,ɔ
12321,BR,i,BR454,0.061901156,ɔ̃
12322,BR,i,BR454,0.05445115,u
7449,BR,i,BR46,0.17104876,i
7450,BR,i,BR46,0.06747915,y
7451,BR,i,BR46,0.15651354,e
7452,BR,i,BR46,0.11964656,ɛ
7461,BR,i,BR46,0.035167806,ɛ̃
7453,BR,i,BR46,0.023470817,ø
7454,BR,i,BR46,0.013385111,œ
7455,BR,i,BR46,0.18130419,a
7456,BR,i,BR46,0.07753186,ɑ̃
7457,BR,i,BR46,0.03909567,o
7458,BR,i,BR46,0.037338953,ɔ
7459,BR,i,BR46,0.042724483,ɔ̃
7460,BR,i,BR46,0.03529306,u
5239,BR,i,BR47,0.14649695,i
5240,BR,i,BR47,0.06451946,y
5241,BR,i,BR47,0.13087894,e
5242,BR,i,BR47,0.130313,ɛ
5251,BR,i,BR47,0.03366022,ɛ̃
5243,BR,i,BR47,0.02012061,ø
5244,BR,i,BR47,0.0129269725,œ
5245,BR,i,BR47,0.20829995,a
5246,BR,i,BR47,0.08358616,ɑ̃
5247,BR,i,BR47,0.03997616,o
5248,BR,i,BR47,0.04292286,ɔ
5249,BR,i,BR47,0.053779036,ɔ̃
5250,BR,i,BR47,0.032519735,u
9620,BR,i,BR496,0.13329905,i
9621,BR,i,BR496,0.07975211,y
9622,BR,i,BR496,0.11717739,e
9623,BR,i,BR496,0.137149,ɛ
9632,BR,i,BR496,0.027098706,ɛ̃
9624,BR,i,BR496,0.017356375,ø
9625,BR,i,BR496,0.011877269,œ
9626,BR,i,BR496,0.2201825,a
9627,BR,i,BR496,0.06429615,ɑ̃
9628,BR,i,BR496,0.044024486,o
9629,BR,i,BR496,0.03889774,ɔ
9630,BR,i,BR496,0.056490622,ɔ̃
9631,BR,i,BR496,0.052398574,u
9737,BR,i,BR741,0.14008981,i
9738,BR,i,BR741,0.06329875,y
9739,BR,i,BR741,0.118194476,e
9740,BR,i,BR741,0.12246102,ɛ
9749,BR,i,BR741,0.03224116,ɛ̃
9741,BR,i,BR741,0.020054456,ø
9742,BR,i,BR741,0.012588307,œ
9743,BR,i,BR741,0.22696878,a
9744,BR,i,BR741,0.082613826,ɑ̃
9745,BR,i,BR741,0.043778908,o
9746,BR,i,BR741,0.04263966,ɔ
9747,BR,i,BR741,0.058816645,ɔ̃
9748,BR,i,BR741,0.036254138,u
9048,BR,i,BR742,0.14774638,i
9049,BR,i,BR742,0.07009033,y
9050,BR,i,BR742,0.12175559,e
9051,BR,i,BR742,0.12986353,ɛ
9060,BR,i,BR742,0.029326536,ɛ̃
9052,BR,i,BR742,0.016626082,ø
9053,BR,i,BR742,0.010335821,œ
9054,BR,i,BR742,0.21247497,a
9055,BR,i,BR742,0.07894429,ɑ̃
9056,BR,i,BR742,0.040776175,o
9057,BR,i,BR742,0.04305968,ɔ
9058,BR,i,BR742,0.05598501,ɔ̃
9059,BR,i,BR742,0.04301568,u
3575,BR,i,BR757,0.16067488,i
3576,BR,i,BR757,0.06396473,y
3577,BR,i,BR757,0.13612184,e
3578,BR,i,BR757,0.11707431,ɛ
3587,BR,i,BR757,0.032235716,ɛ̃
3579,BR,i,BR757,0.019660247,ø
3580,BR,i,BR757,0.012390862,œ
3581,BR,i,BR757,0.20611554,a
3582,BR,i,BR757,0.08400183,ɑ̃
3583,BR,i,BR757,0.04133278,o
3584,BR,i,BR757,0.038931783,ɔ
3585,BR,i,BR757,0.05085726,ɔ̃
3586,BR,i,BR757,0.036638375,u
689,BR,i,BR796,0.12612374,i
690,BR,i,BR796,0.073630214,y
691,BR,i,BR796,0.1345287,e
692,BR,i,BR796,0.14242491,ɛ
701,BR,i,BR796,0.029709375,ɛ̃
693,BR,i,BR796,0.018223714,ø
694,BR,i,BR796,0.0149643645,œ
695,BR,i,BR796,0.18988965,a
696,BR,i,BR796,0.07578918,ɑ̃
697,BR,i,BR796,0.04359385,o
698,BR,i,BR796,0.041059,ɔ
699,BR,i,BR796,0.058900516,ɔ̃
700,BR,i,BR796,0.051162723,u
1625,BR,i,BR99,0.1457407,i
1626,BR,i,BR99,0.07711231,y
1627,BR,i,BR99,0.12638623,e
1628,BR,i,BR99,0.11838516,ɛ
1637,BR,i,BR99,0.031755663,ɛ̃
1629,BR,i,BR99,0.019056734,ø
1630,BR,i,BR99,0.013422007,œ
1631,BR,i,BR99,0.19218446,a
1632,BR,i,BR99,0.08330835,ɑ̃
1633,BR,i,BR99,0.045642935,o
1634,BR,i,BR99,0.042410377,ɔ
1635,BR,i,BR99,0.05305915,ɔ̃
1636,BR,i,BR99,0.05153588,u
4550,BR,i,BR992,0.11960242,i
4551,BR,i,BR992,0.07566746,y
4552,BR,i,BR992,0.114137605,e
4553,BR,i,BR992,0.116837166,ɛ
4562,BR,i,BR992,0.03396215,ɛ̃
4554,BR,i,BR992,0.021235788,ø
4555,BR,i,BR992,0.01539085,œ
4556,BR,i,BR992,0.22080642,a
4557,BR,i,BR992,0.08068661,ɑ̃
4558,BR,i,BR992,0.045846343,o
4559,BR,i,BR992,0.043776933,ɔ
4560,BR,i,BR992,0.06245737,ɔ̃
4561,BR,i,BR992,0.049592897,u
7111,BR,ĩ,BR1025,0.16995692,i
7112,BR,ĩ,BR1025,0.07649345,y
7113,BR,ĩ,BR1025,0.15868823,e
7114,BR,ĩ,BR1025,0.1345065,ɛ
7123,BR,ĩ,BR1025,0.027632322,ɛ̃
7115,BR,ĩ,BR1025,0.0240224,ø
7116,BR,ĩ,BR1025,0.01563263,œ
7117,BR,ĩ,BR1025,0.16916779,a
7118,BR,ĩ,BR1025,0.06823118,ɑ̃
7119,BR,ĩ,BR1025,0.040379398,o
7120,BR,ĩ,BR1025,0.029590018,ɔ
7121,BR,ĩ,BR1025,0.045698635,ɔ̃
7122,BR,ĩ,BR1025,0.040000413,u
702,BR,ĩ,BR1029,0.13729763,i
703,BR,ĩ,BR1029,0.07959283,y
704,BR,ĩ,BR1029,0.12805556,e
705,BR,ĩ,BR1029,0.11958513,ɛ
714,BR,ĩ,BR1029,0.033234965,ɛ̃
706,BR,ĩ,BR1029,0.019465815,ø
707,BR,ĩ,BR1029,0.012054551,œ
708,BR,ĩ,BR1029,0.20790543,a
709,BR,ĩ,BR1029,0.08514603,ɑ̃
710,BR,ĩ,BR1029,0.040831704,o
711,BR,ĩ,BR1029,0.0393977,ɔ
712,BR,ĩ,BR1029,0.056229167,ɔ̃
713,BR,ĩ,BR1029,0.04120347,u
4381,BR,ĩ,BR154,0.14253275,i
4382,BR,ĩ,BR154,0.071943894,y
4383,BR,ĩ,BR154,0.13215356,e
4384,BR,ĩ,BR154,0.12181431,ɛ
4393,BR,ĩ,BR154,0.029739583,ɛ̃
4385,BR,ĩ,BR154,0.017002342,ø
4386,BR,ĩ,BR154,0.011688737,œ
4387,BR,ĩ,BR154,0.19150342,a
4388,BR,ĩ,BR154,0.09352947,ɑ̃
4389,BR,ĩ,BR154,0.04148889,o
4390,BR,ĩ,BR154,0.045130696,ɔ
4391,BR,ĩ,BR154,0.061323155,ɔ̃
4392,BR,ĩ,BR154,0.04014926,u
1092,BR,ĩ,BR158,0.1366594,i
1093,BR,ĩ,BR158,0.081443824,y
1094,BR,ĩ,BR158,0.13019255,e
1095,BR,ĩ,BR158,0.123286396,ɛ
1104,BR,ĩ,BR158,0.031680446,ɛ̃
1096,BR,ĩ,BR158,0.022663806,ø
1097,BR,ĩ,BR158,0.01906854,œ
1098,BR,ĩ,BR158,0.18253385,a
1099,BR,ĩ,BR158,0.08004425,ɑ̃
1100,BR,ĩ,BR158,0.044216096,o
1101,BR,ĩ,BR158,0.046567727,ɔ
1102,BR,ĩ,BR158,0.061063796,ɔ̃
1103,BR,ĩ,BR158,0.040579308,u
2457,BR,ĩ,BR159,0.1471253,i
2458,BR,ĩ,BR159,0.06925148,y
2459,BR,ĩ,BR159,0.13677225,e
2460,BR,ĩ,BR159,0.115332045,ɛ
2469,BR,ĩ,BR159,0.029225098,ɛ̃
2461,BR,ĩ,BR159,0.016911866,ø
2462,BR,ĩ,BR159,0.011470063,œ
2463,BR,ĩ,BR159,0.23578456,a
2464,BR,ĩ,BR159,0.07745391,ɑ̃
2465,BR,ĩ,BR159,0.040318906,o
2466,BR,ĩ,BR159,0.033956066,ɔ
2467,BR,ĩ,BR159,0.050003428,ɔ̃
2468,BR,ĩ,BR159,0.036395095,u
10712,BR,ĩ,BR264,0.12704453,i
10713,BR,ĩ,BR264,0.07424589,y
10714,BR,ĩ,BR264,0.12333698,e
10715,BR,ĩ,BR264,0.11928721,ɛ
10724,BR,ĩ,BR264,0.032311145,ɛ̃
10716,BR,ĩ,BR264,0.020968234,ø
10717,BR,ĩ,BR264,0.015389219,œ
10718,BR,ĩ,BR264,0.20044632,a
10719,BR,ĩ,BR264,0.084967606,ɑ̃
10720,BR,ĩ,BR264,0.046350718,o
10721,BR,ĩ,BR264,0.044334248,ɔ
10722,BR,ĩ,BR264,0.06184668,ɔ̃
10723,BR,ĩ,BR264,0.049471255,u
91,BR,ĩ,BR411,0.13161889,i
92,BR,ĩ,BR411,0.06333768,y
93,BR,ĩ,BR411,0.1129323,e
94,BR,ĩ,BR411,0.11907479,ɛ
103,BR,ĩ,BR411,0.03476502,ɛ̃
95,BR,ĩ,BR411,0.02177067,ø
96,BR,ĩ,BR411,0.014175958,œ
97,BR,ĩ,BR411,0.20352897,a
98,BR,ĩ,BR411,0.07865441,ɑ̃
99,BR,ĩ,BR411,0.051638737,o
100,BR,ĩ,BR411,0.044484816,ɔ
101,BR,ĩ,BR411,0.060986586,ɔ̃
102,BR,ĩ,BR411,0.06303109,u
12584,BR,ĩ,BR417,0.11301539,i
12585,BR,ĩ,BR417,0.070777744,y
12586,BR,ĩ,BR417,0.11669544,e
12587,BR,ĩ,BR417,0.13119921,ɛ
12596,BR,ĩ,BR417,0.031540465,ɛ̃
12588,BR,ĩ,BR417,0.021001663,ø
12589,BR,ĩ,BR417,0.016979402,œ
12590,BR,ĩ,BR417,0.15378699,a
12591,BR,ĩ,BR417,0.10281144,ɑ̃
12592,BR,ĩ,BR417,0.0545249,o
12593,BR,ĩ,BR417,0.045184456,ɔ
12594,BR,ĩ,BR417,0.0774961,ɔ̃
12595,BR,ĩ,BR417,0.064986974,u
2743,BR,ĩ,BR504,0.119990155,i
2744,BR,ĩ,BR504,0.06508043,y
2745,BR,ĩ,BR504,0.12018622,e
2746,BR,ĩ,BR504,0.117137276,ɛ
2755,BR,ĩ,BR504,0.04172263,ɛ̃
2747,BR,ĩ,BR504,0.023250861,ø
2748,BR,ĩ,BR504,0.013689767,œ
2749,BR,ĩ,BR504,0.18249193,a
2750,BR,ĩ,BR504,0.086763926,ɑ̃
2751,BR,ĩ,BR504,0.052175626,o
2752,BR,ĩ,BR504,0.047501378,ɔ
2753,BR,ĩ,BR504,0.05694286,ɔ̃
2754,BR,ĩ,BR504,0.07306701,u
12597,BR,ĩ,BR510,0.11947368,i
12598,BR,ĩ,BR510,0.08035661,y
12599,BR,ĩ,BR510,0.11189314,e
12600,BR,ĩ,BR510,0.13359201,ɛ
12609,BR,ĩ,BR510,0.03860998,ɛ̃
12601,BR,ĩ,BR510,0.027451156,ø
12602,BR,ĩ,BR510,0.020851102,œ
12603,BR,ĩ,BR510,0.1615243,a
12604,BR,ĩ,BR510,0.083617605,ɑ̃
12605,BR,ĩ,BR510,0.048308574,o
12606,BR,ĩ,BR510,0.05085768,ɔ
12607,BR,ĩ,BR510,0.07184021,ɔ̃
12608,BR,ĩ,BR510,0.051623903,u
2418,BR,ĩ,BR559,0.11834308,i
2419,BR,ĩ,BR559,0.070938125,y
2420,BR,ĩ,BR559,0.10727684,e
2421,BR,ĩ,BR559,0.12348242,ɛ
2430,BR,ĩ,BR559,0.029853407,ɛ̃
2422,BR,ĩ,BR559,0.016991802,ø
2423,BR,ĩ,BR559,0.01230953,œ
2424,BR,ĩ,BR559,0.23579185,a
2425,BR,ĩ,BR559,0.07580879,ɑ̃
2426,BR,ĩ,BR559,0.04784704,o
2427,BR,ĩ,BR559,0.04473056,ɔ
2428,BR,ĩ,BR559,0.058501888,ɔ̃
2429,BR,ĩ,BR559,0.05812462,u
6292,BR,ĩ,BR648,0.104110755,i
6293,BR,ĩ,BR648,0.082714796,y
6294,BR,ĩ,BR648,0.10537977,e
6295,BR,ĩ,BR648,0.10644965,ɛ
6304,BR,ĩ,BR648,0.04360892,ɛ̃
6296,BR,ĩ,BR648,0.03227071,ø
6297,BR,ĩ,BR648,0.02260572,œ
6298,BR,ĩ,BR648,0.20223723,a
6299,BR,ĩ,BR648,0.07751743,ɑ̃
6300,BR,ĩ,BR648,0.047405705,o
6301,BR,ĩ,BR648,0.05298666,ɔ
6302,BR,ĩ,BR648,0.067697585,ɔ̃
6303,BR,ĩ,BR648,0.055015083,u
11492,BR,ĩ,BR687,0.16098303,i
11493,BR,ĩ,BR687,0.07805446,y
11494,BR,ĩ,BR687,0.13474876,e
11495,BR,ĩ,BR687,0.121590555,ɛ
11504,BR,ĩ,BR687,0.03673834,ɛ̃
11496,BR,ĩ,BR687,0.025778146,ø
11497,BR,ĩ,BR687,0.01355783,œ
11498,BR,ĩ,BR687,0.15905169,a
11499,BR,ĩ,BR687,0.076113805,ɑ̃
11500,BR,ĩ,BR687,0.042750087,o
11501,BR,ĩ,BR687,0.04517583,ɔ
11502,BR,ĩ,BR687,0.055494353,ɔ̃
11503,BR,ĩ,BR687,0.04996314,u
2054,BR,ĩ,BR848,0.1594833,i
2055,BR,ĩ,BR848,0.0806325,y
2056,BR,ĩ,BR848,0.12377058,e
2057,BR,ĩ,BR848,0.14392075,ɛ
2066,BR,ĩ,BR848,0.031589154,ɛ̃
2058,BR,ĩ,BR848,0.021504821,ø
2059,BR,ĩ,BR848,0.017328983,œ
2060,BR,ĩ,BR848,0.16844536,a
2061,BR,ĩ,BR848,0.064228974,ɑ̃
2062,BR,ĩ,BR848,0.04418162,o
2063,BR,ĩ,BR848,0.037538815,ɔ
2064,BR,ĩ,BR848,0.05561354,ɔ̃
2065,BR,ĩ,BR848,0.05176164,u
10881,BR,ĩ,BR850,0.4469822,i
10882,BR,ĩ,BR850,0.03158967,y
10883,BR,ĩ,BR850,0.10554249,e
10884,BR,ĩ,BR850,0.13080972,ɛ
10893,BR,ĩ,BR850,0.020465653,ɛ̃
10885,BR,ĩ,BR850,0.012329045,ø
10886,BR,ĩ,BR850,0.011282047,œ
10887,BR,ĩ,BR850,0.10987417,a
10888,BR,ĩ,BR850,0.040483408,ɑ̃
10889,BR,ĩ,BR850,0.014416093,o
10890,BR,ĩ,BR850,0.028438471,ɔ
10891,BR,ĩ,BR850,0.040896285,ɔ̃
10892,BR,ĩ,BR850,0.0068906867,u
3705,BR,ĩ,BR880,0.14607479,i
3706,BR,ĩ,BR880,0.07460998,y
3707,BR,ĩ,BR880,0.121041134,e
3708,BR,ĩ,BR880,0.11777625,ɛ
3717,BR,ĩ,BR880,0.031773143,ɛ̃
3709,BR,ĩ,BR880,0.019432908,ø
3710,BR,ĩ,BR880,0.010982347,œ
3711,BR,ĩ,BR880,0.21054919,a
3712,BR,ĩ,BR880,0.085927986,ɑ̃
3713,BR,ĩ,BR880,0.04162885,o
3714,BR,ĩ,BR880,0.04272152,ɔ
3715,BR,ĩ,BR880,0.055988684,ɔ̃
3716,BR,ĩ,BR880,0.041493136,u
10842,BR,e,BR1014,0.16778584,i
10843,BR,e,BR1014,0.081703685,y
10844,BR,e,BR1014,0.1315781,e
10845,BR,e,BR1014,0.12774995,ɛ
10854,BR,e,BR1014,0.032672513,ɛ̃
10846,BR,e,BR1014,0.020801531,ø
10847,BR,e,BR1014,0.011351782,œ
10848,BR,e,BR1014,0.19597602,a
10849,BR,e,BR1014,0.06959011,ɑ̃
10850,BR,e,BR1014,0.03769718,o
10851,BR,e,BR1014,0.03776627,ɔ
10852,BR,e,BR1014,0.04710283,ɔ̃
10853,BR,e,BR1014,0.038224276,u
3354,BR,e,BR283,0.1719465,i
3355,BR,e,BR283,0.07101714,y
3356,BR,e,BR283,0.13022448,e
3357,BR,e,BR283,0.13560432,ɛ
3366,BR,e,BR283,0.0305371,ɛ̃
3358,BR,e,BR283,0.02624161,ø
3359,BR,e,BR283,0.018601557,œ
3360,BR,e,BR283,0.17284614,a
3361,BR,e,BR283,0.06876288,ɑ̃
3362,BR,e,BR283,0.043763075,o
3363,BR,e,BR283,0.038502507,ɔ
3364,BR,e,BR283,0.046832148,ɔ̃
3365,BR,e,BR283,0.045120582,u
10686,BR,e,BR288,0.09959049,i
10687,BR,e,BR288,0.07056745,y
10688,BR,e,BR288,0.11384009,e
10689,BR,e,BR288,0.12886196,ɛ
10698,BR,e,BR288,0.031195842,ɛ̃
10690,BR,e,BR288,0.019973526,ø
10691,BR,e,BR288,0.019456139,œ
10692,BR,e,BR288,0.20959173,a
10693,BR,e,BR288,0.08479909,ɑ̃
10694,BR,e,BR288,0.051363446,o
10695,BR,e,BR288,0.047972523,ɔ
10696,BR,e,BR288,0.070278384,ɔ̃
10697,BR,e,BR288,0.052509338,u
2197,BR,e,BR320,0.1741886,i
2198,BR,e,BR320,0.0777903,y
2199,BR,e,BR320,0.15230834,e
2200,BR,e,BR320,0.122611225,ɛ
2209,BR,e,BR320,0.024772387,ɛ̃
2201,BR,e,BR320,0.020502275,ø
2202,BR,e,BR320,0.011198892,œ
2203,BR,e,BR320,0.19038561,a
2204,BR,e,BR320,0.07166597,ɑ̃
2205,BR,e,BR320,0.03689048,o
2206,BR,e,BR320,0.031290393,ɔ
2207,BR,e,BR320,0.04298808,ɔ̃
2208,BR,e,BR320,0.04340729,u
6851,BR,e,BR323,0.15632896,i
6852,BR,e,BR323,0.08264397,y
6853,BR,e,BR323,0.15978731,e
6854,BR,e,BR323,0.12191829,ɛ
6863,BR,e,BR323,0.026378753,ɛ̃
6855,BR,e,BR323,0.023776371,ø
6856,BR,e,BR323,0.0135796545,œ
6857,BR,e,BR323,0.18688728,a
6858,BR,e,BR323,0.069503,ɑ̃
6859,BR,e,BR323,0.03697872,o
6860,BR,e,BR323,0.031613175,ɔ
6861,BR,e,BR323,0.04678616,ɔ̃
6862,BR,e,BR323,0.043818273,u
11232,BR,e,BR489,0.12523732,i
11233,BR,e,BR489,0.0746948,y
11234,BR,e,BR489,0.12178675,e
11235,BR,e,BR489,0.13008122,ɛ
11244,BR,e,BR489,0.029900737,ɛ̃
11236,BR,e,BR489,0.018526454,ø
11237,BR,e,BR489,0.013096992,œ
11238,BR,e,BR489,0.20320268,a
11239,BR,e,BR489,0.074016325,ɑ̃
11240,BR,e,BR489,0.04433699,o
11241,BR,e,BR489,0.04398323,ɔ
11242,BR,e,BR489,0.06047585,ɔ̃
11243,BR,e,BR489,0.060660686,u
10660,BR,e,BR490,0.10344427,i
10661,BR,e,BR490,0.06823491,y
10662,BR,e,BR490,0.104876265,e
10663,BR,e,BR490,0.114934735,ɛ
10672,BR,e,BR490,0.03272848,ɛ̃
10664,BR,e,BR490,0.021102097,ø
10665,BR,e,BR490,0.016746197,œ
10666,BR,e,BR490,0.22374733,a
10667,BR,e,BR490,0.092168234,ɑ̃
10668,BR,e,BR490,0.052363046,o
10669,BR,e,BR490,0.05069241,ɔ
10670,BR,e,BR490,0.06813088,ɔ̃
10671,BR,e,BR490,0.050831057,u
10283,BR,e,BR636,0.17601828,i
10284,BR,e,BR636,0.06822656,y
10285,BR,e,BR636,0.109322265,e
10286,BR,e,BR636,0.12746789,ɛ
10295,BR,e,BR636,0.025130574,ɛ̃
10287,BR,e,BR636,0.0141995195,ø
10288,BR,e,BR636,0.0071143014,œ
10289,BR,e,BR636,0.24555837,a
10290,BR,e,BR636,0.07174016,ɑ̃
10291,BR,e,BR636,0.035587728,o
10292,BR,e,BR636,0.032499056,ɔ
10293,BR,e,BR636,0.047044035,ɔ̃
10294,BR,e,BR636,0.040091194,u
9763,BR,e,BR637,0.122921154,i
9764,BR,e,BR637,0.067917705,y
9765,BR,e,BR637,0.12492358,e
9766,BR,e,BR637,0.119828425,ɛ
9775,BR,e,BR637,0.033539206,ɛ̃
9767,BR,e,BR637,0.0204971,ø
9768,BR,e,BR637,0.014304261,œ
9769,BR,e,BR637,0.20569721,a
9770,BR,e,BR637,0.09176076,ɑ̃
9771,BR,e,BR637,0.04578324,o
9772,BR,e,BR637,0.044874422,ɔ
9773,BR,e,BR637,0.06049027,ɔ̃
9774,BR,e,BR637,0.047462694,u
7657,BR,e,BR751,0.14082481,i
7658,BR,e,BR751,0.07484743,y
7659,BR,e,BR751,0.124349535,e
7660,BR,e,BR751,0.13338518,ɛ
7669,BR,e,BR751,0.030257251,ɛ̃
7661,BR,e,BR751,0.02194029,ø
7662,BR,e,BR751,0.016094044,œ
7663,BR,e,BR751,0.18332298,a
7664,BR,e,BR751,0.07634463,ɑ̃
7665,BR,e,BR751,0.044144448,o
7666,BR,e,BR751,0.041780457,ɔ
7667,BR,e,BR751,0.058336616,ɔ̃
7668,BR,e,BR751,0.054372393,u
9061,BR,e,BR81,0.14611793,i
9062,BR,e,BR81,0.059624527,y
9063,BR,e,BR81,0.12825201,e
9064,BR,e,BR81,0.12640245,ɛ
9073,BR,e,BR81,0.035457592,ɛ̃
9065,BR,e,BR81,0.018631315,ø
9066,BR,e,BR81,0.010821878,œ
9067,BR,e,BR81,0.21009141,a
9068,BR,e,BR81,0.08715786,ɑ̃
9069,BR,e,BR81,0.04147564,o
9070,BR,e,BR81,0.044003967,ɔ
9071,BR,e,BR81,0.054669477,ɔ̃
9072,BR,e,BR81,0.037293863,u
3926,BR,e,BR815,0.11611775,i
3927,BR,e,BR815,0.07508804,y
3928,BR,e,BR815,0.12953082,e
3929,BR,e,BR815,0.13814175,ɛ
3938,BR,e,BR815,0.030408755,ɛ̃
3930,BR,e,BR815,0.020389322,ø
3931,BR,e,BR815,0.01575036,œ
3932,BR,e,BR815,0.19430049,a
3933,BR,e,BR815,0.077358186,ɑ̃
3934,BR,e,BR815,0.04441087,o
3935,BR,e,BR815,0.04422018,ɔ
3936,BR,e,BR815,0.06664623,ɔ̃
3937,BR,e,BR815,0.047637183,u
7293,BR,e,BR818,0.13402867,i
7294,BR,e,BR818,0.07696736,y
7295,BR,e,BR818,0.117610395,e
7296,BR,e,BR818,0.12261872,ɛ
7305,BR,e,BR818,0.029530825,ɛ̃
7297,BR,e,BR818,0.019450601,ø
7298,BR,e,BR818,0.014692616,œ
7299,BR,e,BR818,0.20404837,a
7300,BR,e,BR818,0.0758273,ɑ̃
7301,BR,e,BR818,0.046628248,o
7302,BR,e,BR818,0.044488914,ɔ
7303,BR,e,BR818,0.058677107,ɔ̃
7304,BR,e,BR818,0.055430744,u
12506,BR,e,BR82,0.14547887,i
12507,BR,e,BR82,0.066318594,y
12508,BR,e,BR82,0.18895292,e
12509,BR,e,BR82,0.15099736,ɛ
12518,BR,e,BR82,0.032642268,ɛ̃
12510,BR,e,BR82,0.028128445,ø
12511,BR,e,BR82,0.017098034,œ
12512,BR,e,BR82,0.13000312,a
12513,BR,e,BR82,0.07922595,ɑ̃
12514,BR,e,BR82,0.041819595,o
12515,BR,e,BR82,0.03507084,ɔ
12516,BR,e,BR82,0.03658802,ɔ̃
12517,BR,e,BR82,0.047676105,u
7683,BR,e,BR931,0.15004963,i
7684,BR,e,BR931,0.06952129,y
7685,BR,e,BR931,0.14662294,e
7686,BR,e,BR931,0.12391621,ɛ
7695,BR,e,BR931,0.031382117,ɛ̃
7687,BR,e,BR931,0.017534073,ø
7688,BR,e,BR931,0.011133096,œ
7689,BR,e,BR931,0.21481484,a
7690,BR,e,BR931,0.08535492,ɑ̃
7691,BR,e,BR931,0.037575528,o
7692,BR,e,BR931,0.0344355,ɔ
7693,BR,e,BR931,0.045782104,ɔ̃
7694,BR,e,BR931,0.031877775,u
390,BR,e,BR935,0.16460215,i
