,language,vowel,file,probabilities,classification
2512,BR,i,BR741,0.017098099,eɪ
2513,BR,i,BR741,0.002378848,ɛ
2514,BR,i,BR741,7.340845e-05,æ
2515,BR,i,BR741,3.8921676e-06,ɑ
2516,BR,i,BR741,3.3593567e-06,ʌ
2517,BR,i,BR741,2.5076783e-05,oʊ
2518,BR,i,BR741,0.00018186518,u
2519,BR,i,BR741,8.668949e-06,ʊ
6370,BR,i,BR742,0.9989386,i
6371,BR,i,BR742,5.1741354e-06,ɪ
6372,BR,i,BR742,0.0010424576,eɪ
6373,BR,i,BR742,5.801835e-06,ɛ
6374,BR,i,BR742,7.9222116e-07,æ
6375,BR,i,BR742,1.491409e-08,ɑ
6376,BR,i,BR742,9.971375e-09,ʌ
6377,BR,i,BR742,1.7215214e-06,oʊ
6378,BR,i,BR742,5.2115347e-06,u
6379,BR,i,BR742,2.282254e-07,ʊ
7530,BR,i,BR757,0.19095415,i
7531,BR,i,BR757,0.002216068,ɪ
7532,BR,i,BR757,0.8058137,eɪ
7533,BR,i,BR757,0.0009374835,ɛ
7534,BR,i,BR757,5.1468887e-05,æ
7535,BR,i,BR757,4.576092e-07,ɑ
7536,BR,i,BR757,2.935932e-06,ʌ
7537,BR,i,BR757,1.31868765e-05,oʊ
7538,BR,i,BR757,7.456094e-06,u
7539,BR,i,BR757,2.9557095e-06,ʊ
4540,BR,i,BR796,0.13087237,i
4541,BR,i,BR796,0.06829885,ɪ
4542,BR,i,BR796,0.7900325,eɪ
4543,BR,i,BR796,0.009668525,ɛ
4544,BR,i,BR796,0.00011834641,æ
4545,BR,i,BR796,7.2553994e-06,ɑ
4546,BR,i,BR796,4.323533e-05,ʌ
4547,BR,i,BR796,0.00018336564,oʊ
4548,BR,i,BR796,0.00071389443,u
4549,BR,i,BR796,6.1562416e-05,ʊ
5440,BR,i,BR99,0.6928207,i
5441,BR,i,BR99,0.00033589973,ɪ
5442,BR,i,BR99,0.30404112,eɪ
5443,BR,i,BR99,0.0006106164,ɛ
5444,BR,i,BR99,0.0020639242,æ
5445,BR,i,BR99,1.4832453e-05,ɑ
5446,BR,i,BR99,1.6290263e-05,ʌ
5447,BR,i,BR99,5.0527895e-05,oʊ
5448,BR,i,BR99,3.0579453e-05,u
5449,BR,i,BR99,1.5513946e-05,ʊ
4280,BR,i,BR992,0.004508879,i
4281,BR,i,BR992,3.3656994e-05,ɪ
4282,BR,i,BR992,0.9944271,eɪ
4283,BR,i,BR992,0.00064152793,ɛ
4284,BR,i,BR992,0.00034004808,æ
4285,BR,i,BR992,1.2688928e-06,ɑ
4286,BR,i,BR992,9.649692e-07,ʌ
4287,BR,i,BR992,3.9290344e-06,oʊ
4288,BR,i,BR992,3.5679295e-05,u
4289,BR,i,BR992,6.8194945e-06,ʊ
1950,BR,ĩ,BR1025,0.86571026,i
1951,BR,ĩ,BR1025,4.4798064e-05,ɪ
1952,BR,ĩ,BR1025,0.133639,eɪ
1953,BR,ĩ,BR1025,7.969563e-05,ɛ
1954,BR,ĩ,BR1025,0.00047781822,æ
1955,BR,ĩ,BR1025,5.068717e-06,ɑ
1956,BR,ĩ,BR1025,6.980559e-07,ʌ
1957,BR,ĩ,BR1025,3.5772853e-05,oʊ
1958,BR,ĩ,BR1025,6.2605586e-06,u
1959,BR,ĩ,BR1025,4.790055e-07,ʊ
6520,BR,ĩ,BR1029,0.39276385,i
6521,BR,ĩ,BR1029,0.0073706103,ɪ
6522,BR,ĩ,BR1029,0.329471,eɪ
6523,BR,ĩ,BR1029,0.023604585,ɛ
6524,BR,ĩ,BR1029,0.2420191,æ
6525,BR,ĩ,BR1029,0.0011948762,ɑ
6526,BR,ĩ,BR1029,0.00018857284,ʌ
6527,BR,ĩ,BR1029,0.002047744,oʊ
6528,BR,ĩ,BR1029,0.0012662844,u
6529,BR,ĩ,BR1029,7.336101e-05,ʊ
2850,BR,ĩ,BR154,0.013448109,i
2851,BR,ĩ,BR154,3.98816e-05,ɪ
2852,BR,ĩ,BR154,0.80140215,eɪ
2853,BR,ĩ,BR154,0.007814584,ɛ
2854,BR,ĩ,BR154,0.17664742,æ
2855,BR,ĩ,BR154,8.683339e-05,ɑ
2856,BR,ĩ,BR154,1.0905685e-05,ʌ
2857,BR,ĩ,BR154,0.00043424562,oʊ
2858,BR,ĩ,BR154,0.00010191585,u
2859,BR,ĩ,BR154,1.4066566e-05,ʊ
4300,BR,ĩ,BR158,0.0018543489,i
4301,BR,ĩ,BR158,0.0035112125,ɪ
4302,BR,ĩ,BR158,0.5803477,eɪ
4303,BR,ĩ,BR158,0.12409221,ɛ
4304,BR,ĩ,BR158,0.2154353,æ
4305,BR,ĩ,BR158,1.8811506e-05,ɑ
4306,BR,ĩ,BR158,0.07467089,ʌ
4307,BR,ĩ,BR158,2.754823e-05,oʊ
4308,BR,ĩ,BR158,2.7855955e-05,u
4309,BR,ĩ,BR158,1.4041092e-05,ʊ
2680,BR,ĩ,BR159,0.04738422,i
2681,BR,ĩ,BR159,0.05869054,ɪ
2682,BR,ĩ,BR159,0.11812477,eɪ
2683,BR,ĩ,BR159,0.06274325,ɛ
2684,BR,ĩ,BR159,0.31224474,æ
2685,BR,ĩ,BR159,0.0014617753,ɑ
2686,BR,ĩ,BR159,0.3981016,ʌ
2687,BR,ĩ,BR159,0.0009354201,oʊ
2688,BR,ĩ,BR159,9.089426e-05,u
2689,BR,ĩ,BR159,0.00022286082,ʊ
7300,BR,ĩ,BR264,0.0004634716,i
7301,BR,ĩ,BR264,0.00013052089,ɪ
7302,BR,ĩ,BR264,0.9596897,eɪ
7303,BR,ĩ,BR264,0.0080141565,ɛ
7304,BR,ĩ,BR264,0.029379051,æ
7305,BR,ĩ,BR264,8.485901e-05,ɑ
7306,BR,ĩ,BR264,0.0001306484,ʌ
7307,BR,ĩ,BR264,0.0017868909,oʊ
7308,BR,ĩ,BR264,0.00022654075,u
7309,BR,ĩ,BR264,9.422896e-05,ʊ
7080,BR,ĩ,BR411,0.00045581535,i
7081,BR,ĩ,BR411,0.0067301216,ɪ
7082,BR,ĩ,BR411,0.7126189,eɪ
7083,BR,ĩ,BR411,0.1775365,ɛ
7084,BR,ĩ,BR411,0.08905328,æ
7085,BR,ĩ,BR411,8.21232e-05,ɑ
7086,BR,ĩ,BR411,0.0019578598,ʌ
7087,BR,ĩ,BR411,0.00675234,oʊ
7088,BR,ĩ,BR411,0.0022199005,u
7089,BR,ĩ,BR411,0.0025931098,ʊ
7710,BR,ĩ,BR417,0.017133562,i
7711,BR,ĩ,BR417,0.014553497,ɪ
7712,BR,ĩ,BR417,0.44698,eɪ
7713,BR,ĩ,BR417,0.015876934,ɛ
7714,BR,ĩ,BR417,0.49379638,æ
7715,BR,ĩ,BR417,0.0010394286,ɑ
7716,BR,ĩ,BR417,0.0026809757,ʌ
7717,BR,ĩ,BR417,0.0020074681,oʊ
7718,BR,ĩ,BR417,0.004225497,u
7719,BR,ĩ,BR417,0.0017064217,ʊ
5590,BR,ĩ,BR504,0.99943584,i
5591,BR,ĩ,BR504,3.5220316e-06,ɪ
5592,BR,ĩ,BR504,0.00041360327,eɪ
5593,BR,ĩ,BR504,6.4419095e-05,ɛ
5594,BR,ĩ,BR504,4.302777e-05,æ
5595,BR,ĩ,BR504,6.0093265e-07,ɑ
5596,BR,ĩ,BR504,3.510014e-06,ʌ
5597,BR,ĩ,BR504,2.4920806e-05,oʊ
5598,BR,ĩ,BR504,9.86814e-06,u
5599,BR,ĩ,BR504,6.240325e-07,ʊ
9600,BR,ĩ,BR510,0.5684371,i
9601,BR,ĩ,BR510,0.0012099111,ɪ
9602,BR,ĩ,BR510,0.2115555,eɪ
9603,BR,ĩ,BR510,0.007148583,ɛ
9604,BR,ĩ,BR510,0.05015079,æ
9605,BR,ĩ,BR510,0.00012284811,ɑ
9606,BR,ĩ,BR510,7.527911e-05,ʌ
9607,BR,ĩ,BR510,0.006847087,oʊ
9608,BR,ĩ,BR510,0.15346038,u
9609,BR,ĩ,BR510,0.0009924554,ʊ
5130,BR,ĩ,BR559,0.033711106,i
5131,BR,ĩ,BR559,0.02741028,ɪ
5132,BR,ĩ,BR559,0.7198959,eɪ
5133,BR,ĩ,BR559,0.17788859,ɛ
5134,BR,ĩ,BR559,0.014467143,æ
5135,BR,ĩ,BR559,0.0011932024,ɑ
5136,BR,ĩ,BR559,0.003952201,ʌ
5137,BR,ĩ,BR559,0.019484311,oʊ
5138,BR,ĩ,BR559,0.0014477349,u
5139,BR,ĩ,BR559,0.0005494982,ʊ
2860,BR,ĩ,BR648,0.0006956177,i
2861,BR,ĩ,BR648,0.000823851,ɪ
2862,BR,ĩ,BR648,0.96290535,eɪ
2863,BR,ĩ,BR648,0.034412235,ɛ
2864,BR,ĩ,BR648,0.00081475003,æ
2865,BR,ĩ,BR648,3.373565e-05,ɑ
2866,BR,ĩ,BR648,0.00021129852,ʌ
2867,BR,ĩ,BR648,7.833249e-05,oʊ
2868,BR,ĩ,BR648,1.22540905e-05,u
2869,BR,ĩ,BR648,1.2578423e-05,ʊ
4640,BR,ĩ,BR687,0.014868537,i
4641,BR,ĩ,BR687,0.08899267,ɪ
4642,BR,ĩ,BR687,0.3081977,eɪ
4643,BR,ĩ,BR687,0.48379886,ɛ
4644,BR,ĩ,BR687,0.019625608,æ
4645,BR,ĩ,BR687,0.00035866658,ɑ
4646,BR,ĩ,BR687,0.007612669,ʌ
4647,BR,ĩ,BR687,0.0059563173,oʊ
4648,BR,ĩ,BR687,0.056948245,u
4649,BR,ĩ,BR687,0.013640806,ʊ
5220,BR,ĩ,BR848,0.09133605,i
5221,BR,ĩ,BR848,0.033124175,ɪ
5222,BR,ĩ,BR848,0.81367195,eɪ
5223,BR,ĩ,BR848,0.05998013,ɛ
5224,BR,ĩ,BR848,0.0018377458,æ
5225,BR,ĩ,BR848,4.2657634e-06,ɑ
5226,BR,ĩ,BR848,5.924595e-06,ʌ
5227,BR,ĩ,BR848,3.5599274e-05,oʊ
5228,BR,ĩ,BR848,2.238589e-06,u
5229,BR,ĩ,BR848,2.077445e-06,ʊ
6870,BR,ĩ,BR850,0.014414863,i
6871,BR,ĩ,BR850,0.001374767,ɪ
6872,BR,ĩ,BR850,0.96593237,eɪ
6873,BR,ĩ,BR850,0.0141136395,ɛ
6874,BR,ĩ,BR850,0.0038659975,æ
6875,BR,ĩ,BR850,4.317338e-05,ɑ
6876,BR,ĩ,BR850,3.6730336e-05,ʌ
6877,BR,ĩ,BR850,9.226119e-05,oʊ
6878,BR,ĩ,BR850,5.6212553e-05,u
6879,BR,ĩ,BR850,7.0000366e-05,ʊ
6750,BR,ĩ,BR880,0.0027572908,i
6751,BR,ĩ,BR880,0.031837977,ɪ
6752,BR,ĩ,BR880,0.8529882,eɪ
6753,BR,ĩ,BR880,0.10387153,ɛ
6754,BR,ĩ,BR880,0.0069989995,æ
6755,BR,ĩ,BR880,0.0001340974,ɑ
6756,BR,ĩ,BR880,2.2442775e-05,ʌ
6757,BR,ĩ,BR880,0.0010853207,oʊ
6758,BR,ĩ,BR880,0.00026923587,u
6759,BR,ĩ,BR880,3.4917404e-05,ʊ
6830,BR,e,BR1014,0.001381713,i
6831,BR,e,BR1014,0.0013240848,ɪ
6832,BR,e,BR1014,0.92353326,eɪ
6833,BR,e,BR1014,0.06896522,ɛ
6834,BR,e,BR1014,0.0035369522,æ
6835,BR,e,BR1014,8.713054e-05,ɑ
6836,BR,e,BR1014,2.4533665e-06,ʌ
6837,BR,e,BR1014,0.0011207224,oʊ
6838,BR,e,BR1014,2.8491608e-05,u
6839,BR,e,BR1014,1.990249e-05,ʊ
440,BR,e,BR283,0.00080890575,i
441,BR,e,BR283,0.00035593906,ɪ
442,BR,e,BR283,0.40139997,eɪ
443,BR,e,BR283,0.51289725,ɛ
444,BR,e,BR283,0.083758846,æ
445,BR,e,BR283,6.9517664e-05,ɑ
446,BR,e,BR283,5.3561937e-05,ʌ
447,BR,e,BR283,0.00061824423,oʊ
448,BR,e,BR283,1.060895e-05,u
449,BR,e,BR283,2.7080983e-05,ʊ
7800,BR,e,BR288,0.000115206945,i
7801,BR,e,BR288,5.9441158e-05,ɪ
7802,BR,e,BR288,0.98721015,eɪ
7803,BR,e,BR288,0.01028236,ɛ
7804,BR,e,BR288,0.0010590354,æ
7805,BR,e,BR288,7.017382e-06,ɑ
7806,BR,e,BR288,0.00044733036,ʌ
7807,BR,e,BR288,0.0007948286,oʊ
7808,BR,e,BR288,7.723096e-06,u
7809,BR,e,BR288,1.6866736e-05,ʊ
1230,BR,e,BR320,1.7027769e-05,i
1231,BR,e,BR320,1.613141e-05,ɪ
1232,BR,e,BR320,0.997244,eɪ
1233,BR,e,BR320,0.0017116225,ɛ
1234,BR,e,BR320,0.0009881955,æ
1235,BR,e,BR320,4.8256913e-07,ɑ
1236,BR,e,BR320,2.6295256e-06,ʌ
1237,BR,e,BR320,9.906781e-06,oʊ
1238,BR,e,BR320,9.24993e-06,u
1239,BR,e,BR320,8.4342736e-07,ʊ
4910,BR,e,BR323,3.4619618e-05,i
4911,BR,e,BR323,5.904111e-05,ɪ
4912,BR,e,BR323,0.97733957,eɪ
4913,BR,e,BR323,0.0129043395,ɛ
4914,BR,e,BR323,0.0092256935,æ
4915,BR,e,BR323,3.7203945e-06,ɑ
4916,BR,e,BR323,2.6738906e-05,ʌ
4917,BR,e,BR323,9.480923e-05,oʊ
4918,BR,e,BR323,0.0002632186,u
4919,BR,e,BR323,4.822914e-05,ʊ
6450,BR,e,BR489,0.000121660254,i
6451,BR,e,BR489,0.018877517,ɪ
6452,BR,e,BR489,0.2741378,eɪ
6453,BR,e,BR489,0.70561194,ɛ
6454,BR,e,BR489,0.00035867226,æ
6455,BR,e,BR489,1.64599e-05,ɑ
6456,BR,e,BR489,3.2946893e-05,ʌ
6457,BR,e,BR489,0.0006232579,oʊ
6458,BR,e,BR489,1.7692339e-05,u
6459,BR,e,BR489,0.00020200903,ʊ
4390,BR,e,BR490,0.001967511,i
4391,BR,e,BR490,0.19279127,ɪ
4392,BR,e,BR490,0.25901762,eɪ
4393,BR,e,BR490,0.5438739,ɛ
4394,BR,e,BR490,0.0013459909,æ
4395,BR,e,BR490,1.22801775e-05,ɑ
4396,BR,e,BR490,2.3604296e-05,ʌ
4397,BR,e,BR490,0.0007145015,oʊ
4398,BR,e,BR490,7.0366266e-05,u
4399,BR,e,BR490,0.00018309639,ʊ
2260,BR,e,BR636,0.00014859658,i
2261,BR,e,BR636,0.9981652,ɪ
2262,BR,e,BR636,3.664257e-05,eɪ
2263,BR,e,BR636,0.0014974782,ɛ
2264,BR,e,BR636,4.061054e-06,æ
2265,BR,e,BR636,1.3516387e-07,ɑ
2266,BR,e,BR636,2.582869e-07,ʌ
2267,BR,e,BR636,1.6792694e-07,oʊ
2268,BR,e,BR636,0.00010541578,u
2269,BR,e,BR636,4.214189e-05,ʊ
2710,BR,e,BR637,0.0024291123,i
2711,BR,e,BR637,0.11153162,ɪ
2712,BR,e,BR637,0.23430361,eɪ
2713,BR,e,BR637,0.6153516,ɛ
2714,BR,e,BR637,0.012502813,æ
2715,BR,e,BR637,0.00028318807,ɑ
2716,BR,e,BR637,0.003829001,ʌ
2717,BR,e,BR637,0.015386233,oʊ
2718,BR,e,BR637,0.00056497706,u
2719,BR,e,BR637,0.0038178,ʊ
4190,BR,e,BR751,0.065489426,i
4191,BR,e,BR751,0.0022346422,ɪ
4192,BR,e,BR751,0.8410264,eɪ
4193,BR,e,BR751,0.085895285,ɛ
4194,BR,e,BR751,0.0016073926,æ
4195,BR,e,BR751,6.9671514e-06,ɑ
4196,BR,e,BR751,0.00011446611,ʌ
4197,BR,e,BR751,0.0009122941,oʊ
4198,BR,e,BR751,0.0026259902,u
4199,BR,e,BR751,8.71663e-05,ʊ
7950,BR,e,BR81,0.00013243713,i
7951,BR,e,BR81,0.22251368,ɪ
7952,BR,e,BR81,0.34362772,eɪ
7953,BR,e,BR81,0.18223216,ɛ
7954,BR,e,BR81,0.2510354,æ
7955,BR,e,BR81,4.6848712e-05,ɑ
7956,BR,e,BR81,0.00030263397,ʌ
7957,BR,e,BR81,5.8933852e-05,oʊ
7958,BR,e,BR81,1.5237425e-05,u
7959,BR,e,BR81,3.4964072e-05,ʊ
2960,BR,e,BR815,9.72208e-06,i
2961,BR,e,BR815,0.0019841422,ɪ
2962,BR,e,BR815,0.9933351,eɪ
2963,BR,e,BR815,0.0045359293,ɛ
2964,BR,e,BR815,9.555853e-05,æ
2965,BR,e,BR815,1.0391225e-06,ɑ
2966,BR,e,BR815,7.188328e-06,ʌ
2967,BR,e,BR815,1.7152579e-05,oʊ
2968,BR,e,BR815,3.252913e-06,u
2969,BR,e,BR815,1.0941509e-05,ʊ
7770,BR,e,BR818,0.00013826223,i
7771,BR,e,BR818,0.00011150443,ɪ
7772,BR,e,BR818,0.899458,eɪ
7773,BR,e,BR818,0.09967982,ɛ
7774,BR,e,BR818,0.0004354452,æ
7775,BR,e,BR818,9.4615876e-07,ɑ
7776,BR,e,BR818,7.669922e-06,ʌ
7777,BR,e,BR818,0.00014590929,oʊ
7778,BR,e,BR818,1.3586597e-05,u
7779,BR,e,BR818,8.759326e-06,ʊ
8780,BR,e,BR82,0.0014889824,i
8781,BR,e,BR82,0.006545683,ɪ
8782,BR,e,BR82,0.16583337,eɪ
8783,BR,e,BR82,0.4083426,ɛ
8784,BR,e,BR82,0.41416594,æ
8785,BR,e,BR82,7.64386e-05,ɑ
8786,BR,e,BR82,0.003075399,ʌ
8787,BR,e,BR82,0.0004147392,oʊ
8788,BR,e,BR82,2.747214e-05,u
8789,BR,e,BR82,2.9405024e-05,ʊ
1520,BR,e,BR931,6.497725e-05,i
1521,BR,e,BR931,0.008962415,ɪ
1522,BR,e,BR931,0.050999165,eɪ
1523,BR,e,BR931,0.9218113,ɛ
1524,BR,e,BR931,0.017808666,æ
1525,BR,e,BR931,1.5563569e-06,ɑ
1526,BR,e,BR931,1.7434626e-06,ʌ
1527,BR,e,BR931,7.422447e-05,oʊ
1528,BR,e,BR931,0.00025094493,u
1529,BR,e,BR931,2.5005133e-05,ʊ
9110,BR,e,BR935,0.010809833,i
9111,BR,e,BR935,0.007490495,ɪ
9112,BR,e,BR935,0.83205706,eɪ
9113,BR,e,BR935,0.031532314,ɛ
9114,BR,e,BR935,0.096553035,æ
9115,BR,e,BR935,0.0010431024,ɑ
9116,BR,e,BR935,0.0023346532,ʌ
9117,BR,e,BR935,0.015029967,oʊ
9118,BR,e,BR935,0.0028460228,u
9119,BR,e,BR935,0.00030337487,ʊ
5930,BR,ẽ,BR1023,0.00057601795,i
5931,BR,ẽ,BR1023,0.00091141753,ɪ
5932,BR,ẽ,BR1023,0.9025238,eɪ
5933,BR,ẽ,BR1023,0.014841199,ɛ
5934,BR,ẽ,BR1023,0.07928637,æ
5935,BR,ẽ,BR1023,0.00067499693,ɑ
5936,BR,ẽ,BR1023,0.00022118191,ʌ
5937,BR,ẽ,BR1023,0.00084395305,oʊ
5938,BR,ẽ,BR1023,0.00011713948,u
5939,BR,ẽ,BR1023,3.8228723e-06,ʊ
2920,BR,ẽ,BR142,0.00010560071,i
2921,BR,ẽ,BR142,0.00025674741,ɪ
2922,BR,ẽ,BR142,0.18422231,eɪ
2923,BR,ẽ,BR142,0.1714418,ɛ
2924,BR,ẽ,BR142,0.61049086,æ
2925,BR,ẽ,BR142,0.0027223148,ɑ
2926,BR,ẽ,BR142,0.030124905,ʌ
2927,BR,ẽ,BR142,0.0003261677,oʊ
2928,BR,ẽ,BR142,4.2993306e-05,u
2929,BR,ẽ,BR142,0.0002663241,ʊ
6590,BR,ẽ,BR144,0.000629746,i
6591,BR,ẽ,BR144,0.0015104056,ɪ
6592,BR,ẽ,BR144,0.087063566,eɪ
6593,BR,ẽ,BR144,0.02783228,ɛ
6594,BR,ẽ,BR144,0.86441123,æ
6595,BR,ẽ,BR144,0.007881662,ɑ
6596,BR,ẽ,BR144,0.006748954,ʌ
6597,BR,ẽ,BR144,0.0010914293,oʊ
6598,BR,ẽ,BR144,0.00032434356,u
6599,BR,ẽ,BR144,0.0025062482,ʊ
6540,BR,ẽ,BR146,0.00028761956,i
6541,BR,ẽ,BR146,0.0001150233,ɪ
6542,BR,ẽ,BR146,0.05014376,eɪ
6543,BR,ẽ,BR146,0.23132525,ɛ
6544,BR,ẽ,BR146,0.712967,æ
6545,BR,ẽ,BR146,0.00044214207,ɑ
6546,BR,ẽ,BR146,0.0008359202,ʌ
6547,BR,ẽ,BR146,0.0020363494,oʊ
6548,BR,ẽ,BR146,0.0018391272,u
6549,BR,ẽ,BR146,7.887862e-06,ʊ
6340,BR,ẽ,BR257,0.00046175797,i
6341,BR,ẽ,BR257,0.00010485925,ɪ
6342,BR,ẽ,BR257,0.3593835,eɪ
6343,BR,ẽ,BR257,0.031142993,ɛ
6344,BR,ẽ,BR257,0.60664856,æ
6345,BR,ẽ,BR257,0.00012932593,ɑ
6346,BR,ẽ,BR257,0.00014996578,ʌ
6347,BR,ẽ,BR257,0.0014987835,oʊ
6348,BR,ẽ,BR257,0.00047311233,u
6349,BR,ẽ,BR257,7.154951e-06,ʊ
7560,BR,ẽ,BR300,5.8119756e-05,i
7561,BR,ẽ,BR300,3.1347518e-05,ɪ
7562,BR,ẽ,BR300,0.9564088,eɪ
7563,BR,ẽ,BR300,0.022344802,ɛ
7564,BR,ẽ,BR300,0.003528993,æ
7565,BR,ẽ,BR300,0.0011053754,ɑ
7566,BR,ẽ,BR300,0.0067658746,ʌ
7567,BR,ẽ,BR300,0.009672167,oʊ
7568,BR,ẽ,BR300,4.612548e-05,u
7569,BR,ẽ,BR300,3.83001e-05,ʊ
1220,BR,ẽ,BR545,2.5892454e-05,i
1221,BR,ẽ,BR545,0.000401678,ɪ
1222,BR,ẽ,BR545,0.0033685502,eɪ
1223,BR,ẽ,BR545,0.99073035,ɛ
1224,BR,ẽ,BR545,0.0051982407,æ
1225,BR,ẽ,BR545,1.2680741e-05,ɑ
1226,BR,ẽ,BR545,7.878459e-06,ʌ
1227,BR,ẽ,BR545,0.00025179362,oʊ
1228,BR,ẽ,BR545,1.4283082e-06,u
1229,BR,ẽ,BR545,1.5359091e-06,ʊ
3500,BR,ẽ,BR548,2.5109735e-05,i
3501,BR,ẽ,BR548,3.7041897e-05,ɪ
3502,BR,ẽ,BR548,0.06344778,eɪ
3503,BR,ẽ,BR548,0.9350938,ɛ
3504,BR,ẽ,BR548,0.00031960278,æ
3505,BR,ẽ,BR548,5.758053e-06,ɑ
3506,BR,ẽ,BR548,1.0460909e-05,ʌ
3507,BR,ẽ,BR548,0.0010453819,oʊ
3508,BR,ẽ,BR548,2.6144367e-06,u
3509,BR,ẽ,BR548,1.2366655e-05,ʊ
3920,BR,ẽ,BR552,2.24528e-05,i
3921,BR,ẽ,BR552,0.0067709703,ɪ
3922,BR,ẽ,BR552,0.032066766,eɪ
3923,BR,ẽ,BR552,0.957246,ɛ
3924,BR,ẽ,BR552,0.0018715289,æ
