,0,classification,language,vowel,file
155,9.004901894510797e-05,ɑ,BR,i,BR992
156,0.0011754950974136,ʌ,BR,i,BR992
157,0.00134422156261275,oʊ,BR,i,BR992
158,0.013957591634243682,u,BR,i,BR992
159,0.005471568275243,ʊ,BR,i,BR992
160,0.8737951457500458,i,BR,ĩ,BR1025
161,0.01628284736070777,ɪ,BR,ĩ,BR1025
162,0.09897968582808965,eɪ,BR,ĩ,BR1025
163,0.00196471864474001,ɛ,BR,ĩ,BR1025
164,0.0005130790430484583,æ,BR,ĩ,BR1025
165,0.000752194905726334,ɑ,BR,ĩ,BR1025
166,0.00040604655005151266,ʌ,BR,ĩ,BR1025
167,0.0016880438444786198,oʊ,BR,ĩ,BR1025
168,0.00414826798951249,u,BR,ĩ,BR1025
169,0.00147003625315842,ʊ,BR,ĩ,BR1025
170,0.8028822481632233,i,BR,ĩ,BR1029
171,0.08142965920269482,ɪ,BR,ĩ,BR1029
172,0.03088145470246666,eɪ,BR,ĩ,BR1029
173,0.02875094274058934,ɛ,BR,ĩ,BR1029
174,0.00448893100256095,æ,BR,ĩ,BR1029
175,0.0007502073138311536,ɑ,BR,ĩ,BR1029
176,0.00695727394195268,ʌ,BR,ĩ,BR1029
177,0.007001657201908479,oʊ,BR,ĩ,BR1029
178,0.02938271500170226,u,BR,ĩ,BR1029
179,0.00747484732419246,ʊ,BR,ĩ,BR1029
180,0.6394185662269593,i,BR,ĩ,BR154
181,0.1577905118465423,ɪ,BR,ĩ,BR154
182,0.031200681999325703,eɪ,BR,ĩ,BR154
183,0.04476822316646571,ɛ,BR,ĩ,BR154
184,0.0118233648128807,æ,BR,ĩ,BR154
185,0.004884024267084839,ɑ,BR,ĩ,BR154
186,0.01828758530318731,ʌ,BR,ĩ,BR154
187,0.019408763851970386,oʊ,BR,ĩ,BR154
188,0.039501162804663134,u,BR,ĩ,BR154
189,0.032917119096964556,ʊ,BR,ĩ,BR154
190,0.5320835471153259,i,BR,ĩ,BR158
191,0.12406765297055242,ɪ,BR,ĩ,BR158
192,0.08712320961058136,eɪ,BR,ĩ,BR158
193,0.07870042026042934,ɛ,BR,ĩ,BR158
194,0.026664811815135143,æ,BR,ĩ,BR158
195,0.007878652168437781,ɑ,BR,ĩ,BR158
196,0.01918828142806883,ʌ,BR,ĩ,BR158
197,0.03370745172724124,oʊ,BR,ĩ,BR158
198,0.05898729711771006,u,BR,ĩ,BR158
199,0.031598701328039124,ʊ,BR,ĩ,BR158
200,0.7929205536842346,i,BR,ĩ,BR159
201,0.056331716105341864,ɪ,BR,ĩ,BR159
202,0.045885195024311466,eɪ,BR,ĩ,BR159
203,0.02650370597839351,ɛ,BR,ĩ,BR159
204,0.014904790697619272,æ,BR,ĩ,BR159
205,0.00517852731281887,ɑ,BR,ĩ,BR159
206,0.00809634458273644,ʌ,BR,ĩ,BR159
207,0.013251239573582967,oʊ,BR,ĩ,BR159
208,0.02839533407241101,u,BR,ĩ,BR159
209,0.008532576728612129,ʊ,BR,ĩ,BR159
210,0.521536698937416,i,BR,ĩ,BR264
211,0.137304600328207,ɪ,BR,ĩ,BR264
212,0.17356114983558654,eɪ,BR,ĩ,BR264
213,0.021245775092393122,ɛ,BR,ĩ,BR264
214,0.00499450531788165,æ,BR,ĩ,BR264
215,0.00180055552627886,ɑ,BR,ĩ,BR264
216,0.012412654329091272,ʌ,BR,ĩ,BR264
217,0.01455875923857088,oʊ,BR,ĩ,BR264
218,0.08012312464416023,u,BR,ĩ,BR264
219,0.032462148368358555,ʊ,BR,ĩ,BR264
220,0.1451134048402309,i,BR,ĩ,BR411
221,0.008276988100260462,ɪ,BR,ĩ,BR411
222,0.00072107092128131,eɪ,BR,ĩ,BR411
223,0.00027068962954214,ɛ,BR,ĩ,BR411
224,3.4404681264277316e-05,æ,BR,ĩ,BR411
225,0.0003371988772414161,ɑ,BR,ĩ,BR411
226,0.0014733165036886402,ʌ,BR,ĩ,BR411
227,0.00918317253235724,oʊ,BR,ĩ,BR411
228,0.6940609812736511,u,BR,ĩ,BR411
229,0.14052877351641652,ʊ,BR,ĩ,BR411
230,0.17387327551841736,i,BR,ĩ,BR417
231,0.06511745639145369,ɪ,BR,ĩ,BR417
232,0.00207566399476486,eɪ,BR,ĩ,BR417
233,0.0036112640867940493,ɛ,BR,ĩ,BR417
234,0.00256375732715236,æ,BR,ĩ,BR417
235,0.00826195213012393,ɑ,BR,ĩ,BR417
236,0.04301916016265745,ʌ,BR,ĩ,BR417
237,0.020028734579682288,oʊ,BR,ĩ,BR417
238,0.41436139643192293,u,BR,ĩ,BR417
239,0.26708732545375824,ʊ,BR,ĩ,BR417
240,0.9614694297313691,i,BR,ĩ,BR504
241,0.016387735307216593,ɪ,BR,ĩ,BR504
242,0.015079572098329613,eɪ,BR,ĩ,BR504
243,0.0036728820763527793,ɛ,BR,ĩ,BR504
244,0.0002732227396336198,æ,BR,ĩ,BR504
245,0.00028149458139521547,ɑ,BR,ĩ,BR504
246,0.0008334584203112019,ʌ,BR,ĩ,BR504
247,0.00037981274363112,oʊ,BR,ĩ,BR504
248,0.0013226804032455699,u,BR,ĩ,BR504
249,0.0002997091960423379,ʊ,BR,ĩ,BR504
250,0.7659768700599671,i,BR,ĩ,BR510
251,0.0691218477673828,ɪ,BR,ĩ,BR510
252,0.00694875188637519,eɪ,BR,ĩ,BR510
253,0.0077582312340382,ɛ,BR,ĩ,BR510
254,0.0028304188526817172,æ,BR,ĩ,BR510
255,0.0011791246690335973,ɑ,BR,ĩ,BR510
256,0.01262325741117815,ʌ,BR,ĩ,BR510
257,0.0062960445415228185,oʊ,BR,ĩ,BR510
258,0.0921905798837542,u,BR,ĩ,BR510
259,0.03507484202273187,ʊ,BR,ĩ,BR510
260,0.17990892380475995,i,BR,ĩ,BR559
261,0.1625197373330593,ɪ,BR,ĩ,BR559
262,0.02900769654661412,eɪ,BR,ĩ,BR559
263,0.09111720100045198,ɛ,BR,ĩ,BR559
264,0.03687302684411402,æ,BR,ĩ,BR559
265,0.010899650841020011,ɑ,BR,ĩ,BR559
266,0.14741888418793675,ʌ,BR,ĩ,BR559
267,0.03966439552605148,oʊ,BR,ĩ,BR559
268,0.20027252882719035,u,BR,ĩ,BR559
269,0.1023179598152637,ʊ,BR,ĩ,BR559
270,0.25714011788368224,i,BR,ĩ,BR648
271,0.20988499149680137,ɪ,BR,ĩ,BR648
272,0.06216814145445819,eɪ,BR,ĩ,BR648
273,0.009543382562696889,ɛ,BR,ĩ,BR648
274,0.010374494874849871,æ,BR,ĩ,BR648
275,0.00525244167074557,ɑ,BR,ĩ,BR648
276,0.023205220699310258,ʌ,BR,ĩ,BR648
277,0.04564059339463707,oʊ,BR,ĩ,BR648
278,0.29932531416416164,u,BR,ĩ,BR648
279,0.07746528275310989,ʊ,BR,ĩ,BR648
280,0.7718799650669098,i,BR,ĩ,BR687
281,0.04033885113894936,ɪ,BR,ĩ,BR687
282,0.04980158172547812,eɪ,BR,ĩ,BR687
283,0.00605331776896486,ɛ,BR,ĩ,BR687
284,0.00313754886155944,æ,BR,ĩ,BR687
285,0.0013896352757000702,ɑ,BR,ĩ,BR687
286,0.00292106681736182,ʌ,BR,ĩ,BR687
287,0.02337666042149062,oʊ,BR,ĩ,BR687
288,0.08456870336085553,u,BR,ĩ,BR687
289,0.016532682674005574,ʊ,BR,ĩ,BR687
290,0.6022692948579789,i,BR,ĩ,BR848
291,0.2832102745771408,ɪ,BR,ĩ,BR848
292,0.04415450301021333,eɪ,BR,ĩ,BR848
293,0.0050405903952195795,ɛ,BR,ĩ,BR848
294,0.00044710264373859184,æ,BR,ĩ,BR848
295,0.0002454079040034902,ɑ,BR,ĩ,BR848
296,0.00138167142576998,ʌ,BR,ĩ,BR848
297,0.0051440712064504,oʊ,BR,ĩ,BR848
298,0.04731927327811712,u,BR,ĩ,BR848
299,0.010787812341004569,ʊ,BR,ĩ,BR848
300,0.5876388311386108,i,BR,ĩ,BR850
301,0.20984655767679214,ɪ,BR,ĩ,BR850
302,0.06643065661191938,eɪ,BR,ĩ,BR850
303,0.00850380852352824,ɛ,BR,ĩ,BR850
304,0.0014946823182981001,æ,BR,ĩ,BR850
305,0.00105388129013585,ɑ,BR,ĩ,BR850
306,0.006607864983379799,ʌ,BR,ĩ,BR850
307,0.01346982205286617,oʊ,BR,ĩ,BR850
308,0.07177481055259698,u,BR,ĩ,BR850
309,0.03317911271005864,ʊ,BR,ĩ,BR850
310,0.8543910026550293,i,BR,ĩ,BR880
311,0.051217111200094166,ɪ,BR,ĩ,BR880
312,0.037722141481935915,eɪ,BR,ĩ,BR880
313,0.01078085673507298,ɛ,BR,ĩ,BR880
314,0.00310768845374692,æ,BR,ĩ,BR880
315,0.00041601673583496003,ɑ,BR,ĩ,BR880
316,0.00272680962225418,ʌ,BR,ĩ,BR880
317,0.004513040964957291,oʊ,BR,ĩ,BR880
318,0.029685731604695287,u,BR,ĩ,BR880
319,0.005439625261351421,ʊ,BR,ĩ,BR880
320,0.08065870981663457,i,BR,e,BR1014
321,0.4807053476572037,ɪ,BR,e,BR1014
322,0.08463234230875963,eɪ,BR,e,BR1014
323,0.08998063206672664,ɛ,BR,e,BR1014
324,0.0050934981147292505,æ,BR,e,BR1014
325,0.00120061674970196,ɑ,BR,e,BR1014
326,0.016242169681936473,ʌ,BR,e,BR1014
327,0.01864804793149228,oʊ,BR,e,BR1014
328,0.08766289725899692,u,BR,e,BR1014
329,0.13517570793628692,ʊ,BR,e,BR1014
330,0.0051031043753027505,i,BR,e,BR283
331,0.6504145324230194,ɪ,BR,e,BR283
332,0.04502161927521223,eɪ,BR,e,BR283
333,0.1160642012953758,ɛ,BR,e,BR283
334,0.0030607785272877197,æ,BR,e,BR283
335,0.00046672832104372,ɑ,BR,e,BR283
336,0.007356706634163809,ʌ,BR,e,BR283
337,0.008525231201201631,oʊ,BR,e,BR283
338,0.032768180035054634,u,BR,e,BR283
339,0.13121891096234317,ʊ,BR,e,BR283
340,0.06300366707146164,i,BR,e,BR288
341,0.29605157524347303,ɪ,BR,e,BR288
342,0.02550711482763285,eɪ,BR,e,BR288
343,0.04231902128085491,ɛ,BR,e,BR288
344,0.00146726857637982,æ,BR,e,BR288
345,0.00093034012825223,ɑ,BR,e,BR288
346,0.013166624028235641,ʌ,BR,e,BR288
347,0.028761870739981488,oʊ,BR,e,BR288
348,0.18193326517939565,u,BR,e,BR288
349,0.34685924202203744,ʊ,BR,e,BR288
350,0.27025301903486254,i,BR,e,BR320
351,0.31206072568893434,ɪ,BR,e,BR320
352,0.19573715478181838,eɪ,BR,e,BR320
353,0.09312907233834264,ɛ,BR,e,BR320
354,0.016415017889812523,æ,BR,e,BR320
355,0.0039691667683655,ɑ,BR,e,BR320
356,0.014671657024882689,ʌ,BR,e,BR320
357,0.01580360969528552,oʊ,BR,e,BR320
358,0.04480507522821422,u,BR,e,BR320
359,0.033155477605760035,ʊ,BR,e,BR320
360,0.264872707426548,i,BR,e,BR323
361,0.3772011011838913,ɪ,BR,e,BR323
362,0.2686783686280251,eɪ,BR,e,BR323
363,0.059639810770750014,ɛ,BR,e,BR323
364,0.00350509489653626,æ,BR,e,BR323
365,0.00022682657727269635,ɑ,BR,e,BR323
366,0.00149551879148925,ʌ,BR,e,BR323
367,0.0019475158478598602,oʊ,BR,e,BR323
368,0.01224007322452957,u,BR,e,BR323
369,0.010192973446100902,ʊ,BR,e,BR323
370,0.08299959823489184,i,BR,e,BR489
371,0.5345776408910752,ɪ,BR,e,BR489
372,0.2515146553516388,eɪ,BR,e,BR489
373,0.05480295866727826,ɛ,BR,e,BR489
374,0.0011772697616833799,æ,BR,e,BR489
375,8.773823319641416e-05,ɑ,BR,e,BR489
376,0.0026818726095370294,ʌ,BR,e,BR489
377,0.0036176011897623103,oʊ,BR,e,BR489
378,0.0363871237263083,u,BR,e,BR489
379,0.032153557240962936,ʊ,BR,e,BR489
380,0.018702565506100617,i,BR,e,BR490
381,0.5441993236541748,ɪ,BR,e,BR490
382,0.00784281003288919,eɪ,BR,e,BR490
383,0.2533898696303367,ɛ,BR,e,BR490
384,0.014800049131736109,æ,BR,e,BR490
385,0.00526778955245385,ɑ,BR,e,BR490
386,0.06963805481791492,ʌ,BR,e,BR490
387,0.013777735386975071,oʊ,BR,e,BR490
388,0.03511099703609939,u,BR,e,BR490
389,0.03727080747485155,ʊ,BR,e,BR490
390,0.0853851523250341,i,BR,e,BR636
391,0.7012415170669556,ɪ,BR,e,BR636
392,0.01631357371807093,eɪ,BR,e,BR636
393,0.07715884149074549,ɛ,BR,e,BR636
394,0.00093815594882465,æ,BR,e,BR636
395,0.0009930591917509135,ɑ,BR,e,BR636
396,0.01484746517380695,ʌ,BR,e,BR636
397,0.0028409691760315796,oʊ,BR,e,BR636
398,0.05607668664306399,u,BR,e,BR636
399,0.04420457743108269,ʊ,BR,e,BR636
400,0.10473950877785679,i,BR,e,BR637
401,0.5816307485103607,ɪ,BR,e,BR637
402,0.016552885808050578,eɪ,BR,e,BR637
403,0.13070233911275858,ɛ,BR,e,BR637
404,0.0033857492904643995,æ,BR,e,BR637
405,0.00153013744566119,ɑ,BR,e,BR637
406,0.048925413191318476,ʌ,BR,e,BR637
407,0.007073740020859941,oʊ,BR,e,BR637
408,0.0652726047672331,u,BR,e,BR637
409,0.04018689254298803,ʊ,BR,e,BR637
410,0.5986788690090179,i,BR,e,BR751
411,0.05680191125720735,ɪ,BR,e,BR751
412,0.28483215570449827,eɪ,BR,e,BR751
413,0.03170702941715713,ɛ,BR,e,BR751
414,0.00271112601330965,æ,BR,e,BR751
415,0.00019890189723805436,ɑ,BR,e,BR751
416,0.0024066676385700297,ʌ,BR,e,BR751
417,0.00346605859231199,oʊ,BR,e,BR751
418,0.00994684828910973,u,BR,e,BR751
419,0.00925042519811536,ʊ,BR,e,BR751
420,0.2569259390234947,i,BR,e,BR81
421,0.10633201971650119,ɪ,BR,e,BR81
422,0.5510040938854217,eɪ,BR,e,BR81
423,0.07401298023760314,ɛ,BR,e,BR81
424,0.0045399564900435,æ,BR,e,BR81
425,0.00014027800716573713,ɑ,BR,e,BR81
426,0.00155562085565174,ʌ,BR,e,BR81
427,0.0005422144982730501,oʊ,BR,e,BR81
428,0.0028462623362429003,u,BR,e,BR81
429,0.0021006624563596503,ʊ,BR,e,BR81
430,0.09304672442376609,i,BR,e,BR815
431,0.694838160276413,ɪ,BR,e,BR815
432,0.0537820111960172,eɪ,BR,e,BR815
433,0.09740561917424198,ɛ,BR,e,BR815
434,0.00335402187920402,æ,BR,e,BR815
435,0.0006166304199723099,ɑ,BR,e,BR815
436,0.00807307718787338,ʌ,BR,e,BR815
437,0.00582930091768499,oʊ,BR,e,BR815
438,0.026020045252516822,u,BR,e,BR815
439,0.01703442549332971,ʊ,BR,e,BR815
440,0.3797863632440567,i,BR,e,BR818
441,0.28564299941062926,ɪ,BR,e,BR818
442,0.21066177934408187,eɪ,BR,e,BR818
443,0.08440035060048098,ɛ,BR,e,BR818
444,0.0055756453715729995,æ,BR,e,BR818
445,0.000313442248989262,ɑ,BR,e,BR818
446,0.0033124505192972304,ʌ,BR,e,BR818
447,0.0021855789411346803,oʊ,BR,e,BR818
448,0.018615385703742448,u,BR,e,BR818
449,0.009506016876548489,ʊ,BR,e,BR818
450,0.07367007471621033,i,BR,e,BR82
451,0.06903205402195449,ɪ,BR,e,BR82
452,0.6936660528182983,eɪ,BR,e,BR82
453,0.12901926487684248,ɛ,BR,e,BR82
454,0.01004275670275087,æ,BR,e,BR82
455,0.00102875279990252,ɑ,BR,e,BR82
456,0.00397169196512543,ʌ,BR,e,BR82
457,0.0066191233170683995,oʊ,BR,e,BR82
458,0.00916126898955549,u,BR,e,BR82
459,0.00378896524780425,ʊ,BR,e,BR82
460,0.02235720334574575,i,BR,e,BR931
461,0.5699266195297241,ɪ,BR,e,BR931
462,0.04703895710408683,eɪ,BR,e,BR931
463,0.17492932304739947,ɛ,BR,e,BR931
464,0.02633959255181247,æ,BR,e,BR931
465,0.0027076174272223797,ɑ,BR,e,BR931
466,0.041917794384062255,ʌ,BR,e,BR931
467,0.01769984532147642,oʊ,BR,e,BR931
468,0.04308765381574627,u,BR,e,BR931
469,0.05399537645280357,ʊ,BR,e,BR931
470,0.16769747100770474,i,BR,e,BR935
471,0.4623683273792267,ɪ,BR,e,BR935
472,0.020177004765719122,eɪ,BR,e,BR935
473,0.20507058501243586,ɛ,BR,e,BR935
474,0.006070625921711271,æ,BR,e,BR935
475,0.00208324437262484,ɑ,BR,e,BR935
476,0.04357404541224237,ʌ,BR,e,BR935
477,0.01610745291691268,oʊ,BR,e,BR935
478,0.04458086281083522,u,BR,e,BR935
479,0.03227037487085903,ʊ,BR,e,BR935
480,0.009868220891803458,i,BR,ẽ,BR1023
481,0.12105109617114065,ɪ,BR,ẽ,BR1023
482,0.1123681709170341,eɪ,BR,ẽ,BR1023
483,0.2859029874205589,ɛ,BR,ẽ,BR1023
484,0.37555107176303865,æ,BR,ẽ,BR1023
485,0.02895533666014665,ɑ,BR,ẽ,BR1023
486,0.023372924141585767,ʌ,BR,ẽ,BR1023
487,0.02175304070115085,oʊ,BR,ẽ,BR1023
488,0.00480063860304648,u,BR,ẽ,BR1023
489,0.01637649033218618,ʊ,BR,ẽ,BR1023
490,0.0118979753227904,i,BR,ẽ,BR142
491,0.03880552072077985,ɪ,BR,ẽ,BR142
492,0.14342033639550206,eɪ,BR,ẽ,BR142
493,0.19439116120338434,ɛ,BR,ẽ,BR142
494,0.428887614607811,æ,BR,ẽ,BR142
495,0.056271626800298645,ɑ,BR,ẽ,BR142
496,0.04727568421512837,ʌ,BR,ẽ,BR142
497,0.04329719264060254,oʊ,BR,ẽ,BR142
498,0.013898971397429637,u,BR,ẽ,BR142
499,0.021853934042155698,ʊ,BR,ẽ,BR142
500,0.024084351025521714,i,BR,ẽ,BR144
501,0.03729372024536128,ɪ,BR,ẽ,BR144
502,0.30264889299869535,eɪ,BR,ẽ,BR144
503,0.0806814279407262,ɛ,BR,ẽ,BR144
504,0.33021595776081086,æ,BR,ẽ,BR144
505,0.10677366405725475,ɑ,BR,ẽ,BR144
506,0.03269455693662161,ʌ,BR,ẽ,BR144
507,0.0566960640251636,oʊ,BR,ẽ,BR144
508,0.018044725665822568,u,BR,ẽ,BR144
509,0.01086662597954268,ʊ,BR,ẽ,BR144
510,0.00247298995964224,i,BR,ẽ,BR146
511,0.0037064214004203103,ɪ,BR,ẽ,BR146
512,0.34474887549877165,eɪ,BR,ẽ,BR146
513,0.02034852951765055,ɛ,BR,ẽ,BR146
514,0.5632880955934525,æ,BR,ẽ,BR146
515,0.04491896424442528,ɑ,BR,ẽ,BR146
516,0.0027623431291430604,ʌ,BR,ẽ,BR146
517,0.0151797560974955,oʊ,BR,ẽ,BR146
518,0.0007169910299125701,u,BR,ẽ,BR146
519,0.0018570311483926602,ʊ,BR,ẽ,BR146
520,0.00211876278044651,i,BR,ẽ,BR257
521,0.00866569830104703,ɪ,BR,ẽ,BR257
522,0.3885875269770622,eɪ,BR,ẽ,BR257
523,0.033538077399134586,ɛ,BR,ẽ,BR257
524,0.5437185376882553,æ,BR,ẽ,BR257
525,0.01348760128021236,ɑ,BR,ẽ,BR257
526,0.00432321701664473,ʌ,BR,ẽ,BR257
527,0.0028132246399763497,oʊ,BR,ẽ,BR257
528,0.0011342019191942702,u,BR,ẽ,BR257
529,0.0016131373413372399,ʊ,BR,ẽ,BR257
530,0.01121641108766194,i,BR,ẽ,BR300
531,0.2799212276935577,ɪ,BR,ẽ,BR300
532,0.2254200980067253,eɪ,BR,ẽ,BR300
533,0.1805996984243393,ɛ,BR,ẽ,BR300
534,0.01960717183537776,æ,BR,ẽ,BR300
535,0.009249033173546129,ɑ,BR,ẽ,BR300
536,0.05806166827678676,ʌ,BR,ẽ,BR300
537,0.09344956800341603,oʊ,BR,ẽ,BR300
538,0.03680739402770992,u,BR,ẽ,BR300
539,0.0856677375733852,ʊ,BR,ẽ,BR300
540,0.07169110961258406,i,BR,ẽ,BR545
541,0.36655823290348055,ɪ,BR,ẽ,BR545
542,0.02954581798985595,eɪ,BR,ẽ,BR545
543,0.24701939821243285,ɛ,BR,ẽ,BR545
